ts_start,ts_end,location
1542986515998,1542986520363,OUT
1542986520381,1542986534867,HALL
1542986534882,1542986536960,KITCHEN
1542986536969,1542986691121,DINING_ROOM
1542986691157,1542986696915,KITCHEN
1542986696943,1542986734806,HALL
1542986734822,1542986735828,MEDICINE_AREA
1542986735839,1542986736953,LIVING_ROOM
1542986737119,1542986820875,OFFICE
1542986820901,1542986822485,LIVING_ROOM
1542986822496,1542986837238,MEDICINE_AREA
1542986837264,1542986838625,HALL
1542986838651,1542986855603,KITCHEN
1542986855612,1542986856708,HALL
1542986856751,1542986858540,MEDICINE_AREA
1542986858566,1542986949218,LIVING_ROOM
1542986949257,1542986952559,MEDICINE_AREA
1542986952580,1542986955159,HALL
1542986955177,1542986957797,OUT
