ts_start,ts_end,location
1543243782202,1543243790061,HALL
1543243790198,1543243809262,KITCHEN
1543243809277,1543243819264,DINING_ROOM
1543243819300,1543243871660,KITCHEN
1543243871662,1543243898956,DINING_ROOM
1543243898978,1543243924784,KITCHEN
1543243924795,1543243978610,DINING_ROOM
1543243978625,1543243980448,KITCHEN
1543243980487,1543243981530,HALL
1543243981536,1543243983222,MEDICINE_AREA
1543243983243,1543244062040,LIVING_ROOM
1543244062095,1543244064437,MEDICINE_AREA
1543244064476,1543244066037,HALL
1543244066040,1543244067911,KITCHEN
1543244067960,1543244076733,DINING_ROOM
1543244076800,1543244087513,KITCHEN
1543244087550,1543244103412,DINING_ROOM
1543244103426,1543244153481,KITCHEN
1543244153519,1543244155208,HALL
1543244155211,1543244157737,MEDICINE_AREA
1543244157813,1543244246001,LIVING_ROOM
1543244246012,1543244254845,MEDICINE_AREA
1543244254871,1543244256345,HALL
1543244256395,1543244264236,MEDICINE_AREA
1543244264244,1543244265154,LIVING_ROOM
1543244265168,1543244270827,MEDICINE_AREA
1543244270837,1543244271938,HALL
1543244271956,1543244289789,MEDICINE_AREA
1543244289807,1543244291148,HALL
1543244291166,1543244320391,MEDICINE_AREA
1543244320393,1543244322445,HALL
1543244322472,1543244343508,KITCHEN
1543244343524,1543244346021,HALL
1543244346029,1543244351451,MEDICINE_AREA
1543244351468,1543244358157,HALL
