ts_start,ts_end,location
1542732876615,1542732882351,LIVING_ROOM
1542732882372,1542732884232,MEDICINE_AREA
1542732884248,1542732886001,HALL
1542732886074,1542732957312,KITCHEN
1542732957446,1542733035094,DINING_ROOM
1542733035108,1542733054839,KITCHEN
1542733054840,1542733059200,DINING_ROOM
1542733059366,1542733103487,KITCHEN
1542733103500,1542733105207,HALL
1542733105222,1542733106483,MEDICINE_AREA
1542733106680,1542733330588,LIVING_ROOM
1542733330605,1542733332739,MEDICINE_AREA
1542733332759,1542733334826,HALL
1542733334841,1542733354401,KITCHEN
1542733354421,1542733355400,HALL
1542733355429,1542733372002,MEDICINE_AREA
1542733372144,1542733402668,LIVING_ROOM
