value,ts
994.6071,1542732876639
994.59845,1542732876654
994.6156,1542732876689
994.6247,1542732876721
993.48676,1542732876800
994.1303,1542732876800
994.65094,1542732876828
993.90625,1542732876859
994.2977,1542732876894
994.6151,1542732876929
994.0326,1542732876962
994.37634,1542732876997
994.24164,1542732877033
994.423,1542732877066
994.61633,1542732877101
994.6247,1542732877186
994.5616,1542732877186
994.578,1542732877242
993.754,1542732877242
994.229,1542732877332
994.60754,1542732877332
994.616,1542732877341
994.5795,1542732877375
994.5862,1542732877410
994.59845,1542732877448
994.59845,1542732877482
994.59845,1542732877517
994.6156,1542732877548
994.60675,1542732877590
994.5895,1542732877617
994.5853,1542732877664
994.61115,1542732877688
994.6247,1542732877720
994.59766,1542732877756
994.59436,1542732877790
994.59845,1542732877825
994.1653,1542732877858
994.42255,1542732877893
994.6247,1542732877927
994.6427,1542732877962
994.65094,1542732878053
994.2724,1542732878053
994.4425,1542732878065
994.61646,1542732878101
994.6247,1542732878137
994.1494,1542732878213
993.6961,1542732878213
994.28796,1542732878239
994.59845,1542732878282
994.6165,1542732878309
994.2905,1542732878342
994.38336,1542732878379
994.5499,1542732878409
994.5771,1542732878444
994.333,1542732878478
994.4426,1542732878515
994.60364,1542732878546
993.7572,1542732878582
994.2128,1542732878616
994.59845,1542732878651
994.59845,1542732878686
994.59845,1542732878720
994.5894,1542732878756
994.6103,1542732878793
994.6247,1542732878965
994.5978,1542732878965
994.61224,1542732878965
994.6247,1542732878965
994.6427,1542732878965
994.61487,1542732879029
994.6163,1542732879030
994.6247,1542732879064
994.3456,1542732879100
994.49725,1542732879133
994.64246,1542732879169
994.6329,1542732879203
994.6078,1542732879238
994.61584,1542732879272
994.07526,1542732879305
994.4275,1542732879339
994.65,1542732879376
994.53955,1542732879418
994.80475,1542732879446
994.83026,1542732879478
993.0245,1542732879512
994.0321,1542732879550
994.7501,1542732879585
994.49396,1542732879674
993.8112,1542732879674
994.3604,1542732879684
994.65753,1542732879719
994.6247,1542732879754
994.6247,1542732879810
994.66077,1542732879868
994.64075,1542732879868
994.6247,1542732879893
994.5801,1542732879926
994.58606,1542732879960
994.6344,1542732879995
993.9845,1542732880031
994.3759,1542732880069
994.67,1542732880105
994.68567,1542732880132
994.4047,1542732880166
994.58673,1542732880201
994.7116,1542732880238
994.58606,1542732880270
994.3813,1542732880307
994.29663,1542732880339
994.3147,1542732880373
994.368,1542732880408
994.126,1542732880456
994.0343,1542732880481
994.0844,1542732880512
994.1653,1542732880545
994.27203,1542732880580
994.3598,1542732880614
994.3885,1542732880702
994.3704,1542732880702
994.3803,1542732880718
991.5577,1542732880774
992.98267,1542732880787
994.50574,1542732880821
993.7526,1542732880864
994.4018,1542732881095
994.5886,1542732881095
994.1794,1542732881095
994.37463,1542732881096
994.5686,1542732881096
994.68445,1542732881096
994.37805,1542732881097
994.4965,1542732881132
994.5791,1542732881165
994.4648,1542732881202
993.8012,1542732881235
994.1275,1542732881269
993.7833,1542732881303
993.75995,1542732881341
994.30945,1542732881382
994.6128,1542732881411
994.6438,1542732881450
994.57996,1542732881476
993.27893,1542732881569
994.1915,1542732881569
995.14636,1542732881580
994.63306,1542732881614
994.4525,1542732881648
994.22253,1542732881713
994.2351,1542732881717
994.5765,1542732881751
994.63116,1542732881787
994.2781,1542732881988
993.9393,1542732881989
993.81433,1542732881989
993.8341,1542732881989
993.93164,1542732881989
993.9866,1542732882002
994.0128,1542732882027
994.09625,1542732882064
994.27795,1542732882096
994.295,1542732882130
993.8194,1542732882165
993.1815,1542732882203
993.68506,1542732882234
993.48444,1542732882270
992.9139,1542732882303
992.7925,1542732882337
992.64746,1542732882372
992.52515,1542732882411
992.07275,1542732882440
992.2527,1542732882474
992.1842,1542732882509
991.421,1542732882544
992.5467,1542732882608
992.83203,1542732882617
992.99603,1542732882652
992.7896,1542732882722
992.8428,1542732882723
992.9886,1542732882825
992.7537,1542732882825
992.8866,1542732882825
992.9975,1542732882854
992.9615,1542732882896
