value,ts
1008.81,1544019073076
1008.81,1544019073125
1008.79,1544019073181
1008.77,1544019073235
1008.67,1544019073279
1008.79,1544019073326
1008.79,1544019073384
1008.7,1544019073425
1008.58,1544019073476
1008.54,1544019073528
1008.54,1544019073580
1008.5,1544019073706
1008.35,1544019073706
1008.31,1544019073735
1008.3,1544019073782
1008.33,1544019073837
1008.34,1544019073883
1008.4,1544019073938
1008.53,1544019073980
1008.76,1544019074036
1008.95,1544019074081
1008.98,1544019074132
1008.75,1544019074184
1008.42,1544019074235
1008.46,1544019074293
1008.51,1544019074340
1008.52,1544019074387
1008.46,1544019074441
1008.39,1544019074572
1008.29,1544019074573
1008.26,1544019074590
1008.24,1544019074644
1008.23,1544019074692
1008.28,1544019074752
1008.32,1544019074791
1008.37,1544019074843
1008.4,1544019074893
1008.45,1544019074944
1008.5,1544019074994
1008.5,1544019075045
1008.63,1544019075100
1008.77,1544019075149
1008.82,1544019075201
1008.72,1544019075253
1008.65,1544019075302
1008.54,1544019075400
1008.48,1544019075400
1008.42,1544019075448
1008.42,1544019075497
1008.44,1544019075548
1008.42,1544019075604
1008.44,1544019075659
1008.46,1544019075698
1008.57,1544019075755
1008.82,1544019075802
1008.95,1544019075851
1009.07,1544019075903
1009.04,1544019075954
1008.8,1544019076012
1008.66,1544019076063
1008.6,1544019076109
1008.67,1544019076220
1008.77,1544019076220
1008.98,1544019076258
1009.13,1544019076309
1009.02,1544019076360
1008.9,1544019076456
1008.96,1544019076465
1008.9,1544019076509
1008.57,1544019076563
1008.62,1544019076616
1008.83,1544019076674
1009.6,1544019076714
1009.82,1544019076763
1009.64,1544019076813
1008.45,1544019076863
1007.93,1544019076915
1007.62,1544019076998
1007.47,1544019077017
1007.57,1544019077069
1007.61,1544019077126
1007.66,1544019077168
1007.78,1544019077220
1007.86,1544019077274
1007.94,1544019077321
1008.01,1544019077370
1008.14,1544019077425
1008.18,1544019077470
1008.23,1544019077522
1008.34,1544019077576
1008.38,1544019077630
1008.39,1544019077673
1008.4,1544019077725
1008.39,1544019077777
1008.39,1544019077872
1008.4,1544019077883
1008.38,1544019077932
1008.37,1544019077978
1008.39,1544019078028
1008.4,1544019078079
1008.46,1544019078129
1008.51,1544019078180
1008.52,1544019078230
1008.5,1544019078293
1008.52,1544019078328
1008.55,1544019078378
1008.54,1544019078427
1008.5,1544019078481
1008.53,1544019078534
1008.6,1544019078579
1008.71,1544019078627
1008.82,1544019078682
1008.78,1544019078771
1008.74,1544019078798
1008.72,1544019078835
1008.73,1544019078881
1008.7,1544019078932
1008.63,1544019078988
1008.53,1544019079041
1008.51,1544019079082
1008.56,1544019079139
1008.56,1544019079189
1008.49,1544019079261
1008.37,1544019079285
1008.3,1544019079335
1008.31,1544019079384
1008.33,1544019079437
1008.32,1544019079485
1008.37,1544019079541
1008.41,1544019079585
1008.39,1544019079639
1008.39,1544019079686
1008.38,1544019079753
1008.33,1544019079795
1008.33,1544019079841
1008.35,1544019079900
1008.44,1544019079948
1008.46,1544019079998
1008.47,1544019080057
1008.51,1544019080096
1008.51,1544019080148
1008.53,1544019080202
1008.54,1544019080247
1008.55,1544019080295
1008.56,1544019080345
1008.58,1544019080394
1008.62,1544019080443
1008.74,1544019080493
1008.8,1544019080545
1008.83,1544019080628
1008.77,1544019080647
1008.76,1544019080710
1008.73,1544019080749
1008.69,1544019080801
1008.59,1544019080863
1008.57,1544019080900
1008.57,1544019080951
1008.76,1544019081002
1009.04,1544019081050
1009.39,1544019081100
1009.72,1544019081159
1010.16,1544019081206
1009.54,1544019081254
1008.81,1544019081306
1007.85,1544019081359
1007.74,1544019081406
1007.83,1544019081457
1007.9,1544019081530
1007.96,1544019081553
1007.9,1544019081608
1007.82,1544019081667
1007.94,1544019081714
1008.03,1544019081776
1008.14,1544019081819
1008.17,1544019081861
1008.23,1544019081912
1008.29,1544019081961
1008.35,1544019082024
1008.46,1544019082067
1008.47,1544019082118
1008.44,1544019082166
1008.44,1544019082215
1008.48,1544019082288
1008.5,1544019082319
1008.53,1544019082369
1008.55,1544019082477
1008.55,1544019082481
1008.55,1544019082525
1008.56,1544019082577
1008.6,1544019082620
1008.61,1544019082697
1008.64,1544019082723
1008.66,1544019082786
1008.65,1544019082824
1008.55,1544019082882
1008.49,1544019082927
1008.48,1544019082978
1008.45,1544019083071
1008.38,1544019083083
1008.38,1544019083159
1008.39,1544019083184
1008.42,1544019083230
1008.43,1544019083282
1008.43,1544019083333
1008.4,1544019083383
1008.39,1544019083433
1008.39,1544019083483
1008.43,1544019083531
1008.45,1544019083586
1008.46,1544019083643
1008.78,1544019083680
1008.94,1544019083730
1009.03,1544019083802
1009.09,1544019083885
1008.84,1544019083900
1008.7,1544019083941
1008.51,1544019083994
1008.23,1544019084068
1008.17,1544019084093
1008.19,1544019084153
1008.26,1544019084193
1008.43,1544019084253
1008.54,1544019084305
1008.82,1544019084354
1009.61,1544019084393
1009.86,1544019084447
1010.01,1544019084494
1010.08,1544019084589
1009.94,1544019084608
1009.48,1544019084658
1008.6,1544019084695
1007.52,1544019084748
1007.41,1544019084807
1007.47,1544019084854
1007.53,1544019084903
1007.63,1544019084951
1007.7,1544019085196
1007.8,1544019085196
1007.96,1544019085196
1008.04,1544019085196
1008.1,1544019085211
1008.14,1544019085304
1008.19,1544019085305
1008.24,1544019085355
1008.27,1544019085406
1008.31,1544019085454
1008.35,1544019085508
1008.37,1544019085595
1008.4,1544019085608
1008.47,1544019085677
1008.5,1544019085711
1008.52,1544019085758
1008.53,1544019085824
1008.55,1544019085865
1008.53,1544019085916
1008.52,1544019085979
1008.51,1544019086010
1008.52,1544019086069
1008.51,1544019086184
1008.51,1544019086197
1008.52,1544019086213
1008.52,1544019086266
1008.55,1544019086316
1008.6,1544019086366
1008.57,1544019086509
1008.53,1544019086510
1008.48,1544019086515
1008.38,1544019086564
1008.41,1544019086620
1008.43,1544019086667
1008.63,1544019086750
1008.72,1544019086770
1008.79,1544019086820
1008.81,1544019086867
1008.76,1544019086926
1009.13,1544019086971
1009.76,1544019087026
1010.2,1544019087210
1009.08,1544019087211
1008.35,1544019087211
1007.96,1544019087242
1007.78,1544019087273
1007.82,1544019087327
1007.88,1544019087373
1007.95,1544019087438
1008.01,1544019087473
1008.08,1544019087541
1008.13,1544019087578
1008.22,1544019087669
1008.27,1544019087683
1008.28,1544019087735
1008.3,1544019087776
1008.33,1544019087834
1008.32,1544019087881
1008.34,1544019087956
1008.37,1544019087981
1008.42,1544019088038
1008.46,1544019088086
1008.46,1544019088142
1008.47,1544019088219
1008.48,1544019088236
1008.5,1544019088285
1008.46,1544019088335
1008.45,1544019088391
1008.47,1544019088435
1008.54,1544019088496
1008.58,1544019088556
1008.63,1544019088589
1008.68,1544019088644
1008.72,1544019088691
1008.75,1544019088744
1008.81,1544019088798
1008.85,1544019088856
1008.89,1544019088897
1008.93,1544019089069
1008.88,1544019089070
1008.72,1544019089070
1008.68,1544019089100
1008.73,1544019089147
1008.99,1544019089205
1009.05,1544019089254
1008.99,1544019089301
1008.89,1544019089353
1008.46,1544019089399
1008.33,1544019089452
1008.24,1544019089501
1008.19,1544019089551
1008.2,1544019089616
1008.16,1544019089657
1008.14,1544019089715
1008.18,1544019089766
1008.26,1544019089813
1008.29,1544019089860
1008.27,1544019089910
1008.19,1544019089960
1008.14,1544019090013
1008.11,1544019090067
1008.06,1544019090112
1008.07,1544019090166
1008.1,1544019090215
1008.16,1544019090264
1008.2,1544019090321
1008.25,1544019090364
1008.3,1544019090412
1008.44,1544019090467
1008.56,1544019090519
1008.6,1544019090567
1008.64,1544019090644
1008.64,1544019090670
1008.67,1544019090718
1008.68,1544019090779
1008.68,1544019090816
1008.7,1544019090869
1008.77,1544019090918
1008.92,1544019090966
1009.69,1544019091019
1009.9,1544019091067
1009.44,1544019091126
1008.13,1544019091171
1007.88,1544019091236
1007.8,1544019091274
1007.8,1544019091491
1007.86,1544019091492
1007.9,1544019091492
1007.95,1544019091492
1008.06,1544019091578
1008.11,1544019091628
1008.12,1544019091631
1008.18,1544019091679
1008.22,1544019091727
1008.26,1544019091781
1008.3,1544019091835
1008.31,1544019091886
1008.33,1544019091939
1008.34,1544019091996
1008.37,1544019092037
1008.42,1544019092084
1008.43,1544019092132
1008.43,1544019092182
1008.49,1544019092232
1008.45,1544019092286
1008.47,1544019092335
1008.48,1544019092385
1008.51,1544019092434
1008.51,1544019092488
1008.53,1544019092538
1008.54,1544019092586
1008.55,1544019092638
1008.57,1544019092689
1008.58,1544019092739
1008.54,1544019092788
1008.5,1544019092838
1008.51,1544019092898
1008.5,1544019093067
1008.5,1544019093067
1008.5,1544019093068
1008.51,1544019093095
1008.52,1544019093146
1008.54,1544019093199
1008.56,1544019093254
1008.69,1544019093298
1008.87,1544019093354
1009.07,1544019093425
1009.12,1544019093449
1008.83,1544019093508
1008.67,1544019093547
1008.59,1544019093714
1008.57,1544019093715
1008.6,1544019093715
1008.6,1544019093761
1008.59,1544019093842
1008.56,1544019093903
1008.54,1544019093907
1008.52,1544019093999
1008.54,1544019094006
1008.52,1544019094057
1008.52,1544019094106
1008.51,1544019094169
1008.54,1544019094206
1008.55,1544019094259
1008.56,1544019094307
1008.56,1544019094361
1008.57,1544019094411
1008.56,1544019094459
1008.57,1544019094507
1008.56,1544019094583
1008.57,1544019094633
1008.56,1544019094658
1008.58,1544019094708
1008.58,1544019094788
1008.6,1544019094810
1008.63,1544019094859
