ts_start,ts_end,location
1544019073055,1544019075177,KITCHEN
1544019075199,1544019105342,DINING_ROOM
1544019105362,1544019113582,KITCHEN
1544019113586,1544019330085,DINING_ROOM
1544019330101,1544019332140,KITCHEN
1544019332150,1544019333379,HALL
1544019333403,1544019336258,MEDICINE_AREA
1544019336263,1544019495665,LIVING_ROOM
1544019495725,1544019502597,MEDICINE_AREA
1544019502622,1544019511493,HALL
1544019511503,1544019519377,MEDICINE_AREA
1544019519394,1544019524811,HALL
1544019524822,1544019531513,MEDICINE_AREA
1544019531523,1544019535918,HALL
1544019535926,1544019545967,MEDICINE_AREA
1544019546005,1544019547835,HALL
1544019547851,1544019550514,KITCHEN
1544019550516,1544019553049,DINING_ROOM
1544019553206,1544019557934,KITCHEN
1544019557945,1544019562800,HALL
1544019562814,1544019571454,MEDICINE_AREA
1544019571470,1544019577446,HALL
1544019577453,1544019590413,MEDICINE_AREA
1544019590423,1544019592344,HALL
1544019592378,1544019600157,MEDICINE_AREA
1544019600169,1544019602901,HALL
1544019602916,1544019613801,MEDICINE_AREA
1544019613818,1544019615208,HALL
1544019615332,1544019625084,MEDICINE_AREA
1544019625085,1544019634426,HALL
1544019634449,1544019645391,MEDICINE_AREA
1544019645395,1544019647506,HALL
1544019647554,1544019654998,MEDICINE_AREA
