ts_start,ts_end,location
1542721844481,1542721850333,OUT
1542721850346,1542721857324,HALL
1542721857343,1542722034950,KITCHEN
1542722035395,1542722038547,DINING_ROOM
1542722038558,1542722046211,KITCHEN
1542722046289,1542722058081,DINING_ROOM
1542722058108,1542722063101,KITCHEN
1542722063108,1542722100138,DINING_ROOM
1542722100142,1542722107780,KITCHEN
1542722107800,1542722189493,DINING_ROOM
1542722189502,1542722191722,KITCHEN
1542722191757,1542722193104,HALL
1542722193106,1542722207023,MEDICINE_AREA
1542722207044,1542722209938,LIVING_ROOM
1542722209947,1542722374750,OFFICE
1542722374759,1542722382269,LIVING_ROOM
1542722382985,1542722393386,OFFICE
1542722393720,1542722398408,LIVING_ROOM
1542722398420,1542722399521,MEDICINE_AREA
1542722399533,1542722403632,LIVING_ROOM
1542722404206,1542722410365,OFFICE
1542722410383,1542722413662,LIVING_ROOM
1542722413671,1542722419753,MEDICINE_AREA
1542722419775,1542722423244,LIVING_ROOM
1542722423261,1542722503854,OFFICE
1542722503868,1542722506762,LIVING_ROOM
1542722506808,1542722508418,MEDICINE_AREA
1542722508429,1542722525777,HALL
1542722525778,1542722534920,OUT
