value,ts
1001.2935,1544693431380
1001.3845,1544693431416
1001.4271,1544693431451
1001.48047,1544693431484
1001.51825,1544693431520
1001.0437,1544693431553
1000.77856,1544693431588
1001.17084,1544693431628
1001.32556,1544693431662
1001.3207,1544693431691
1000.99146,1544693431735
1000.93945,1544693431764
1001.4021,1544693431801
1001.6759,1544693431836
1001.3473,1544693431869
1000.8986,1544693431897
1000.7662,1544693431932
1001.0909,1544693431968
1001.2045,1544693432004
1001.081,1544693432035
1001.0286,1544693432070
1000.5242,1544693432104
999.8357,1544693432143
1000.5747,1544693432173
1001.1905,1544693432213
1001.3058,1544693432242
1001.4025,1544693432276
1001.5166,1544693432311
1001.4905,1544693432345
1001.4075,1544693432391
1001.24884,1544693432424
1001.2348,1544693432450
1001.29596,1544693432483
1001.22876,1544693432523
1001.1166,1544693432552
1001.06305,1544693432586
1001.00977,1544693432621
1000.5931,1544693432656
1000.48395,1544693432690
1000.49927,1544693432725
1000.90906,1544693432759
1001.1613,1544693432796
1000.8033,1544693432828
1001.0416,1544693432863
1001.2208,1544693432896
1001.1766,1544693432933
1001.14185,1544693432982
1001.151,1544693433002
1001.15985,1544693433040
1001.17773,1544693433072
1001.1861,1544693433104
1000.77673,1544693433184
1001.0367,1544693433184
1001.27795,1544693433212
1001.23315,1544693433241
1001.19556,1544693433278
1001.13416,1544693433310
1001.1249,1544693433348
1001.1158,1544693433387
1001.1614,1544693433413
999.4032,1544693433448
1000.33746,1544693433482
1001.1436,1544693433517
1000.05994,1544693433551
1000.67584,1544693433592
1001.2291,1544693433628
1001.2517,1544693433655
1001.1523,1544693433689
1001.124,1544693433726
1001.15094,1544693433758
997.83026,1544693433793
999.5442,1544693433828
1001.0286,1544693433865
1001.08264,1544693433896
1001.12537,1544693433930
1001.1516,1544693433973
1000.79987,1544693434003
1000.752,1544693434034
1001.1304,1544693434094
1001.2509,1544693434103
1000.9117,1544693434137
1000.6213,1544693434172
1000.98645,1544693434210
1001.21234,1544693434240
1001.23035,1544693434275
1001.20245,1544693434309
1000.3525,1544693434359
1000.7088,1544693434381
1001.05347,1544693434417
1001.1068,1544693434447
1001.15985,1544693434483
1000.7543,1544693434516
1000.93054,1544693434553
1001.1253,1544693434585
1001.1336,1544693434622
1001.1336,1544693434654
1001.1158,1544693434691
1001.1253,1544693434723
1001.16754,1544693434759
998.72784,1544693434791
1000.04755,1544693434830
1001.2428,1544693434860
1001.2657,1544693434895
1001.314,1544693435069
1001.254,1544693435069
1001.21234,1544693435069
1001.229,1544693435069
1001.22125,1544693435070
1001.23785,1544693435106
1001.2517,1544693435137
1000.9273,1544693435171
1001.09485,1544693435207
1000.9139,1544693435239
1000.59436,1544693435282
1001.0144,1544693435308
1000.8778,1544693435343
1001.0569,1544693435377
1001.1948,1544693435414
1001.2935,1544693431380
1001.3845,1544693431416
1001.4271,1544693431451
1001.48047,1544693431484
1001.51825,1544693431520
1001.0437,1544693431553
1000.77856,1544693431588
1001.17084,1544693431628
1001.32556,1544693431662
1001.3207,1544693431691
1000.99146,1544693431735
1000.93945,1544693431764
1001.4021,1544693431801
1001.6759,1544693431836
1001.3473,1544693431869
1000.8986,1544693431897
1000.7662,1544693431932
1001.0909,1544693431968
1001.2045,1544693432004
1001.081,1544693432035
1001.0286,1544693432070
1000.5242,1544693432104
999.8357,1544693432143
1000.5747,1544693432173
1001.1905,1544693432213
1001.3058,1544693432242
1001.4025,1544693432276
1001.5166,1544693432311
1001.4905,1544693432345
1001.4075,1544693432391
1001.24884,1544693432424
1001.2348,1544693432450
1001.29596,1544693432483
1001.22876,1544693432523
1001.1166,1544693432552
1001.06305,1544693432586
1001.00977,1544693432621
1000.5931,1544693432656
1000.48395,1544693432690
1000.49927,1544693432725
1000.90906,1544693432759
1001.1613,1544693432796
1000.8033,1544693432828
1001.0416,1544693432863
1001.2208,1544693432896
1001.1766,1544693432933
1001.14185,1544693432982
1001.151,1544693433002
1001.15985,1544693433040
1001.17773,1544693433072
1001.1861,1544693433104
1000.77673,1544693433184
1001.0367,1544693433184
1001.27795,1544693433212
1001.23315,1544693433241
1001.19556,1544693433278
1001.13416,1544693433310
1001.1249,1544693433348
1001.1158,1544693433387
1001.1614,1544693433413
999.4032,1544693433448
1000.33746,1544693433482
1001.1436,1544693433517
1000.05994,1544693433551
1000.67584,1544693433592
1001.2291,1544693433628
1001.2517,1544693433655
1001.1523,1544693433689
1001.124,1544693433726
1001.15094,1544693433758
997.83026,1544693433793
999.5442,1544693433828
1001.0286,1544693433865
1001.08264,1544693433896
1001.12537,1544693433930
1001.1516,1544693433973
1000.79987,1544693434003
1000.752,1544693434034
1001.1304,1544693434094
1001.2509,1544693434103
1000.9117,1544693434137
1000.6213,1544693434172
1000.98645,1544693434210
1001.21234,1544693434240
1001.23035,1544693434275
1001.20245,1544693434309
1000.3525,1544693434359
1000.7088,1544693434381
1001.05347,1544693434417
1001.1068,1544693434447
1001.15985,1544693434483
1000.7543,1544693434516
1000.93054,1544693434553
1001.1253,1544693434585
1001.1336,1544693434622
1001.1336,1544693434654
1001.1158,1544693434691
1001.1253,1544693434723
1001.16754,1544693434759
998.72784,1544693434791
1000.04755,1544693434830
1001.2428,1544693434860
1001.2657,1544693434895
1001.314,1544693435069
1001.254,1544693435069
1001.21234,1544693435069
1001.229,1544693435069
1001.22125,1544693435070
1001.23785,1544693435106
1001.2517,1544693435137
1000.9273,1544693435171
1001.09485,1544693435207
1000.9139,1544693435239
1000.59436,1544693435282
1001.0144,1544693435308
1000.8778,1544693435343
1001.0569,1544693435377
1001.1948,1544693435414
1001.1861,1544693435446
1001.1861,1544693435481
1000.7259,1544693435515
1000.4988,1544693435549
1000.68866,1544693435584
1001.0222,1544693435619
1001.1696,1544693435653
1001.1861,1544693435691
1001.24677,1544693435722
1001.27795,1544693435759
1001.2599,1544693435792
1001.2693,1544693435827
1001.26013,1544693435862
1001.24286,1544693435898
1001.2386,1544693435929
1001.2386,1544693435964
1000.778,1544693435998
1001.0469,1544693436035
1001.2959,1544693436066
1001.3042,1544693436103
1001.2867,1544693436135
1001.2512,1544693436174
1001.2386,1544693436205
1001.24634,1544693436244
1001.2517,1544693436274
1000.9697,1544693436326
1001.11426,1544693436344
1001.29407,1544693436383
1000.66144,1544693436414
1000.965,1544693436450
1000.82056,1544693436480
1001.04364,1544693436516
1000.8102,1544693436549
1001.0259,1544693436590
1001.22534,1544693436617
1000.8332,1544693436653
1001.0574,1544693436687
1001.2206,1544693436723
1001.2307,1544693436795
1001.22046,1544693436795
1001.23035,1544693436826
1001.2657,1544693436859
1001.27795,1544693436900
1001.29596,1544693436929
1001.3042,1544693436962
1001.32007,1544693437005
1000.99646,1544693437031
1001.1841,1544693437066
1001.30566,1544693437104
1001.3305,1544693437134
1001.33875,1544693437169
1001.2945,1544693437203
1001.2959,1544693437239
1001.3042,1544693437272
1001.322,1544693437307
1001.2946,1544693437341
1001.23315,1544693437378
1001.1758,1544693437410
1001.15985,1544693437449
1001.19495,1544693437479
1000.9089,1544693437515
1001.0894,1544693437548
1001.2386,1544693437618
1000.9845,1544693437618
1001.16064,1544693437653
1000.8291,1544693437686
1001.07385,1544693437723
1001.34784,1544693437755
1001.3216,1544693437793
1000.88513,1544693437824
1001.0436,1544693437866
1000.6067,1544693437892
1000.90393,1544693437931
1000.9108,1544693437962
1001.0819,1544693437996
1001.1846,1544693438030
1000.60016,1544693438064
1000.8416,1544693438100
1001.03687,1544693438134
1000.3328,1544693438188
1000.6328,1544693438214
1000.89246,1544693438237
1000.90234,1544693438272
1000.9105,1544693438310
1000.9105,1544693438340
1000.89246,1544693438375
1000.8843,1544693438410
1000.86633,1544693438455
1000.6236,1544693438479
1000.3724,1544693438513
1000.75684,1544693438549
1000.99,1544693438583
1000.95734,1544693438616
1001.03326,1544693438652
1001.1167,1544693438685
1001.16974,1544693438722
1001.2855,1544693438756
1001.3131,1544693438790
1001.0035,1544693438823
1001.04285,1544693438859
1001.1514,1544693438892
1001.1773,1544693438927
1001.2932,1544693438963
1001.39087,1544693438998
1001.3016,1544693439031
1001.2098,1544693439067
1001.1341,1544693439098
1001.07196,1544693439180
999.9739,1544693439180
999.64075,1544693439206
1000.56116,1544693439236
1000.5085,1544693439277
1000.8366,1544693439305
1001.0893,1544693439340
999.4268,1544693439374
1000.33203,1544693439414
1000.7831,1544693439443
1001.0344,1544693439478
1001.0761,1544693439511
1001.0565,1544693439548
1001.1714,1544693439582
1000.06165,1544693439618
1000.6212,1544693439658
999.3887,1544693439685
1000.4811,1544693439719
1001.3927,1544693439753
1001.3551,1544693439788
1001.34845,1544693439822
1001.33887,1544693439868
1001.31256,1544693439891
1001.0881,1544693439925
1000.6917,1544693439961
1000.9715,1544693439994
1001.04034,1544693440028
1000.95306,1544693440083
1000.42346,1544693440098
1000.25635,1544693440134
1000.70276,1544693440166
1000.9105,1544693440203
1000.9734,1544693440235
1000.75,1544693440272
1000.88635,1544693440305
1001.01086,1544693440341
1000.9039,1544693440373
1000.9785,1544693440412
1000.6753,1544693440442
1000.8436,1544693440480
1000.57336,1544693440511
999.9737,1544693440549
1000.53784,1544693440580
1000.68164,1544693440617
1000.9443,1544693440650
1001.1888,1544693440683
1001.3124,1544693440717
1001.52106,1544693440776
1001.68884,1544693440839
1001.61523,1544693440839
1000.7705,1544693440867
1001.40356,1544693440890
1001.9819,1544693440927
1001.8434,1544693440959
1001.51196,1544693440995
1001.30084,1544693441028
1001.0709,1544693441062
