ts_start,ts_end,location
1544693921621,1544693922747,MEDICINE_AREA
1544693922769,1544693926123,HALL
1544693926150,1544693967305,KITCHEN
1544693967319,1544694003770,DINING_ROOM
1544694003787,1544694008388,KITCHEN
1544694008407,1544694015908,DINING_ROOM
1544694015933,1544694019007,KITCHEN
1544694019036,1544694020933,HALL
1544694021037,1544694032335,MEDICINE_AREA
1544694032371,1544694033922,HALL
1544694033950,1544694068237,KITCHEN
1544694068263,1544694069166,HALL
1544694069194,1544694069993,MEDICINE_AREA
1544694063685,1544694068237,KITCHEN
1544694068269,1544694069166,HALL
1544694069199,1544694070022,MEDICINE_AREA
1544694063687,1544694068226,KITCHEN
1544694068265,1544694069152,HALL
1544694069196,1544694070022,MEDICINE_AREA
1544694063686,1544694068224,KITCHEN
1544694068263,1544694069153,HALL
1544694069195,1544694070022,MEDICINE_AREA
1544694063686,1544694068226,KITCHEN
1544694068264,1544694069151,HALL
1544694069194,1544694076656,MEDICINE_AREA
1544694076676,1544694078571,HALL
1544694078588,1544694080430,KITCHEN
1544694080445,1544694082755,DINING_ROOM
1544694076544,1544694076656,MEDICINE_AREA
1544694076697,1544694078552,HALL
1544694078590,1544694080426,KITCHEN
1544694080445,1544694082755,DINING_ROOM
1544694076544,1544694076655,MEDICINE_AREA
1544694076695,1544694078550,HALL
1544694078589,1544694080425,KITCHEN
1544694080445,1544694082755,DINING_ROOM
1544694076516,1544694076654,MEDICINE_AREA
1544694076693,1544694078552,HALL
1544694078588,1544694080425,KITCHEN
1544694080445,1544694082775,DINING_ROOM
1544694076545,1544694076641,MEDICINE_AREA
1544694076676,1544694078571,HALL
1544694078605,1544694080430,KITCHEN
1544694080466,1544694193582,DINING_ROOM
1544694193601,1544694196523,KITCHEN
1544694196542,1544694198025,HALL
1544694191788,1544694193582,DINING_ROOM
1544694193614,1544694196509,KITCHEN
1544694196542,1544694198043,HALL
1544694191785,1544694193562,DINING_ROOM
1544694193601,1544694196523,KITCHEN
1544694196564,1544694198043,HALL
1544694191784,1544694193562,DINING_ROOM
1544694193602,1544694196523,KITCHEN
1544694196567,1544694198045,HALL
1544694191786,1544694193563,DINING_ROOM
1544694193603,1544694196523,KITCHEN
1544694196567,1544694198045,HALL
1544694198064,1544694199368,MEDICINE_AREA
1544694199385,1544694202021,LIVING_ROOM
1544694202029,1544694371899,OFFICE
1544694371917,1544694534773,LIVING_ROOM
