ts_start,ts_end,location
1542884777835,1542884782607,OUT
1542884782626,1542884793193,HALL
1542884793205,1542884795167,MEDICINE_AREA
1542884795200,1542884920317,LIVING_ROOM
1542884920343,1542884921718,MEDICINE_AREA
1542884921733,1542884923098,HALL
1542884923131,1542884995037,KITCHEN
1542884995057,1542885001416,HALL
1542885001450,1542885003791,MEDICINE_AREA
1542885003970,1542885004735,HALL
1542885004824,1542885015641,MEDICINE_AREA
1542885015676,1542885028011,HALL
1542885028041,1542885039866,MEDICINE_AREA
1542885039868,1542885056813,HALL
1542885056851,1542885065877,MEDICINE_AREA
1542885065894,1542885067988,HALL
1542885068012,1542885071769,MEDICINE_AREA
1542885071780,1542885076028,LIVING_ROOM
1542885076039,1542885077314,OFFICE
1542885077329,1542885078693,LIVING_ROOM
1542885078726,1542885085136,OFFICE
1542885085169,1542885090923,LIVING_ROOM
1542885091014,1542885099989,MEDICINE_AREA
1542885100022,1542885103603,HALL
1542885103633,1542885107664,MEDICINE_AREA
1542885107699,1542885118560,HALL
1542885118591,1542885156537,OUT
1542885156560,1542885165623,HALL
1542885165655,1542885169074,MEDICINE_AREA
1542885169095,1542885182211,LIVING_ROOM
1542885182228,1542885189338,MEDICINE_AREA
1542885189340,1542885193635,HALL
1542885193643,1542885209860,MEDICINE_AREA
1542885209896,1542885228778,HALL
1542885228797,1542885235197,MEDICINE_AREA
1542885235221,1542885241661,HALL
