ts_start,ts_end,location
1543245800244,1543245824951,OUT
1543245824982,1543245841077,HALL
1543245841092,1543245842286,MEDICINE_AREA
1543245842308,1543245919231,LIVING_ROOM
1543245919262,1543245922176,MEDICINE_AREA
1543245922185,1543245923284,HALL
1543245923292,1543246005514,KITCHEN
1543246005528,1543246008767,DINING_ROOM
1543246008791,1543246056659,KITCHEN
1543246056673,1543246072545,DINING_ROOM
1543246072547,1543246083751,KITCHEN
1543246083770,1543246086848,DINING_ROOM
1543246086872,1543246094028,KITCHEN
1543246094029,1543246160709,DINING_ROOM
1543246160729,1543246161363,KITCHEN
1543246161386,1543246162156,HALL
1543246162169,1543246172503,MEDICINE_AREA
1543246172524,1543246174045,HALL
1543246174062,1543246183786,KITCHEN
1543246183793,1543246184871,HALL
1543246184892,1543246186016,MEDICINE_AREA
1543246186034,1543246187618,LIVING_ROOM
1543246187632,1543246316099,OFFICE
1543246316115,1543246320374,LIVING_ROOM
1543246320404,1543246321576,MEDICINE_AREA
1543246321587,1543246339453,LIVING_ROOM
1543246339458,1543246347038,OFFICE
1543246347053,1543246347911,LIVING_ROOM
1543246347934,1543246350721,MEDICINE_AREA
1543246350725,1543246355984,LIVING_ROOM
1543246355985,1543246356726,OFFICE
1543246356752,1543246358856,LIVING_ROOM
1543246358882,1543246365243,MEDICINE_AREA
1543246365272,1543246370467,LIVING_ROOM
1543246370480,1543246372765,MEDICINE_AREA
1543246372775,1543246374395,HALL
1543246374406,1543246380912,MEDICINE_AREA
1543246380955,1543246385792,LIVING_ROOM
1543246385811,1543246389695,MEDICINE_AREA
1543246389724,1543246396215,LIVING_ROOM
1543246396231,1543246397100,MEDICINE_AREA
1543246397116,1543246399308,LIVING_ROOM
1543246399339,1543246422079,OFFICE
1543246422102,1543246424489,LIVING_ROOM
1543246424492,1543246436447,MEDICINE_AREA
1543246436474,1543246462710,HALL
1543246462752,1543246472010,OUT
