value,ts
1004.80835,1544018306964
1004.8181,1544018307061
1004.81934,1544018307161
1004.8269,1544018307261
1004.84204,1544018307362
1004.8357,1544018307463
1004.83154,1544018307562
1004.82886,1544018307663
1004.82715,1544018307767
1004.8352,1544018307867
1004.8418,1544018307961
1004.8396,1544018308061
1004.84985,1544018308163
1004.85156,1544018308262
1004.8489,1544018308362
1004.84546,1544018308462
1004.83716,1544018308561
1004.82764,1544018308661
1004.8325,1544018308761
1004.8474,1544018308862
1004.8501,1544018308961
1004.85815,1544018309064
1004.8589,1544018309164
1004.8594,1544018309263
1004.8616,1544018309365
1004.85596,1544018309465
1004.8533,1544018309565
1004.8567,1544018309667
1004.8501,1544018309765
1004.8589,1544018309864
1004.85767,1544018309967
1004.86255,1544018310066
1004.8596,1544018310171
1004.8638,1544018310283
1004.86475,1544018310368
1004.8613,1544018310467
1004.85156,1544018310571
1004.8606,1544018310669
1004.8596,1544018310770
1004.8574,1544018310872
1004.86304,1544018310973
1004.8699,1544018311068
1004.8613,1544018311169
1004.86865,1544018311270
1004.8723,1544018311370
1004.8799,1544018311470
1004.8877,1544018311572
1004.88696,1544018311670
1004.897,1544018311771
1004.9031,1544018311880
1004.8982,1544018311969
1004.8938,1544018312113
1004.8982,1544018312176
1004.896,1544018312270
1004.89087,1544018312370
1004.8965,1544018312472
1004.89453,1544018312570
1004.88794,1544018312672
1004.8799,1544018312771
1004.875,1544018312871
1004.87427,1544018312973
1004.87305,1544018313074
1004.8745,1544018313174
1004.8777,1544018313274
1004.8782,1544018313373
1004.8799,1544018313471
1004.88696,1544018313572
1004.8955,1544018313672
1004.8982,1544018313773
1004.89966,1544018313875
1004.8994,1544018313974
1004.8977,1544018314072
1004.89746,1544018314179
1004.9038,1544018314274
1004.9031,1544018314406
1004.9075,1544018314474
1004.90454,1544018314574
1004.9043,1544018314672
1004.90063,1544018314778
1004.9033,1544018314878
1004.90137,1544018314972
1004.89966,1544018315073
1004.90454,1544018315174
1004.9016,1544018315273
1004.89795,1544018315376
1004.90894,1544018315475
1004.9004,1544018315574
1004.89233,1544018315679
1004.8833,1544018315776
1004.88354,1544018315875
1004.8865,1544018315976
1004.87646,1544018316077
1004.874,1544018316177
1004.85474,1544018316278
1004.8584,1544018316376
1004.85474,1544018316478
1004.8484,1544018316590
1004.8452,1544018316689
