value,ts
1011.692,1542383601755
1011.58484,1542383601789
1011.49866,1542383601824
1011.42883,1542383601865
1011.46747,1542383601898
1011.5268,1542383601932
1011.4858,1542383601961
1011.38245,1542383601996
1011.3694,1542383602038
1011.3142,1542383602069
1011.2649,1542383602104
1011.2848,1542383602135
1011.2673,1542383602169
1011.3927,1542383602205
1011.29694,1542383602238
1011.0905,1542383602292
1011.5123,1542383602306
1011.45715,1542383602341
1011.7882,1542383602382
1011.6763,1542383602410
1011.5158,1542383602444
1011.6247,1542383602478
1011.5633,1542383602513
1011.4187,1542383602565
1011.2691,1542383602582
1011.0432,1542383602615
1011.13354,1542383602651
1011.3001,1542383602688
1011.4428,1542383602720
1011.42865,1542383602756
1011.4544,1542383602789
1011.38245,1542383602823
1011.214,1542383602860
1011.41455,1542383602892
1011.2646,1542383602927
1011.1771,1542383602961
1011.25336,1542383602998
1011.3157,1542383603030
1011.2562,1542383603064
1011.1813,1542383603099
1011.14014,1542383603134
1011.1908,1542383603168
1011.22156,1542383603217
1011.111,1542383603237
1011.3368,1542383603272
1011.37866,1542383603305
1011.4932,1542383603343
1011.6368,1542383603374
1011.6374,1542383603411
1011.6017,1542383603444
1011.65344,1542383603479
1011.5781,1542383603514
1011.50055,1542383603547
1011.5076,1542383603581
1011.5126,1542383603616
1011.28674,1542383603650
1010.95166,1542383603685
1011.42883,1542383603730
1011.4377,1542383603754
1011.31396,1542383603788
1011.1533,1542383603822
1011.30664,1542383603860
1011.04126,1542383603891
1011.4548,1542383603934
1011.4684,1542383603960
1011.3362,1542383603997
1011.0881,1542383604029
1011.4287,1542383604066
1011.461,1542383604105
1011.536,1542383604132
1011.5531,1542383604168
1011.2914,1542383604202
1011.3568,1542383604236
1011.8336,1542383604270
1012.0311,1542383604313
1012.81647,1542383604339
1012.698,1542383604374
1012.1211,1542383604408
1013.3605,1542383604442
1013.22754,1542383604477
1012.93695,1542383604526
1013.0702,1542383604546
1013.01514,1542383604582
1012.95605,1542383604616
1013.09814,1542383604652
1013.12244,1542383604685
1012.80615,1542383604727
1012.26135,1542383604753
1011.82227,1542383604787
1011.99854,1542383604825
1012.0108,1542383604856
1011.673,1542383604890
1012.00055,1542383604925
1012.33264,1542383604959
1012.1521,1542383604994
1012.1362,1542383605028
1012.29663,1542383605063
1012.4306,1542383605099
1012.2168,1542383605132
1012.1724,1542383605169
1012.3497,1542383605200
1012.69806,1542383605236
1012.9411,1542383605269
1012.7659,1542383605306
1013.83887,1542383605338
1014.00085,1542383605376
1014.35504,1542383605407
1015.82263,1542383605442
1017.39703,1542383605477
1018.71326,1542383605514
1019.885,1542383605545
1018.78735,1542383605580
1016.65765,1542383605614
1013.0028,1542383605649
1010.3639,1542383605689
1009.3795,1542383605717
1009.07587,1542383605753
1008.7902,1542383605786
1008.0921,1542383605824
1006.55634,1542383605855
1008.71136,1542383605892
1008.948,1542383605925
1009.2351,1542383605962
1009.52136,1542383605993
1009.954,1542383606036
1010.2958,1542383606065
1010.23755,1542383606097
1010.3196,1542383606132
1009.7935,1542383606168
1010.42676,1542383606201
1010.34973,1542383606234
1010.49866,1542383606268
1010.26154,1542383606303
1010.2457,1542383606338
1009.87854,1542383606372
1010.36816,1542383606409
1010.82654,1542383606444
1011.0213,1542383606477
1010.7921,1542383606510
1010.1427,1542383606545
1010.34314,1542383606579
1010.82855,1542383606616
1010.82117,1542383606647
1011.4813,1542383606683
1011.3717,1542383606717
1010.8602,1542383606751
1010.41174,1542383606786
1010.0839,1542383606832
1009.6548,1542383606854
1009.7936,1542383606889
1009.75525,1542383606923
1009.7305,1542383606958
1009.62787,1542383607000
1009.53217,1542383607026
1009.5393,1542383607061
1009.5799,1542383607096
1009.1901,1542383607131
1008.35785,1542383607165
1009.72876,1542383607201
1009.9489,1542383607234
1010.10547,1542383607271
1010.29144,1542383607315
1010.4718,1542383607337
1010.4641,1542383607371
1010.38513,1542383607408
1010.68164,1542383607441
1010.6365,1542383607478
1010.7112,1542383607509
1010.69995,1542383607543
1010.7837,1542383607578
1010.71924,1542383607612
1010.7213,1542383607647
1010.7858,1542383607681
1010.72437,1542383607715
1010.5844,1542383607764
1010.71765,1542383607786
1010.5635,1542383607820
1010.0087,1542383607854
1008.3976,1542383607888
1010.2931,1542383607930
1010.74286,1542383607957
1010.3838,1542383607992
1010.45776,1542383608026
1010.49695,1542383608062
1010.5087,1542383608096
1010.3924,1542383608135
1010.6225,1542383608164
