ts_start,ts_end,location
1544696836295,1544696838175,KITCHEN
1544696838202,1544696860772,DINING_ROOM
1544696860804,1544696868507,KITCHEN
1544696868536,1544697127367,DINING_ROOM
1544697127376,1544697128896,KITCHEN
1544697128923,1544697130106,HALL
1544697130135,1544697132809,MEDICINE_AREA
1544697132832,1544697342689,LIVING_ROOM
1544697342718,1544697389772,MEDICINE_AREA
1544697389796,1544697397534,HALL
1544697397562,1544697411883,MEDICINE_AREA
1544697411912,1544697418737,HALL
1544697418772,1544697423836,MEDICINE_AREA
1544697423844,1544697442579,HALL
1544697442611,1544697448646,MEDICINE_AREA
1544697448677,1544697455137,HALL
1544697455152,1544697486000,MEDICINE_AREA
