value,ts
1008.9024,1544018313499
1008.89734,1544018313597
1008.899,1544018313697
1008.8986,1544018313799
1008.89496,1544018313896
1008.89844,1544018313996
1008.90204,1544018314095
1008.9035,1544018314196
1008.89966,1544018314294
1008.898,1544018314394
1008.89844,1544018314495
1008.8913,1544018314591
1008.88605,1544018314693
1008.88605,1544018314794
1008.8879,1544018314894
1008.8827,1544018314990
1008.8827,1544018315089
1008.8825,1544018315189
1008.8894,1544018315289
1008.8825,1544018315388
1008.8825,1544018315489
1008.8771,1544018315586
1008.88043,1544018315685
1008.8821,1544018315784
1008.8855,1544018315885
1008.88354,1544018315986
1008.8887,1544018316083
1008.89545,1544018316185
1008.89905,1544018316286
1008.9005,1544018316383
1008.8986,1544018316482
1008.9036,1544018316579
1008.90027,1544018316680
1008.8969,1544018316778
1008.904,1544018316882
1008.89185,1544018316977
1008.88983,1544018317080
1008.883,1544018317177
1008.8814,1544018317276
1008.8731,1544018317375
1008.8681,1544018317474
1008.8731,1544018317576
1008.86633,1544018317674
1008.87,1544018317774
1008.86664,1544018317873
1008.8649,1544018317975
1008.8683,1544018318071
1008.8612,1544018318171
1008.8544,1544018318269
1008.84625,1544018318370
1008.8564,1544018318469
1008.86664,1544018318569
1008.8681,1544018318667
1008.87823,1544018318770
1008.88336,1544018318867
1008.88824,1544018318966
1008.89514,1544018319067
1008.89844,1544018319164
1008.9071,1544018319263
1008.90344,1544018319363
1008.90686,1544018319464
1008.90344,1544018319566
1008.9018,1544018319662
1008.9001,1544018319761
1008.9036,1544018319860
1008.9071,1544018319960
1008.90344,1544018320062
1008.9018,1544018320163
1008.9018,1544018320257
1008.90515,1544018320357
1008.9018,1544018320459
1008.89777,1544018320557
1008.89777,1544018320657
1008.8957,1544018320757
1008.8957,1544018320854
1008.89777,1544018320954
1008.9018,1544018321052
1008.8983,1544018321152
1008.89435,1544018321253
1008.89606,1544018321357
1008.89935,1544018321451
1008.89935,1544018321551
1008.89935,1544018321650
1008.89935,1544018321752
1008.89996,1544018321850
1008.89996,1544018321948
1008.89996,1544018322046
1008.8892,1544018322148
1008.8892,1544018322247
1008.8892,1544018322345
1008.89435,1544018322446
1008.8927,1544018322543
1008.88727,1544018322644
1008.89233,1544018322743
1008.89233,1544018322844
1008.8888,1544018322943
1008.89233,1544018323041
1008.8904,1544018323142
1008.89374,1544018323240
1008.89905,1544018323339
1008.89404,1544018323441
1008.8904,1544018323538
1008.8904,1544018323638
1008.8954,1544018323736
1008.8904,1544018323836
1008.88495,1544018323935
1008.8867,1544018324038
1008.88495,1544018324134
1008.88293,1544018324237
1008.88495,1544018324336
1008.88336,1544018324432
1008.88293,1544018324537
1008.8813,1544018324632
1008.87585,1544018324734
1008.8809,1544018324830
1008.88464,1544018324929
1008.8791,1544018325028
1008.87756,1544018325130
1008.87585,1544018325227
1008.87585,1544018325328
1008.8724,1544018325430
1008.87946,1544018325530
1008.8809,1544018325625
1008.87756,1544018325728
1008.88257,1544018325824
1008.886,1544018325924
1008.88257,1544018326023
1008.88257,1544018326124
1008.88074,1544018326221
1008.88074,1544018326321
1008.8843,1544018326421
1008.8774,1544018326519
1008.8721,1544018326620
1008.87897,1544018326718
1008.8823,1544018326817
1008.8789,1544018326918
1008.8857,1544018327016
1008.8908,1544018327117
1008.8891,1544018327216
1008.8873,1544018327315
1008.889,1544018327415
1008.89233,1544018327514
1008.89575,1544018327613
1008.8976,1544018327713
1008.8955,1544018327818
1008.89575,1544018327910
1008.89575,1544018328011
1008.89716,1544018328110
1008.89514,1544018328210
1008.8935,1544018328309
1008.8864,1544018328413
1008.88464,1544018328509
1008.8779,1544018328608
1008.8776,1544018328707
1008.8792,1544018328806
1008.8739,1544018328907
1008.8773,1544018329004
1008.8756,1544018329106
1008.881,1544018329203
1008.87585,1544018329303
1008.8776,1544018329403
1008.881,1544018329501
1008.8824,1544018329605
1008.87897,1544018329700
1008.88367,1544018329799
1008.8871,1544018329899
1008.8955,1544018330001
1008.8901,1544018330098
1008.89044,1544018330198
1008.89215,1544018330297
1008.8938,1544018330399
1008.8935,1544018330498
1008.8918,1544018330596
1008.8966,1544018330699
1008.89996,1544018330794
1008.91016,1544018330897
1008.91016,1544018330992
1008.9085,1544018331094
1008.9085,1544018331191
1008.91016,1544018331290
1008.91016,1544018331391
1008.905,1544018331490
