x,y,z,ts
0.12089001,0.24300112,-0.6423045,1543847192217
-0.06349778,0.024422223,-0.63009334,1543847192238
0.11356334,-0.45425335,-0.6691689,1543847192263
0.32970002,-0.5372889,-0.56049,1543847192280
0.45791668,-0.4908867,-0.29673,1543847192302
0.7021389,-0.61788225,-0.15996556,1543847192332
1.1234223,-0.8486723,-0.2075889,1543847192340
1.416489,-0.9915423,-0.27963445,1543847192360
1.2821667,-0.8120389,-0.2295689,1543847192383
0.8450089,-0.4481478,-0.11844778,1543847192398
0.3809867,-0.18683001,-0.07693,1543847192416
-0.07448778,-0.03052778,-0.06716111,1543847192441
-0.51775116,0.16485001,0.02198,1543847192459
-0.7021389,0.34069002,0.12821667,1543847192477
-0.73999333,0.35656446,0.11966889,1543847192500
-0.7424356,0.19904111,0.034191113,1543847192514
-0.70580226,0.05372889,-0.14897557,1543847192543
-0.5556056,0.09768889,-0.31016225,1543847192577
-0.3284789,0.2075889,-0.40907225,1543847192585
-0.17706113,0.18316667,-0.5702589,1543847192594
-0.17217667,0.08425667,-0.74609894,1543847192636
-0.40052447,0.102573335,-0.82425004,1543847192636
-0.8779789,0.2869611,-0.80593336,1543847192715
-1.4311423,0.30772,-0.7863956,1543847192715
-1.8109078,0.13188,-0.9268234,1543847192715
-2.0465822,0.7949434,-0.5153089,1543847192715
-2.0917635,1.2345434,-0.18805112,1543847192735
-1.6118667,0.78029,0.054950003,1543847192756
-0.36633334,-0.30039334,0.11478445,1543847192772
1.2833878,-1.2614079,-0.18072446,1543847192804
2.6656857,-1.3774134,-0.20881,1543847192826
3.2774622,-0.6801589,0.2613178,1543847192844
3.2457135,-0.10135223,0.54339445,1543847192854
2.569218,0.023201112,0.5470578,1543847192872
1.3334534,0.18683001,0.51653004,1543847192892
0.11112112,0.5189722,0.4921078,1543847192920
-0.46646446,0.7619734,0.48478112,1543847192932
-0.50554,0.7949434,0.37366003,1543847192951
-0.40907225,0.72778225,0.34435335,1543847192972
-0.3931978,0.59834445,0.3809867,1543847193008
-0.31260446,0.40052447,0.40052447,1543847193010
-0.15874445,0.23079,0.35656446,1543847193031
-0.024422223,0.14164889,0.41273558,1543847193052
0.034191113,0.13554333,0.5250778,1543847193090
0.08792,0.1306589,0.61666113,1543847193095
0.17584,0.05006556,0.69114894,1543847193119
0.23079,-0.045181114,0.68504333,1543847193156
0.2185789,-0.047623336,0.6740534,1543847193156
0.1526389,0.023201112,0.6667267,1543847193170
0.06716111,0.07326667,0.6423045,1543847193188
-0.012211111,0.109900005,0.6227667,1543847193212
-0.089141116,0.16240779,0.6520734,1543847193239
-0.16973445,0.23079,0.6764956,1543847193248
-0.27841336,0.26620224,0.7424356,1543847193269
-0.3492378,0.24666445,0.80227005,1543847193288
-0.27719223,0.22346334,0.7485411,1543847193308
-0.16362889,0.20026223,0.6679478,1543847193339
-0.13920668,0.15386,0.6227667,1543847193348
-0.07204556,0.091583334,0.54339445,1543847193369
0.12089001,-0.03297,0.45547447,1543847193387
0.45791668,-0.22468445,0.36511225,1543847193445
0.8327978,-0.28574002,0.3162678,1543847193445
1.1173167,-0.24055889,0.3394689,1543847193449
1.2394278,-0.2820767,0.35534334,1543847193468
1.3004833,-0.45303226,0.29673,1543847193488
1.24187,-0.54339445,0.25765446,1543847193512
0.8950745,-0.15996556,0.3614489,1543847193529
0.37488112,0.32359445,0.59834445,1543847193548
-0.026864445,0.4041878,0.71435004,1543847193565
-0.11234222,0.26376,0.7937223,1543847193588
0.013432222,0.1965989,0.90362227,1543847193633
0.13798556,0.16485001,0.9744467,1543847193633
0.2735289,-0.02075889,0.92438114,1543847193671
0.4908867,-0.24788557,0.77052116,1543847193671
0.69481224,-0.2503278,0.6789378,1543847193682
0.6581789,-0.017095556,0.59956557,1543847193703
0.44082114,0.24422224,0.5836911,1543847193723
0.3174889,0.32115224,0.57514334,1543847193742
0.36389112,0.26498112,0.63986224,1543847193763
0.48722336,0.19782001,0.74609894,1543847193787
0.5800278,0.14531223,0.8523356,1543847193803
0.62765115,0.059834447,0.91094893,1543847193844
0.7009178,-0.019537779,0.8621045,1543847193844
0.79250115,0.014653334,0.7949434,1543847193864
0.78273225,0.16851334,0.77296335,1543847193890
0.6789378,0.28329778,0.7314456,1543847193904
0.5482789,0.3394689,0.68138003,1543847194027
0.40785113,0.34557447,0.6020078,1543847194027
0.24300112,0.33580557,0.50676113,1543847194028
0.04396,0.3309211,0.41395667,1543847194028
-0.13554333,0.35412225,0.30405667,1543847194028
-0.30772,0.3394689,0.16851334,1543847194029
-0.5006556,0.28940335,-0.0012211112,1543847194042
-0.6752745,0.26376,-0.17828223,1543847194061
-0.8181445,0.27230778,-0.33580557,1543847194084
-0.9194967,0.2625389,-0.5018767,1543847194099
-1.0061955,0.17950334,-0.68626446,1543847194121
-1.0831256,0.1306589,-0.8584412,1543847194141
-1.1283067,0.10135223,-1.0159645,1543847194202
-1.1624979,0.039075557,-1.2101212,1543847194202
-1.1148745,-0.0061055557,-1.39573,1543847194202
-0.96589893,-0.0061055557,-1.5630223,1543847194219
-0.7106867,-0.023201112,-1.7315357,1543847194237
-0.5458367,-0.091583334,-1.9134812,1543847194260
-0.5568267,-0.07448778,-1.9611045,1543847194283
-0.6838223,0.028085556,-1.9171445,1543847194297
-0.8914111,0.07204556,-1.8377723,1543847194317
-1.1942468,0.08425667,-1.7620634,1543847194350
-1.5764545,0.30894113,-1.4775445,1543847194359
-1.9330189,0.6117767,-1.1002212,1543847194379
-2.0917635,0.5910178,-0.8633256,1543847194411
-1.9623257,0.22224224,-0.80471224,1543847194414
-1.6619323,0.039075557,-0.7570889,1543847194435
-1.5495901,0.31016225,-0.5580478,1543847194458
-1.7327567,0.6435256,-0.3394689,1543847194478
-1.9623257,0.7021389,-0.24910668,1543847194521
-2.0929844,0.6252089,-0.21491556,1543847194534
-2.1906734,0.60445005,-0.15141778,1543847194538
-2.1931157,0.61666113,-0.07204556,1543847194575
-2.0844367,0.5910178,-0.019537779,1543847194585
-1.9159234,0.52996224,-0.009768889,1543847194596
-1.85731,0.44326335,-0.0036633336,1543847194614
-1.8597523,0.35168,-0.028085556,1543847194632
-1.7925912,0.27841336,-0.078151114,1543847194653
-1.6094245,0.23323223,-0.13798556,1543847194672
-1.3700867,0.16362889,-0.19049335,1543847194691
-1.1002212,0.059834447,-0.2625389,1543847194711
-0.78395337,-0.017095556,-0.31382558,1543847194732
-0.47623336,-0.06716111,-0.3162678,1543847194771
-0.29306668,-0.12455334,-0.3370267,1543847194771
-0.3260367,-0.1526389,-0.3724389,1543847194791
-0.50554,-0.13432223,-0.3309211,1543847194809
-0.65329444,-0.081814446,-0.25765446,1543847194831
-0.71435004,-0.07204556,-0.2613178,1543847194850
-0.7021389,-0.13798556,-0.26864445,1543847194879
-0.5678167,-0.21491556,-0.2869611,1543847194890
-0.26986557,-0.27719223,-0.31993112,1543847194919
0.03174889,-0.28574002,-0.3284789,1543847194937
0.12699556,-0.22102112,-0.2613178,1543847194948
-0.042738892,-0.15752333,-0.19904111,1543847194975
-0.31382558,-0.14775445,-0.16118668,1543847194987
-0.5800278,-0.109900005,-0.117226675,1543847195010
-0.74976224,-0.036633335,-0.08425667,1543847195029
-0.78273225,-0.04151778,-0.09524667,1543847195053
-0.59346,-0.26376,-0.24055889,1543847195067
-0.28085557,-0.29306668,-0.31138334,1543847195090
-0.11966889,-0.070824444,-0.17950334,1543847195108
0.05006556,0.037854444,-0.10135223,1543847195130
0.46035892,0.11234222,0.015874445,1543847195149
0.8181445,0.30772,0.25643334,1543847195172
0.7680789,0.48600224,0.55316335,1543847195185
0.50798225,0.5226356,0.80227005,1543847195207
0.33458444,0.43349445,0.9414767,1543847195227
0.31016225,0.3382478,0.9842156,1543847195260
0.3809867,0.3931978,0.9915423,1543847195265
0.5324045,0.4908867,1.0281756,1543847195285
0.8034911,0.4921078,0.97811,1543847195338
1.0782411,0.44570556,0.91094893,1543847195338
1.2137845,0.43105224,0.9182756,1543847195344
1.2601867,0.40540892,0.9365923,1543847195371
1.3261267,0.3394689,0.9304867,1543847195386
1.3932878,0.26620224,0.9292656,1543847195403
1.4311423,0.24666445,0.9463611,1543847195425
1.405499,0.26864445,0.97811,1543847195443
1.2345434,0.34557447,1.0245123,1543847195464
0.9085067,0.39197668,1.0965579,1543847195485
0.54095227,0.39808223,1.1490656,1543847195503
0.23933779,0.39197668,1.1930256,1543847195522
0.0061055557,0.36877558,1.2247745,1543847195541
-0.14042778,0.30772,1.2162267,1543847195562
-0.21491556,0.2075889,1.1734878,1543847195590
-0.19904111,0.08425667,1.0904523,1543847195601
-0.09524667,-0.03174889,0.9878789,1543847195620
0.04029667,-0.14775445,0.8730945,1543847195641
0.26742333,-0.2503278,0.72411895,1543847195660
0.6337567,-0.35778558,0.5519422,1543847195684
1.053819,-0.4933289,0.3370267,1543847195704
1.4653333,-0.5910178,0.117226675,1543847195720
1.8072445,-0.6142189,-0.05372889,1543847195753
2.0392556,-0.7534256,-0.21980001,1543847195761
2.1039746,-0.89019006,-0.4689067,1543847195780
1.9195868,-0.9720045,-0.6777167,1543847195801
1.5471479,-0.96589893,-0.8230289,1543847195820
1.0159645,-0.91461223,-0.9646778,1543847195846
0.31871,-0.74732006,-1.0306178,1543847195862
-0.3382478,-0.48600224,-1.0184067,1543847195880
-0.70336,-0.24178001,-0.9964267,1543847195899
-0.7302245,-0.091583334,-0.8816423,1543847195918
-0.56171113,-0.07937223,-0.7546467,1543847195944
-0.32115224,-0.17217667,-0.7204556,1543847195959
-0.014653334,-0.3834289,-0.75953114,1543847195979
0.29062447,-0.5641534,-0.82547116,1543847195998
0.4151778,-0.45181113,-0.77418447,1543847196021
0.21613668,-0.19537778,-0.6789378,1543847196039
-0.13188,-0.007326667,-0.60811335,1543847196063
-0.4261678,0.05617111,-0.5421733,1543847196078
-0.6520734,0.09036223,-0.46524334,1543847196108
-0.8120389,0.12821667,-0.33458444,1543847196118
-0.85111445,0.10013112,-0.18927222,1543847196142
-0.7021389,-0.04151778,-0.089141116,1543847196156
-0.40785113,-0.23079,-0.026864445,1543847196199
-0.06594,-0.30161446,0.02075889,1543847196199
0.2613178,-0.24788557,0.07570889,1543847196216
0.5592689,-0.23689556,0.10867889,1543847196235
0.80227005,-0.31260446,0.10013112,1543847196272
0.9549089,-0.37488112,0.08792,1543847196276
0.9634567,-0.33336335,0.13432223,1543847196308
1.0330601,-0.30039334,0.17095557,1543847196319
1.2589656,-0.3724389,0.16118668,1543847196343
1.6082034,-0.47501224,0.14653334,1543847196355
1.9733156,-0.4933289,0.15752333,1543847196386
2.2871413,-0.44570556,0.18805112,1543847196408
2.4788556,-0.36755446,0.21491556,1543847196416
2.524037,-0.31382558,0.24666445,1543847196445
2.493509,-0.2759711,0.2625389,1543847196454
2.405589,-0.24178001,0.27963445,1543847196477
2.2773724,-0.18316667,0.3052778,1543847196494
2.1003113,-0.098910004,0.34679556,1543847196515
1.954999,-0.13188,0.34069002,1543847196533
1.95622,-0.24788557,0.26009667,1543847196560
2.0160546,-0.3052778,0.17339778,1543847196579
1.8817323,-0.085477784,0.20636779,1543847196592
1.4445745,0.2185789,0.34435335,1543847196614
0.9329289,0.21491556,0.36999667,1543847196632
0.6679478,0.0036633336,0.32481557,1543847196671
0.71557117,-0.06960334,0.25887558,1543847196676
0.8401245,-0.03174889,0.19782001,1543847196699
0.88896894,-0.057392225,0.102573335,1543847196710
0.9317078,-0.13920668,-0.070824444,1543847196734
1.0403867,-0.20270446,-0.20270446,1543847196761
1.1148745,-0.21125223,-0.25887558,1543847196773
1.0745778,-0.23201112,-0.26620224,1543847196793
1.0257334,-0.27841336,-0.26742333,1543847196811
1.0013112,-0.36389112,-0.2625389,1543847196864
0.9829945,-0.4041878,-0.27230778,1543847196864
0.9133912,-0.4041878,-0.21003112,1543847196874
0.81081784,-0.3834289,-0.12699556,1543847196896
0.71557117,-0.3614489,-0.023201112,1543847196909
0.6581789,-0.38953447,0.070824444,1543847196929
0.61666113,-0.45181113,0.14042778,1543847196980
0.57636446,-0.49943447,0.20026223,1543847196980
0.5592689,-0.4713489,0.23445335,1543847196990
0.49943447,-0.4359367,0.27719223,1543847197010
0.4163989,-0.4359367,0.28818223,1543847197038
0.3382478,-0.42250445,0.2845189,1543847197053
0.2185789,-0.39564002,0.29795113,1543847197070
0.078151114,-0.2942878,0.3309211,1543847197090
-0.06349778,-0.16118668,0.42128336,1543847197108
-0.15019667,-0.15141778,0.49577114,1543847197126
-0.039075557,-0.24544334,0.48356003,1543847197148
0.23079,-0.35168,0.42250445,1543847197168
