value,ts
996.9,1543847192252
996.91,1543847192303
996.92,1543847192355
996.89,1543847192407
996.87,1543847192458
996.86,1543847192505
996.86,1543847192583
996.85,1543847192614
996.85,1543847192716
996.88,1543847192716
996.92,1543847192762
996.89,1543847192840
996.88,1543847192862
996.88,1543847192919
996.88,1543847192963
996.87,1543847193069
996.84,1543847193069
996.83,1543847193118
996.85,1543847193170
996.84,1543847193214
996.85,1543847193265
996.85,1543847193321
996.87,1543847193370
996.88,1543847193447
996.89,1543847193469
996.89,1543847193520
996.9,1543847193568
996.9,1543847193624
996.89,1543847193670
996.9,1543847193718
996.9,1543847193770
996.88,1543847193845
996.89,1543847193872
996.87,1543847194030
996.88,1543847194030
996.87,1543847194030
996.88,1543847194083
996.86,1543847194125
996.85,1543847194202
996.87,1543847194224
996.86,1543847194282
996.86,1543847194325
996.87,1543847194378
996.85,1543847194425
996.83,1543847194484
996.85,1543847194537
996.87,1543847194588
996.89,1543847194625
996.86,1543847194678
996.85,1543847194724
996.85,1543847194773
996.86,1543847194823
996.87,1543847194881
996.86,1543847194924
996.88,1543847194978
996.91,1543847195029
996.88,1543847195086
996.88,1543847195130
996.89,1543847195177
996.87,1543847195227
996.87,1543847195277
996.86,1543847195339
996.88,1543847195384
996.87,1543847195428
996.86,1543847195477
996.85,1543847195529
996.85,1543847195595
996.87,1543847195632
996.87,1543847195686
996.86,1543847195735
996.86,1543847195785
996.88,1543847195845
996.91,1543847195898
996.92,1543847195945
996.89,1543847195994
996.88,1543847196041
996.89,1543847196108
996.88,1543847196143
996.86,1543847196202
996.85,1543847196239
996.86,1543847196307
996.87,1543847196346
996.87,1543847196408
996.89,1543847196450
996.87,1543847196496
996.86,1543847196545
996.86,1543847196596
996.87,1543847196670
996.87,1543847196707
996.87,1543847196762
996.86,1543847196808
996.85,1543847196868
996.86,1543847196902
996.85,1543847196989
996.87,1543847197005
996.89,1543847197056
996.9,1543847197102
996.9,1543847197157
996.88,1543847197215
996.87,1543847197267
996.88,1543847197303
996.9,1543847197353
996.89,1543847197406
996.89,1543847197452
996.87,1543847197507
996.88,1543847197562
996.89,1543847197603
996.88,1543847197656
996.87,1543847197704
996.88,1543847197756
996.89,1543847197808
996.88,1543847197874
996.88,1543847197909
996.88,1543847197959
996.87,1543847198010
996.86,1543847198075
996.89,1543847198125
996.9,1543847198160
996.89,1543847198281
996.89,1543847198281
996.87,1543847198318
996.86,1543847198364
996.86,1543847198414
996.87,1543847198467
996.87,1543847198517
996.88,1543847198564
996.87,1543847198629
996.88,1543847198677
996.87,1543847198714
996.87,1543847198775
996.88,1543847198859
996.86,1543847198888
996.87,1543847198920
996.87,1543847198971
996.86,1543847199017
996.89,1543847199068
996.9,1543847199128
996.9,1543847199167
996.88,1543847199217
996.87,1543847199266
996.89,1543847199365
996.9,1543847199366
996.88,1543847199418
996.88,1543847199471
996.88,1543847199530
996.89,1543847199571
996.87,1543847199665
996.87,1543847199672
996.88,1543847199720
996.87,1543847199780
996.87,1543847199822
996.88,1543847199873
996.89,1543847199925
996.88,1543847200017
996.85,1543847200024
996.87,1543847200076
996.86,1543847200125
996.87,1543847200175
996.85,1543847200226
996.84,1543847200277
996.87,1543847200328
996.86,1543847200391
996.89,1543847200427
996.89,1543847200474
996.88,1543847200533
996.9,1543847200592
996.89,1543847200630
996.88,1543847200679
996.86,1543847200758
996.86,1543847200785
996.87,1543847200835
996.89,1543847200894
996.9,1543847200937
996.9,1543847200990
996.9,1543847201037
996.89,1543847201083
996.88,1543847201133
996.9,1543847201191
996.91,1543847201244
996.92,1543847201289
996.92,1543847201343
996.92,1543847201410
996.9,1543847201451
996.88,1543847201488
996.84,1543847201536
996.8,1543847201602
996.79,1543847201673
996.79,1543847201704
996.78,1543847201756
996.76,1543847201791
996.77,1543847201861
996.77,1543847201913
996.77,1543847201945
996.76,1543847201994
996.77,1543847202053
996.77,1543847202100
996.76,1543847202162
996.76,1543847202216
996.76,1543847202262
996.77,1543847202293
996.76,1543847202355
996.76,1543847202629
996.77,1543847202630
996.73,1543847202630
996.73,1543847202630
996.73,1543847202631
996.73,1543847202648
996.75,1543847202696
996.75,1543847202750
