ts_start,ts_end,location
1544019075242,1544019105206,OUT
1544019105207,1544019119674,HALL
1544019119703,1544019130571,KITCHEN
1544019130603,1544019327516,DINING_ROOM
1544019327544,1544019328445,KITCHEN
1544019328531,1544019329495,HALL
1544019329515,1544019331024,MEDICINE_AREA
1544019331054,1544019444589,LIVING_ROOM
1544019444678,1544019447120,MEDICINE_AREA
1544019447141,1544019448911,HALL
1544019448922,1544019641201,KITCHEN
1544019641231,1544019642165,HALL
1544019642191,1544019645264,MEDICINE_AREA
