ts_start,ts_end,act
1544007149200,1544007151132,TAKING_MEDICINES
1544007151161,1544007281005,COOKING
1544007281017,1544007284443,TRANSITION
1544007284463,1544007366485,MAKING_PHONE_CALL
1544007366501,1544007368499,TRANSITION
1544007368526,1544007371222,SETTING_UP_TABLE
1544007364985,1544007366466,MAKING_PHONE_CALL
1544007366501,1544007368499,TRANSITION
1544007368531,1544007371250,SETTING_UP_TABLE
1544007365003,1544007366485,MAKING_PHONE_CALL
1544007366516,1544007368498,TRANSITION
1544007368527,1544007371250,SETTING_UP_TABLE
1544007365034,1544007366485,MAKING_PHONE_CALL
1544007366515,1544007368497,TRANSITION
1544007368526,1544007371251,SETTING_UP_TABLE
1544007365033,1544007366484,MAKING_PHONE_CALL
1544007366513,1544007368496,TRANSITION
1544007368526,1544007449429,SETTING_UP_TABLE
1544007449459,1544007450506,TRANSITION
1544007443917,1544007449429,SETTING_UP_TABLE
1544007449464,1544007450507,TRANSITION
1544007443898,1544007449428,SETTING_UP_TABLE
1544007449459,1544007450507,TRANSITION
1544007443899,1544007449428,SETTING_UP_TABLE
1544007449459,1544007450508,TRANSITION
1544007443900,1544007449401,SETTING_UP_TABLE
1544007449459,1544007453810,TRANSITION
1544007453811,1544007456975,EATING
1544007450536,1544007453806,TRANSITION
1544007453842,1544007456998,EATING
1544007450526,1544007453783,TRANSITION
1544007453813,1544007456998,EATING
1544007450525,1544007453755,TRANSITION
1544007453811,1544007456998,EATING
1544007450525,1544007453810,TRANSITION
1544007453842,1544007605042,EATING
1544007605060,1544007607716,TRANSITION
1544007601201,1544007605027,EATING
1544007605060,1544007607724,TRANSITION
1544007601191,1544007605041,EATING
1544007605081,1544007607725,TRANSITION
1544007601191,1544007605041,EATING
1544007605080,1544007607726,TRANSITION
1544007601191,1544007605042,EATING
1544007605081,1544007610273,TRANSITION
1544007610297,1544007612130,WASHING_DISHES
1544007612157,1544007620641,TRANSITION
1544007620668,1544007758884,WASHING_DISHES
1544007758911,1544007762254,TRANSITION
1544007755954,1544007758883,WASHING_DISHES
1544007758921,1544007762256,TRANSITION
1544007755947,1544007758884,WASHING_DISHES
1544007758923,1544007762257,TRANSITION
1544007755946,1544007758884,WASHING_DISHES
1544007758923,1544007762277,TRANSITION
1544007755953,1544007758864,WASHING_DISHES
1544007758911,1544007766582,TRANSITION
1544007766617,1544007769025,WATCHING_TV
1544007762301,1544007766535,TRANSITION
1544007766666,1544007769025,WATCHING_TV
1544007762300,1544007766518,TRANSITION
1544007766665,1544007769025,WATCHING_TV
1544007762300,1544007766518,TRANSITION
1544007766666,1544007769030,WATCHING_TV
1544007762317,1544007766582,TRANSITION
1544007766617,1544007860966,WATCHING_TV
1544007860997,1544007866396,TRANSITION
1544007860039,1544007860952,WATCHING_TV
1544007860997,1544007866411,TRANSITION
1544007860046,1544007860966,WATCHING_TV
1544007860998,1544007866411,TRANSITION
1544007860045,1544007860964,WATCHING_TV
1544007860997,1544007866412,TRANSITION
1544007860046,1544007860964,WATCHING_TV
1544007861001,1544007876629,TRANSITION
1544007876656,1544007879041,LEAVING_HOME
1544007872806,1544007876629,TRANSITION
1544007876668,1544007879052,LEAVING_HOME
1544007872806,1544007876625,TRANSITION
1544007876657,1544007879053,LEAVING_HOME
1544007872807,1544007876627,TRANSITION
1544007876657,1544007879053,LEAVING_HOME
1544007872806,1544007876626,TRANSITION
1544007876656,1544007886071,LEAVING_HOME
1544007886098,1544007892065,TRANSITION
