x,y,z,ts
-0.108831406,-0.6078453,-0.19102812,1544007149200
-0.36397076,-0.5237205,-0.45152605,1544007149201
-0.15647125,-0.32554245,-0.65637386,1544007149233
0.13515949,-0.36397862,-0.6627141,1544007149268
0.63465023,-0.40538383,-0.89739287,1544007149296
0.8804436,-0.34081388,-1.0481782,1544007149327
0.556798,-0.21449351,-1.1034979,1544007149357
0.2451992,0.19231749,-1.1548387,1544007149385
0.28872013,0.42287922,-1.1701825,1544007149415
0.13076973,0.8325672,-1.079189,1544007149474
-0.08012104,1.2855589,-0.7867162,1544007149503
-0.23991776,1.6380677,-0.48199248,1544007149534
-0.4338112,1.7578101,-0.09749985,1544007149563
-0.52560425,1.7984152,0.40957856,1544007149593
-0.5019102,1.7295041,1.0273843,1544007149622
-0.22242737,1.526814,1.5342417,1544007149693
0.28652763,1.3620219,1.8906759,1544007149710
0.6697655,1.1322775,1.948843,1544007149740
0.6849747,0.85024405,1.6981006,1544007149770
1.3614426,0.2087779,1.2577229,1544007149801
2.5348167,-0.58872247,0.78479236,1544007149832
3.2149487,-1.5531437,0.41934466,1544007149889
2.287691,-2.089426,0.21249533,1544007149918
0.11829758,-1.9109758,-0.13288105,1544007149948
-1.5195866,-1.6938039,-0.5526906,1544007149978
-1.8455267,-1.490325,-1.406605,1544007150007
-1.3247662,-1.0741472,-2.0078032,1544007150037
-1.2153225,-0.7603071,-2.2973905,1544007150067
-1.3414202,-0.5064604,-2.378414,1544007150125
-1.5955362,-0.54702973,-2.059935,1544007150154
-1.7791824,-0.72358394,-1.5884439,1544007150184
-1.6864262,-0.90661144,-1.1924903,1544007150216
-1.2321177,-1.4206986,-0.40259612,1544007150244
-0.5899277,-1.7492421,0.62648034,1544007150272
0.31040668,-1.819766,1.9426861,1544007150334
0.651309,-1.34746,3.761333,1544007150365
0.4317484,1.0788815,5.4925766,1544007150390
0.43622875,1.1351337,5.05839,1544007150421
-1.17484,-1.1494915,3.195314,1544007150451
-0.2217207,-1.0928612,2.4922297,1544007150481
0.37346745,-0.7190678,1.3075973,1544007150553
2.396922,-0.68470335,0.9061073,1544007150570
3.663643,-1.9270899,0.39033544,1544007150603
2.142846,-2.4112868,-0.20580083,1544007150628
-0.5632868,-1.7060193,-0.5925559,1544007150659
-2.046049,-0.93826985,-0.6544533,1544007150688
-1.5505667,-0.8651626,-0.81522274,1544007150748
-1.2878656,-1.4154608,-0.92602634,1544007150776
-0.9632244,-2.1183684,-1.0523657,1544007150806
-1.0250406,-2.214443,-1.3161411,1544007150837
-0.7471781,-2.641022,-1.3343166,1544007150865
-0.30758953,-3.0266478,-1.5132167,1544007150896
0.21973896,-2.7842445,-1.8395004,1544007150954
0.52748394,-2.2951932,-2.118392,1544007150984
0.90804386,-2.1592505,-2.2961438,1544007151013
0.5512533,-2.0192866,-2.6134048,1544007151042
0.30694008,-1.8813255,-2.7677586,1544007151073
0.56247807,-1.332727,-2.9922218,1544007151114
2.2745495,-0.5685265,-3.2274363,1544007151161
0.9963379,0.2140181,-2.5585992,1544007151191
1.071167,0.8485477,-2.0935,1544007151220
1.2602167,1.9945893,-2.2727401,1544007151250
1.2604523,2.2940464,-1.8997953,1544007151279
0.96784306,2.1361299,-1.1919479,1544007151313
0.2523117,1.9358134,-0.6241832,1544007151371
-0.2724638,1.9008346,-0.118344426,1544007151399
-0.58257866,1.7291689,0.6948278,1544007151429
-0.9617977,1.7170892,1.4006805,1544007151457
-1.6902351,2.016941,1.422814,1544007151486
-2.4126863,1.7235222,1.8584342,1544007151516
-2.5186262,0.8705759,1.6273631,1544007151575
-1.4681025,-0.31351948,1.5132759,1544007151608
0.84065914,-1.3325305,1.2953359,1544007151641
3.411769,-2.3923135,1.6266083,1544007151665
2.2301064,-2.826304,1.5643556,1544007151694
0.17818832,-1.2598035,0.9934728,1544007151724
-0.78066254,0.3697282,0.4382288,1544007151753
0.22611523,0.33553255,0.96918786,1544007151816
2.3208885,-1.2670594,0.30711806,1544007151844
0.5668497,-4.0442324,-1.8891151,1544007151871
-0.93247986,-3.7492104,-3.962478,1544007151902
-1.9798098,-2.4093728,-5.119895,1544007151932
-2.6355448,-1.2298046,-4.53808,1544007151961
-2.8589735,0.2226429,-3.524228,1544007152021
-2.2042713,-0.0041487217,-2.4117193,1544007152049
-1.815341,-2.4043565,-2.0729365,1544007152079
-1.9112129,-2.3080876,-1.2256155,1544007152109
-2.5200377,-1.2984002,-0.099835515,1544007152149
-1.891756,-2.5414283,-0.61670244,1544007152168
-0.6493511,-0.73579454,0.5023726,1544007152256
-0.054971695,1.2983558,0.87014043,1544007152257
0.48207664,0.95014405,0.72891414,1544007152293
0.4061823,-0.41100526,-0.31981826,1544007152316
-0.48881912,0.5361512,0.2868725,1544007152349
0.059142113,0.44437432,0.5282024,1544007152376
0.7488785,0.75556517,0.2860152,1544007152434
1.7965221,1.1073322,0.65188503,1544007152479
2.6423206,1.8131704,0.19541085,1544007152493
3.886734,1.2359028,0.96893567,1544007152522
4.4351444,2.571547,0.73240274,1544007152553
4.8749356,-2.150764,-1.558935,1544007152583
4.510102,5.1432586,0.89660007,1544007152640
2.401029,1.6179376,2.3431458,1544007152671
1.3601937,-2.0272331,2.145406,1544007152700
0.38573313,-2.4040618,1.1510952,1544007152731
0.0033006668,-1.5628605,0.670778,1544007152779
