x,y,z,ts
0.7031803,-0.011214256,-0.8386991,1543244393524
0.59231997,0.030026436,-0.39179182,1543244393556
0.12259436,0.6777439,-0.48210812,1543244393584
-0.16703272,1.6918497,-0.59815,1543244393615
-0.22106075,1.8461895,-0.5311885,1543244393645
-0.33954477,1.4898205,-0.85079455,1543244393692
-0.48337364,0.4697752,-0.7636659,1543244393732
-0.6100414,1.172389,0.3572054,1543244393761
-0.6456835,1.0803328,0.2744298,1543244393791
-0.7155628,0.8936386,-0.09038782,1543244393822
-0.905025,0.91329384,0.6144781,1543244393851
-1.2746015,0.49383926,0.78398037,1543244393910
-1.4078467,0.58393574,0.8143871,1543244393940
-1.3625832,0.5545502,0.55733156,1543244393971
-1.0772254,0.83007526,0.2797625,1543244393998
-0.4968102,0.6190586,0.08898258,1543244394029
0.55673146,1.0309391,-0.7186792,1543244394057
1.7749982,0.26944637,-0.5308628,1543244394118
2.3874068,0.26775932,-1.0723171,1543244394154
3.1813812,-0.809,-0.6957624,1543244394176
2.583293,-1.085249,-0.1192863,1543244394294
1.6103044,-0.40685844,0.0778656,1543244394294
1.1471176,0.11575794,0.21309066,1543244394294
1.3197951,-0.1857624,0.13150787,1543244394325
1.5144825,-0.20635891,0.4214828,1543244394353
1.9893432,-0.40700912,0.13563871,1543244394385
2.551403,-0.87839127,-0.901886,1543244394479
2.7929912,-0.16794395,-0.5759127,1543244394479
2.382741,0.2648449,-0.5839124,1543244394479
1.9279938,0.34963608,-0.38791227,1543244394586
1.460957,0.42695236,-0.35399663,1543244394586
1.1000924,0.000120162964,-0.2944212,1543244394592
1.0527072,-0.19491863,-0.47693384,1543244394620
0.90614176,-0.13595104,-0.88280404,1543244394651
0.90950894,-0.32382584,-0.8988233,1543244394680
0.62013507,-0.16878986,-0.7648921,1543244394709
0.6946292,-0.48815727,-0.8129541,1543244394769
1.2053978,-0.89543724,-0.7568193,1543244394800
1.6925058,-0.4449997,-0.7950207,1543244394832
1.6644217,-0.20279312,-0.080720186,1543244394857
0.8409567,-0.16544056,0.19849491,1543244394890
0.46143353,-0.010127068,-0.50689125,1543244394916
-0.048579037,0.25740147,-0.017075181,1543244394975
-0.13661098,0.44382763,0.23356986,1543244395005
-0.80558413,0.621994,-0.15746522,1543244395033
-1.317275,1.0301514,-0.74658537,1543244395065
-0.9242054,0.9388752,-1.0433145,1543244395094
-0.8561139,1.4193029,-0.9875157,1543244395123
-0.99613416,1.8651333,-0.8399055,1543244395181
-0.9250828,2.23522,-0.7709358,1543244395212
-0.59358424,1.5576334,-0.24229193,1543244395241
-0.47110587,1.2645636,0.22390461,1543244395272
-0.27632755,1.3328362,-0.3161149,1543244395300
0.10103071,1.363554,-1.1899533,1543244395330
0.22431646,1.3644409,-1.3304787,1543244395460
-0.014468171,0.9462013,-0.892004,1543244395460
-0.43527624,0.122428894,-0.3280692,1543244395460
-0.10335004,-0.0844326,0.37376928,1543244395478
0.6337012,0.15019512,0.51430464,1543244395508
0.9127327,-0.2879219,-0.29831982,1543244395536
1.4857358,-0.1928997,-0.4021907,1543244395649
1.9116728,-0.13364315,-0.61426735,1543244395649
1.679746,-0.5838747,-0.97143364,1543244395656
1.3006623,-0.3330965,-0.9037399,1543244395686
1.2378645,-0.22242355,-0.50529146,1543244395822
1.1750748,-0.6303692,-0.025363207,1543244395822
0.8037374,-0.6371622,0.5461643,1543244395823
0.78287363,-0.39555073,0.68827343,1543244395833
1.0384613,-0.36590672,0.34880042,1543244395862
1.1411368,-0.3250332,-0.05054164,1543244395893
0.65553105,0.4013796,-0.17749691,1543244395922
0.6528386,1.4956055,-0.7307277,1543244395951
0.579188,1.8237247,-1.6243491,1543244396010
0.30710053,1.6514807,-2.1004739,1543244396040
0.16431236,1.6310911,-2.1752458,1543244396069
0.68744814,1.2722845,-1.4561663,1543244396110
1.132514,0.37149048,-1.0709133,1543244396129
1.7800779,-1.0749083,-0.14831257,1543244396159
1.1682289,-2.0816555,0.44753695,1543244396218
1.041539,-2.9528074,1.1180751,1543244396248
1.254291,-0.810091,2.2540355,1543244396287
1.0029583,-0.8520479,0.8054433,1543244396306
0.6089442,-1.2611113,-0.52395916,1543244396336
0.45852256,-0.744627,-0.3712597,1543244396367
0.340348,-0.325428,-0.27926636,1543244396501
0.02884245,-0.7655821,-0.17513037,1543244396501
-0.13761973,-0.30671215,-0.1619749,1543244396501
-0.02235651,0.025364876,-0.052004337,1543244396513
0.18452978,-0.50443697,-0.0885663,1543244396606
0.43323255,-0.32808542,0.016926289,1543244396606
0.87420344,-0.65499926,0.662796,1543244396606
1.192704,-0.22306919,0.7904639,1543244396747
1.5215979,-0.94956493,1.4115515,1543244396747
