ts_start,ts_end,location
1543312960852,1543312963937,HALL
1543312963938,1543312966985,KITCHEN
1543312966999,1543313004799,DINING_ROOM
1543313004807,1543313010712,KITCHEN
1543313010719,1543313155158,DINING_ROOM
1543313155234,1543313157874,KITCHEN
1543313157893,1543313158955,HALL
1543313158968,1543313176752,MEDICINE_AREA
1543313176793,1543313177027,HALL
1543313177036,1543313179566,KITCHEN
1543313179578,1543313212277,DINING_ROOM
1543313212310,1543313214579,KITCHEN
1543313214596,1543313215907,HALL
1543313215944,1543313225761,MEDICINE_AREA
1543313225792,1543313229157,LIVING_ROOM
1543313229171,1543313311392,OFFICE
1543313311409,1543313467128,LIVING_ROOM
1543313467136,1543313470305,MEDICINE_AREA
1543313470335,1543313473201,HALL
1543313473202,1543313477016,KITCHEN
1543313477017,1543313479963,DINING_ROOM
1543313480211,1543313483995,KITCHEN
1543313484378,1543313492958,HALL
1543313492979,1543313495349,KITCHEN
1543313495372,1543313500653,DINING_ROOM
1543313500694,1543313504573,KITCHEN
1543313504574,1543313511412,HALL
1543313511539,1543313521296,MEDICINE_AREA
1543313521306,1543313527113,HALL
1543313527170,1543313536141,MEDICINE_AREA
1543313536149,1543313558547,HALL
1543313558576,1543313559003,OUT
