ts_start,ts_end,location
1542817414541,1542817426612,OUT
1542817426629,1542817456339,HALL
1542817456397,1542817459663,MEDICINE_AREA
1542817459692,1542817515566,LIVING_ROOM
1542817515597,1542817517974,MEDICINE_AREA
1542817517979,1542817520138,HALL
1542817520191,1542817613959,KITCHEN
1542817613986,1542817840976,DINING_ROOM
1542817840995,1542817844223,KITCHEN
1542817844235,1542817845103,HALL
1542817845119,1542817845469,KITCHEN
1542817845572,1542817850601,DINING_ROOM
1542817850604,1542817927251,KITCHEN
1542817927254,1542817995190,DINING_ROOM
1542817995257,1542817997286,KITCHEN
1542817997303,1542817998972,HALL
1542817998982,1542818001414,MEDICINE_AREA
1542818001429,1542818003061,LIVING_ROOM
1542818003078,1542818085192,OFFICE
1542818085198,1542818087624,LIVING_ROOM
1542818087636,1542818120383,MEDICINE_AREA
