ts_start,ts_end,location
1542985094543,1542985097634,OUT
1542985097638,1542985101197,HALL
1542985101211,1542985107502,KITCHEN
1542985107521,1542985121383,DINING_ROOM
1542985121393,1542985139780,KITCHEN
1542985139781,1542985154040,DINING_ROOM
1542985154056,1542985172581,KITCHEN
1542985172583,1542985178163,DINING_ROOM
1542985178173,1542985192003,KITCHEN
1542985192028,1542985197152,DINING_ROOM
1542985197172,1542985202049,KITCHEN
1542985202089,1542985323448,DINING_ROOM
1542985323457,1542985369700,KITCHEN
1542985369894,1542985370400,HALL
1542985370432,1542985371313,MEDICINE_AREA
1542985371381,1542985372439,LIVING_ROOM
1542985372461,1542985511018,OFFICE
1542985511048,1542985600149,LIVING_ROOM
1542985600161,1542985603534,MEDICINE_AREA
1542985603590,1542985605885,HALL
1542985605905,1542985607334,KITCHEN
1542985607343,1542985609052,HALL
1542985609065,1542985611605,MEDICINE_AREA
1542985611620,1542985614574,LIVING_ROOM
1542985614704,1542985618987,OFFICE
1542985619055,1542985621345,LIVING_ROOM
1542985621387,1542985624866,MEDICINE_AREA
1542985624882,1542985629558,HALL
1542985629575,1542985632065,MEDICINE_AREA
1542985632088,1542985683111,LIVING_ROOM
