ts_start,ts_end,location
1542808762551,1542808773204,OUT
1542808773220,1542808774790,HALL
1542808774821,1542808783958,OUT
1542808783975,1542808786406,HALL
1542808786437,1542808838187,KITCHEN
1542808838212,1542808840459,HALL
1542808840487,1542808846295,MEDICINE_AREA
1542808846342,1542808848727,LIVING_ROOM
1542808848776,1542808852242,MEDICINE_AREA
1542808852274,1542808856790,HALL
1542808856803,1542808903031,KITCHEN
1542808903058,1542808912605,DINING_ROOM
1542808912622,1542808914343,KITCHEN
1542808914359,1542808919734,DINING_ROOM
1542808919761,1542808930553,KITCHEN
1542808930568,1542808954053,DINING_ROOM
1542808954078,1542808969659,KITCHEN
1542808969688,1542809087045,DINING_ROOM
1542809087071,1542809095716,KITCHEN
1542809095728,1542809113659,DINING_ROOM
1542809113677,1542809200448,KITCHEN
1542809200449,1542809201955,HALL
1542809201988,1542809203112,MEDICINE_AREA
1542809203140,1542809204713,LIVING_ROOM
1542809204738,1542809320390,OFFICE
1542809320404,1542809323435,LIVING_ROOM
1542809323542,1542809327686,MEDICINE_AREA
1542809327750,1542809334357,LIVING_ROOM
1542809334386,1542809356787,OFFICE
1542809356825,1542809357753,LIVING_ROOM
1542809357787,1542809395519,MEDICINE_AREA
1542809395629,1542809416324,LIVING_ROOM
1542809416340,1542809429211,OFFICE
1542809429245,1542809430947,LIVING_ROOM
1542809430966,1542809435526,OFFICE
