ts_start,ts_end,location
1542813841522,1542813855120,OUT
1542813855130,1542813858089,HALL
1542813858113,1542813877552,KITCHEN
1542813877573,1542813892295,DINING_ROOM
1542813892313,1542813902274,KITCHEN
1542813902290,1542813908871,DINING_ROOM
1542813908881,1542813980538,KITCHEN
1542813980548,1542814066923,DINING_ROOM
1542814066958,1542814069389,KITCHEN
1542814069407,1542814073098,HALL
1542814073235,1542814076604,MEDICINE_AREA
1542814076675,1542814141912,LIVING_ROOM
1542814141923,1542814144036,MEDICINE_AREA
1542814144043,1542814147401,HALL
1542814147442,1542814152013,KITCHEN
1542814152047,1542814165554,DINING_ROOM
1542814165572,1542814252042,KITCHEN
1542814252045,1542814253472,HALL
1542814253480,1542814256141,MEDICINE_AREA
1542814256159,1542814373674,LIVING_ROOM
1542814373688,1542814392798,OFFICE
1542814392838,1542814397964,LIVING_ROOM
1542814397973,1542814418687,MEDICINE_AREA
1542814418717,1542814427580,HALL
1542814427595,1542814497068,MEDICINE_AREA
