ts_start,ts_end,location
1544007144289,1544007159705,MEDICINE_AREA
1544007159706,1544007170045,LIVING_ROOM
1544007170052,1544007177780,MEDICINE_AREA
1544007177851,1544007179297,HALL
1544007179317,1544007270533,KITCHEN
1544007270549,1544007623712,DINING_ROOM
1544007623720,1544007624831,KITCHEN
1544007624841,1544007633649,DINING_ROOM
1544007633654,1544007642139,KITCHEN
1544007642155,1544007646004,DINING_ROOM
1544007646015,1544007656688,KITCHEN
1544007656733,1544007675696,DINING_ROOM
1544007675706,1544007682171,KITCHEN
1544007682184,1544007683724,HALL
1544007683737,1544007685345,MEDICINE_AREA
1544007685369,1544007892000,LIVING_ROOM
