ts_start,ts_end,location
1543316507478,1543316515964,MEDICINE_AREA
1543316515971,1543316520135,HALL
1543316520146,1543316612988,KITCHEN
1543316613024,1543316614435,HALL
1543316614465,1543316623449,MEDICINE_AREA
1543316623464,1543316625495,HALL
1543316625516,1543316638450,KITCHEN
1543316638466,1543316639276,HALL
1543316639372,1543316653878,MEDICINE_AREA
1543316653884,1543316655331,HALL
1543316655373,1543316658777,KITCHEN
1543316658811,1543316951743,DINING_ROOM
1543316951763,1543316953746,KITCHEN
1543316953785,1543316954740,HALL
1543316954752,1543316956474,MEDICINE_AREA
1543316956500,1543316958671,LIVING_ROOM
1543316958704,1543317041960,OFFICE
1543317041979,1543317046078,LIVING_ROOM
1543317046104,1543317055516,MEDICINE_AREA
1543317055518,1543317063750,LIVING_ROOM
1543317063753,1543317073677,MEDICINE_AREA
1543317073699,1543317082602,LIVING_ROOM
1543317082610,1543317092140,MEDICINE_AREA
1543317092144,1543317101078,LIVING_ROOM
1543317101169,1543317115884,MEDICINE_AREA
1543317115905,1543317132395,HALL
1543317132420,1543317143763,OUT
