value,ts
999.83,1544696837173
999.84,1544696837206
999.86,1544696837258
999.88,1544696837309
999.92,1544696837356
999.96,1544696837428
999.97,1544696837461
999.95,1544696837511
999.91,1544696837583
999.88,1544696837614
999.89,1544696837666
999.87,1544696837716
999.84,1544696837799
999.84,1544696837818
999.83,1544696837876
999.81,1544696837980
999.73,1544696837981
999.73,1544696838141
999.73,1544696838141
999.72,1544696838142
999.71,1544696838185
999.73,1544696838223
999.74,1544696838273
999.74,1544696838405
999.79,1544696838405
999.8,1544696838427
999.77,1544696838478
999.78,1544696838529
999.79,1544696838577
999.79,1544696838640
999.77,1544696838677
999.79,1544696838727
999.8,1544696838778
999.82,1544696838827
999.84,1544696838880
999.84,1544696838935
999.85,1544696839023
999.88,1544696839033
999.91,1544696839082
999.92,1544696839222
999.91,1544696839222
999.87,1544696839237
999.88,1544696839294
999.88,1544696839339
999.83,1544696839394
999.84,1544696839489
999.83,1544696839499
999.81,1544696839546
999.8,1544696839594
999.8,1544696839650
999.82,1544696839697
999.85,1544696839764
999.85,1544696839869
999.84,1544696839869
999.82,1544696839937
999.83,1544696839996
999.84,1544696840002
999.85,1544696840052
999.94,1544696840100
1000.05,1544696840149
1000.12,1544696840200
1000.2,1544696840253
1000.15,1544696840305
1000.02,1544696840373
999.93,1544696840407
999.76,1544696840456
999.73,1544696840508
999.7,1544696840587
999.71,1544696840618
999.71,1544696840729
999.72,1544696840729
999.73,1544696840774
999.75,1544696840822
999.74,1544696840865
999.73,1544696840918
999.74,1544696840966
999.75,1544696841016
999.74,1544696841063
999.75,1544696841122
999.76,1544696841170
999.78,1544696841213
999.76,1544696841268
999.76,1544696841338
999.75,1544696841364
999.73,1544696841481
999.72,1544696841481
999.74,1544696841536
999.76,1544696841569
999.79,1544696841623
999.8,1544696841685
999.81,1544696841725
999.82,1544696841772
999.83,1544696841833
999.83,1544696841873
999.83,1544696841949
999.82,1544696841971
999.83,1544696842023
999.84,1544696842085
999.83,1544696842156
999.82,1544696842175
999.8,1544696842220
999.83,1544696842308
999.83,1544696842348
999.82,1544696842373
999.83,1544696842423
999.85,1544696842477
999.84,1544696842530
999.9,1544696842578
999.92,1544696842626
999.93,1544696842717
999.93,1544696842736
999.89,1544696842884
999.92,1544696842884
999.94,1544696842884
1000.08,1544696842936
1000.14,1544696842992
1000.16,1544696843036
