value,ts
1010.27,1542374162378
1010.27,1542374162410
1010.28,1542374162473
1010.27,1542374162511
1010.27,1542374162636
1010.25,1542374162636
1010.26,1542374162662
1010.26,1542374162746
1010.26,1542374162762
1010.24,1542374162817
1010.23,1542374162862
1010.24,1542374162943
1010.27,1542374162965
1010.26,1542374163016
1010.26,1542374163066
1010.26,1542374163114
1010.24,1542374163164
1010.25,1542374163214
1010.23,1542374163267
1010.23,1542374163320
1010.23,1542374163372
1010.23,1542374163422
1010.22,1542374163481
1010.22,1542374163520
1010.21,1542374163574
1010.22,1542374163640
1010.22,1542374163680
1010.25,1542374163730
1010.26,1542374163779
1010.25,1542374163827
1010.24,1542374163877
1010.25,1542374163931
1010.25,1542374163979
1010.25,1542374164030
1010.25,1542374164077
1010.25,1542374164171
1010.25,1542374164188
1010.25,1542374164276
1010.24,1542374164287
1010.23,1542374164335
1010.24,1542374164386
1010.25,1542374164442
1010.28,1542374164484
1010.28,1542374164535
1010.31,1542374164589
1010.33,1542374164642
1010.34,1542374164686
1010.32,1542374164766
1010.33,1542374164788
1010.31,1542374164856
1010.28,1542374164897
1010.29,1542374164939
1010.25,1542374164994
1010.25,1542374165050
1010.25,1542374165091
1010.27,1542374165143
1010.3,1542374165200
1010.29,1542374165239
1010.28,1542374165342
1010.25,1542374165342
1010.24,1542374165391
1010.25,1542374165463
1010.21,1542374165491
1010.21,1542374165547
1010.18,1542374165624
1010.17,1542374165707
1010.17,1542374165717
1010.2,1542374165747
1010.23,1542374165872
1010.23,1542374165883
1010.16,1542374165904
1010.13,1542374165952
1010.13,1542374165998
1010.13,1542374166047
1010.15,1542374166097
1010.18,1542374166171
1010.22,1542374166208
1010.3,1542374166252
1010.3,1542374166302
1010.31,1542374166371
1010.28,1542374166404
1010.26,1542374166457
1010.23,1542374166508
1010.24,1542374166560
1010.23,1542374166630
1010.24,1542374166661
1010.26,1542374166719
1010.23,1542374166761
1010.25,1542374166817
1010.27,1542374166865
1010.29,1542374166919
1010.3,1542374166977
1010.3,1542374167013
1010.31,1542374167064
1010.29,1542374167117
1010.27,1542374167167
1010.26,1542374167214
1010.27,1542374167318
1010.29,1542374167327
1010.28,1542374167414
1010.28,1542374167427
1010.3,1542374167473
1010.3,1542374167529
1010.29,1542374167577
1010.3,1542374167662
1010.3,1542374167682
1010.27,1542374167731
1010.29,1542374167780
1010.29,1542374167828
1010.27,1542374167886
1010.28,1542374167938
1010.27,1542374167983
1010.28,1542374168039
1010.27,1542374168087
1010.26,1542374168148
1010.29,1542374168187
1010.29,1542374168270
