value,ts
995.3664,1542626105549
995.4662,1542626105549
995.43964,1542626105549
995.4133,1542626105573
995.35895,1542626105605
995.26135,1542626105694
995.17926,1542626105695
995.1824,1542626105710
995.266,1542626105810
995.2609,1542626105810
995.1863,1542626105812
995.1285,1542626105849
994.8907,1542626105881
994.64594,1542626105920
994.5041,1542626105950
994.36334,1542626105985
994.33655,1542626106019
994.39905,1542626106058
994.3893,1542626106089
994.075,1542626106122
993.9366,1542626106157
994.2649,1542626106190
994.1157,1542626106227
994.11487,1542626106260
994.3007,1542626106295
994.1906,1542626106329
994.28625,1542626106404
994.177,1542626106404
994.08044,1542626106435
994.4371,1542626106467
994.7745,1542626106551
994.771,1542626106552
994.9515,1542626106609
995.056,1542626106609
995.192,1542626106639
995.2917,1542626106690
995.2228,1542626106713
995.13525,1542626106742
994.6768,1542626106786
994.4457,1542626106812
994.9086,1542626106845
995.0434,1542626106880
995.07495,1542626106914
995.0971,1542626106950
994.70984,1542626106983
994.5402,1542626107022
995.0564,1542626107053
995.0421,1542626107089
995.0735,1542626107121
995.05786,1542626107171
995.03284,1542626107190
995.08124,1542626107228
995.0971,1542626107259
995.1085,1542626107294
994.68445,1542626107328
994.49023,1542626107364
994.979,1542626107489
994.99036,1542626107489
994.7838,1542626107489
994.7622,1542626107500
995.0082,1542626107535
994.87744,1542626107644
994.6516,1542626107644
994.3825,1542626107644
994.6287,1542626107784
994.9428,1542626107785
994.9265,1542626107785
994.7952,1542626107785
994.5817,1542626107815
994.8221,1542626107846
995.25165,1542626107879
995.29156,1542626107914
995.18604,1542626107948
995.2055,1542626107983
995.34644,1542626108027
995.35785,1542626108053
995.41833,1542626108086
994.5456,1542626108121
994.2163,1542626108154
995.40344,1542626108189
995.5039,1542626108225
995.791,1542626108260
996.1229,1542626108294
995.0742,1542626108330
993.8247,1542626108367
994.7186,1542626108399
995.3884,1542626108432
995.3338,1542626108537
995.2488,1542626108537
995.037,1542626108537
995.04285,1542626108568
995.27216,1542626108603
995.04443,1542626108637
994.7252,1542626108710
994.26447,1542626108710
993.74524,1542626108798
993.80304,1542626108798
993.94,1542626108809
993.72626,1542626108844
993.93506,1542626108879
994.14734,1542626108915
994.2261,1542626108947
994.28076,1542626108985
993.8301,1542626109017
993.3798,1542626109053
994.1717,1542626109085
994.69507,1542626109131
993.9224,1542626109155
993.4147,1542626109189
994.4672,1542626109223
994.3703,1542626109258
994.1871,1542626109292
994.08435,1542626109327
993.9788,1542626109361
993.8784,1542626109395
993.8979,1542626109605
993.5382,1542626109605
993.5161,1542626109605
994.09076,1542626109605
993.6516,1542626109605
993.61786,1542626109606
994.3936,1542626109703
994.441,1542626109703
994.5061,1542626109707
994.609,1542626109826
994.6356,1542626109826
994.65094,1542626109826
994.5861,1542626109846
994.1327,1542626109878
994.09674,1542626109913
994.6224,1542626109952
994.56244,1542626109981
994.2985,1542626110016
994.00616,1542626110051
994.2639,1542626110088
994.67316,1542626110118
994.85974,1542626110153
994.72974,1542626110189
994.67377,1542626110225
995.01294,1542626110261
995.094,1542626110295
994.90564,1542626110326
994.5097,1542626110362
994.59094,1542626110394
994.8955,1542626110535
995.1249,1542626110535
994.9944,1542626110535
994.91614,1542626110535
994.64056,1542626110567
994.5709,1542626110602
994.8084,1542626110636
994.8198,1542626110710
994.8118,1542626110710
994.8046,1542626110770
994.823,1542626110772
994.8084,1542626110808
994.7855,1542626110848
994.55804,1542626110880
994.39795,1542626110912
994.51746,1542626110950
994.07776,1542626110980
993.8251,1542626111017
994.4723,1542626111049
994.441,1542626111088
994.4611,1542626111128
994.49884,1542626111153
994.6266,1542626111187
994.78217,1542626111221
994.99896,1542626111258
995.18353,1542626111290
995.0977,1542626111330
995.2349,1542626111359
995.34644,1542626111395
994.9113,1542626111431
994.7238,1542626111462
995.1563,1542626111498
994.895,1542626111658
994.3906,1542626111658
994.2103,1542626111658
994.41565,1542626111658
993.88855,1542626111671
993.6919,1542626111704
994.2596,1542626111742
994.25714,1542626111774
994.4412,1542626111858
994.6999,1542626111858
995.3406,1542626111876
995.58276,1542626112005
995.8505,1542626112005
995.9192,1542626112016
996.15796,1542626112017
996.3363,1542626112051
995.97,1542626112082
995.9358,1542626112117
995.9386,1542626112152
995.8286,1542626112189
995.7452,1542626112220
995.9501,1542626112259
996.2358,1542626112291
996.1813,1542626112326
996.0084,1542626112364
995.9818,1542626112399
995.66223,1542626112429
995.1987,1542626112506
995.04346,1542626112506
995.57806,1542626112531
996.08026,1542626112565
995.80927,1542626112600
995.721,1542626112671
996.0765,1542626112671
995.30707,1542626112774
994.8135,1542626112774
995.52496,1542626112774
996.14246,1542626112806
996.95123,1542626112843
997.433,1542626112875
997.8857,1542626112913
998.12256,1542626112944
998.0403,1542626112980
997.3231,1542626113025
996.8212,1542626113053
997.3044,1542626113083
996.9942,1542626113118
997.12,1542626113151
996.564,1542626113185
996.4749,1542626113229
997.51105,1542626113254
997.1467,1542626113291
996.7243,1542626113323
996.3929,1542626113361
995.43787,1542626113391
994.9735,1542626113603
995.85754,1542626113603
995.7613,1542626113603
995.6788,1542626113603
995.66876,1542626113603
995.7373,1542626113611
995.83154,1542626113636
995.8445,1542626113724
995.7827,1542626113724
995.6717,1542626113738
995.60394,1542626113772
995.663,1542626113872
995.60803,1542626113873
995.52203,1542626113874
995.47766,1542626113911
994.9141,1542626113955
994.67957,1542626113986
995.2538,1542626114016
994.88745,1542626114045
994.8089,1542626114081
995.0635,1542626114115
995.1993,1542626114156
995.36163,1542626114184
995.3568,1542626114223
995.39215,1542626114254
995.22864,1542626114291
995.12274,1542626114330
995.26013,1542626114362
