value,ts
993.0947,1542646049707
992.8097,1542646049707
992.68726,1542646049707
992.67773,1542646049707
992.89,1542646049707
992.9975,1542646049707
992.9975,1542646049707
993.01465,1542646049824
993.05963,1542646049824
993.12134,1542646049824
993.20825,1542646049838
993.2981,1542646049916
993.40454,1542646049916
993.40796,1542646049939
993.34607,1542646049973
993.16724,1542646050010
993.22345,1542646050042
993.5164,1542646050076
993.7758,1542646050111
993.83246,1542646050146
993.8513,1542646050180
993.7101,1542646050215
993.7125,1542646050249
993.8174,1542646050283
993.9495,1542646050324
994.0278,1542646050615
994.21027,1542646050615
994.37787,1542646050615
994.53217,1542646050615
994.4775,1542646050615
994.50885,1542646050615
994.4421,1542646050616
994.2891,1542646050616
994.2783,1542646050634
994.1762,1542646050666
993.9528,1542646050701
993.802,1542646050813
993.75385,1542646050813
993.7814,1542646050813
993.8574,1542646050839
993.6967,1542646050869
993.8179,1542646051035
993.87994,1542646051035
993.8636,1542646051035
993.8997,1542646051035
993.87994,1542646051043
993.8181,1542646051077
993.53546,1542646051110
993.5851,1542646051145
993.6224,1542646051179
993.6101,1542646051216
993.7224,1542646051248
993.7542,1542646051283
994.1293,1542646051320
994.3367,1542646051354
993.8922,1542646051523
994.0252,1542646051523
994.1403,1542646051523
993.8093,1542646051523
993.2293,1542646051527
992.90674,1542646051558
992.691,1542646051593
992.0564,1542646051632
992.31946,1542646051662
992.72095,1542646051696
993.04706,1542646051731
993.3401,1542646051765
993.47156,1542646051799
993.191,1542646051834
992.9959,1542646051868
992.89905,1542646051904
992.1988,1542646051937
992.5015,1542646051975
992.83594,1542646052007
992.8269,1542646052041
992.8434,1542646052078
992.9131,1542646052109
992.5883,1542646052145
992.7432,1542646052178
992.86755,1542646052216
992.85315,1542646052247
992.862,1542646052339
992.9199,1542646052339
992.945,1542646052480
992.8491,1542646052480
992.97986,1542646052480
993.10254,1542646052480
992.9,1542646052500
993.12415,1542646052522
993.255,1542646052558
993.02106,1542646052594
993.12683,1542646052629
993.0655,1542646052661
993.19684,1542646052697
993.3171,1542646052730
993.1738,1542646052764
993.2196,1542646052798
993.0836,1542646052833
993.1544,1542646052871
993.26404,1542646052903
993.2909,1542646053047
993.3352,1542646053047
993.1195,1542646053047
993.26373,1542646053047
993.4441,1542646053078
993.2292,1542646053182
993.25934,1542646053182
993.4245,1542646053182
993.55566,1542646053219
993.3986,1542646053378
993.4242,1542646053379
992.7716,1542646053379
993.13416,1542646053379
992.8408,1542646053384
993.1792,1542646053419
993.4159,1542646053454
993.44525,1542646053490
993.5239,1542646053522
993.54865,1542646053576
993.53064,1542646053592
993.4863,1542646053626
993.5053,1542646053661
993.5224,1542646053694
993.5045,1542646053730
993.49615,1542646053765
993.5321,1542646053798
993.3239,1542646053860
993.06885,1542646053878
993.357,1542646053901
993.489,1542646053939
993.50446,1542646053970
