value,ts
993.14575,1543847199572
993.156,1543847199672
993.16675,1543847199772
993.1631,1543847199872
993.1655,1543847199974
993.15845,1543847200072
993.1599,1543847200175
993.15894,1543847200271
993.155,1543847200373
993.1511,1543847200474
993.16187,1543847200572
993.1614,1543847200674
993.16016,1543847200773
993.17236,1543847200873
993.15894,1543847200975
993.1577,1543847201074
993.155,1543847201173
993.1543,1543847201275
993.15674,1543847201375
993.1572,1543847201477
993.1533,1543847201574
993.1533,1543847201675
993.1604,1543847201773
993.1594,1543847201877
993.15674,1543847201974
993.15137,1543847202073
993.14014,1543847202175
993.14404,1543847202276
993.15186,1543847202374
993.16113,1543847202478
993.1614,1543847202576
993.1631,1543847202674
993.16455,1543847202778
993.1636,1543847202877
993.1648,1543847202975
993.16797,1543847203075
993.1719,1543847203177
993.1653,1543847203275
993.16895,1543847203377
993.1687,1543847203477
993.17065,1543847203576
993.16895,1543847203675
993.16504,1543847203775
993.15674,1543847203877
993.157,1543847203977
993.1587,1543847204076
993.1621,1543847204177
993.16895,1543847204278
993.1699,1543847204377
993.166,1543847204477
993.1704,1543847204581
993.17017,1543847204678
993.17236,1543847204777
993.167,1543847204876
993.16113,1543847204977
993.1643,1543847205076
993.17285,1543847205177
993.178,1543847205282
993.1782,1543847205377
993.17334,1543847205481
993.17505,1543847205579
993.16675,1543847205678
993.17114,1543847205783
993.1704,1543847205879
993.1682,1543847205978
993.16797,1543847206084
993.1665,1543847206182
993.1765,1543847206278
993.17676,1543847206380
993.1704,1543847206481
993.17334,1543847206580
993.17847,1543847206680
993.18677,1543847206781
993.18774,1543847206881
993.1846,1543847206982
993.1853,1543847207098
993.18506,1543847207180
993.1887,1543847207282
993.1863,1543847207382
993.188,1543847207482
993.1824,1543847207597
993.1824,1543847207682
993.17163,1543847207783
993.1636,1543847207885
993.15454,1543847207983
993.1404,1543847208083
993.1245,1543847208183
993.12427,1543847208283
993.1233,1543847208381
993.1206,1543847208483
993.11914,1543847208582
993.11865,1543847208686
993.1179,1543847208782
993.1218,1543847208883
993.1216,1543847208982
993.13696,1543847209083
993.136,1543847209185
993.1367,1543847209282
993.1338,1543847209383
993.14746,1543847209484
993.1455,1543847209581
993.1494,1543847209682
993.1499,1543847209783
993.1492,1543847209882
993.1477,1543847209985
993.1531,1543847210083
993.1504,1543847210182
993.15186,1543847210284
993.146,1543847210383
993.1416,1543847210483
993.1509,1543847210583
993.1577,1543847210687
993.1509,1543847210783
993.1482,1543847210885
993.1404,1543847210983
993.1387,1543847211083
993.1406,1543847211184
993.14355,1543847211285
993.13916,1543847211384
993.1421,1543847211485
993.13965,1543847211589
993.14404,1543847211685
993.1399,1543847211787
993.13965,1543847211894
993.13257,1543847211985
993.13257,1543847212087
993.1321,1543847212187
993.12964,1543847212285
993.1277,1543847212387
993.1221,1543847212487
993.1201,1543847212586
993.1206,1543847212687
993.1201,1543847212788
993.1157,1543847212888
993.11206,1543847212987
993.10645,1543847213087
993.1101,1543847213188
993.0974,1543847213289
993.09985,1543847213403
993.0979,1543847213489
993.1052,1543847213590
993.10913,1543847213689
993.1094,1543847213790
993.10645,1543847213891
993.1045,1543847213992
993.10254,1543847214089
993.09863,1543847214191
993.09595,1543847214289
993.1052,1543847214388
993.11084,1543847214491
993.1196,1543847214598
993.1284,1543847214688
993.12915,1543847214790
993.1284,1543847214893
993.1272,1543847214991
993.1343,1543847215093
993.1279,1543847215192
993.13257,1543847215291
993.1279,1543847215395
993.12036,1543847215493
993.12427,1543847215592
993.12695,1543847215692
993.1262,1543847215794
993.1301,1543847215892
993.126,1543847215992
993.12354,1543847216093
993.1272,1543847216191
993.12866,1543847216293
993.1262,1543847216392
993.12427,1543847216490
993.1221,1543847216593
993.13306,1543847216692
993.1372,1543847216791
993.1355,1543847216892
993.1355,1543847216992
993.1228,1543847217092
993.12134,1543847217193
993.1179,1543847217296
993.1138,1543847217392
993.11255,1543847217496
993.10815,1543847217596
993.10425,1543847217692
993.10913,1543847217794
993.1118,1543847217894
993.1084,1543847217993
993.10254,1543847218094
993.1023,1543847218195
993.1067,1543847218294
993.10767,1543847218392
993.1033,1543847218493
993.10913,1543847218594
993.1101,1543847218694
993.11523,1543847218794
993.1157,1543847218894
993.1101,1543847218993
993.1101,1543847219093
993.1179,1543847219192
993.11304,1543847219296
993.11865,1543847219394
993.1189,1543847219494
993.1194,1543847219594
993.12866,1543847219695
993.12524,1543847219794
993.1216,1543847219896
993.12573,1543847219995
993.1245,1543847220093
993.1216,1543847220194
993.12085,1543847220295
993.12476,1543847220396
993.1284,1543847220495
993.13306,1543847220596
993.12476,1543847220694
