ts_start,ts_end,act
1544019068013,1544019102521,TRANSITION
1544019102540,1544019106614,ENTERING_HOME
1544019100033,1544019102520,TRANSITION
1544019102561,1544019106616,ENTERING_HOME
1544019100028,1544019102509,TRANSITION
1544019102542,1544019106616,ENTERING_HOME
1544019100034,1544019102521,TRANSITION
1544019102561,1544019106626,ENTERING_HOME
1544019100033,1544019102505,TRANSITION
1544019102540,1544019118605,ENTERING_HOME
1544019118625,1544019188884,TRANSITION
1544019188902,1544019275158,EATING
1544019275182,1544019280741,TRANSITION
1544019274474,1544019275151,EATING
1544019275182,1544019280741,TRANSITION
1544019274457,1544019275150,EATING
1544019275234,1544019280742,TRANSITION
1544019274457,1544019275158,EATING
1544019275195,1544019280742,TRANSITION
1544019274457,1544019275150,EATING
1544019275233,1544019289738,TRANSITION
1544019289768,1544019293659,WATCHING_TV
1544019287389,1544019289733,TRANSITION
1544019289769,1544019293672,WATCHING_TV
1544019287373,1544019289712,TRANSITION
1544019289769,1544019293674,WATCHING_TV
1544019287373,1544019289738,TRANSITION
1544019289768,1544019293674,WATCHING_TV
1544019287373,1544019289710,TRANSITION
1544019289768,1544019664767,WATCHING_TV
1544019664778,1544019664928,TRANSITION
