ts_start,ts_end,location
1542816403675,1542816583923,LIVING_ROOM
1542816583951,1542816595188,MEDICINE_AREA
1542816595203,1542816610668,LIVING_ROOM
1542816610694,1542816621754,MEDICINE_AREA
1542816621790,1542816622723,HALL
1542816622749,1542816688010,KITCHEN
1542816688027,1542816957751,DINING_ROOM
1542816957769,1542816959875,KITCHEN
1542816959980,1542816988072,DINING_ROOM
1542816988105,1542816992982,KITCHEN
1542816993490,1542816994137,HALL
1542816994166,1542816995153,MEDICINE_AREA
1542816995176,1542817213278,LIVING_ROOM
