ts_start,ts_end,act
1544006082419,1544006119126,TRANSITION
1544006119149,1544006123574,SETTING_UP_TABLE
1544006117044,1544006119090,TRANSITION
1544006119150,1544006123592,SETTING_UP_TABLE
1544006117052,1544006119113,TRANSITION
1544006119150,1544006123598,SETTING_UP_TABLE
1544006117048,1544006119126,TRANSITION
1544006119149,1544006123598,SETTING_UP_TABLE
1544006117043,1544006119126,TRANSITION
1544006119149,1544006183513,SETTING_UP_TABLE
1544006183537,1544006186609,TRANSITION
1544006186621,1544006186851,COOKING
1544006180648,1544006183513,SETTING_UP_TABLE
1544006183541,1544006186609,TRANSITION
1544006186659,1544006186860,COOKING
1544006180633,1544006183508,SETTING_UP_TABLE
1544006183540,1544006186561,TRANSITION
1544006186621,1544006186860,COOKING
1544006180633,1544006183508,SETTING_UP_TABLE
1544006183540,1544006186597,TRANSITION
1544006186621,1544006186861,COOKING
1544006180634,1544006183507,SETTING_UP_TABLE
1544006183537,1544006186596,TRANSITION
1544006186622,1544006265905,COOKING
1544006265906,1544006265957,TRANSITION
1544006265965,1544006267625,COOKING
1544006267646,1544006297621,TRANSITION
1544006297657,1544006391001,EATING
1544006391154,1544006396445,TRANSITION
1544006390201,1544006390992,EATING
1544006391154,1544006396451,TRANSITION
1544006390199,1544006391000,EATING
1544006391155,1544006396452,TRANSITION
1544006390199,1544006391001,EATING
1544006391155,1544006396452,TRANSITION
1544006390200,1544006391000,EATING
1544006391154,1544006408573,TRANSITION
1544006408597,1544006408688,WATCHING_TV
1544006408702,1544006408573,TRANSITION
1544006408598,1544006408688,WATCHING_TV
1544006408718,1544006408570,TRANSITION
1544006408597,1544006408687,WATCHING_TV
1544006408716,1544006408573,TRANSITION
1544006408598,1544006408686,WATCHING_TV
1544006408716,1544006408572,TRANSITION
1544006408599,1544006408668,WATCHING_TV
1544006408702,1544006409340,TRANSITION
1544006409356,1544006415264,WATCHING_TV
1544006408986,1544006409339,TRANSITION
1544006409399,1544006415265,WATCHING_TV
1544006408987,1544006409340,TRANSITION
1544006409398,1544006415265,WATCHING_TV
1544006408987,1544006409340,TRANSITION
1544006409397,1544006415282,WATCHING_TV
1544006408986,1544006409322,TRANSITION
1544006409356,1544006526034,WATCHING_TV
1544006526051,1544006529915,TRANSITION
1544006523666,1544006526019,WATCHING_TV
1544006526053,1544006529922,TRANSITION
1544006523672,1544006526033,WATCHING_TV
1544006526074,1544006529923,TRANSITION
1544006523672,1544006526033,WATCHING_TV
1544006526073,1544006529941,TRANSITION
1544006523666,1544006526034,WATCHING_TV
1544006526051,1544006554141,TRANSITION
1544006554159,1544006554791,SETTING_UP_TABLE
1544006554815,1544006555541,CLEARING_TABLE
1544006549148,1544006554120,TRANSITION
1544006554159,1544006554791,SETTING_UP_TABLE
1544006554817,1544006555542,CLEARING_TABLE
1544006549147,1544006554121,TRANSITION
1544006554160,1544006554791,SETTING_UP_TABLE
1544006554815,1544006555549,CLEARING_TABLE
1544006549140,1544006554133,TRANSITION
1544006554173,1544006554789,SETTING_UP_TABLE
1544006554827,1544006555561,CLEARING_TABLE
1544006549148,1544006554141,TRANSITION
1544006554180,1544006554772,SETTING_UP_TABLE
1544006554816,1544006597420,CLEARING_TABLE
1544006597428,1544006599699,TRANSITION
1544006599716,1544006599914,WASHING_DISHES
1544006593676,1544006597413,CLEARING_TABLE
1544006597429,1544006599698,TRANSITION
1544006599739,1544006599914,WASHING_DISHES
1544006593676,1544006597414,CLEARING_TABLE
1544006597428,1544006599699,TRANSITION
1544006599737,1544006599926,WASHING_DISHES
1544006593687,1544006597420,CLEARING_TABLE
1544006597443,1544006599688,TRANSITION
1544006599716,1544006599934,WASHING_DISHES
1544006593696,1544006597388,CLEARING_TABLE
1544006597429,1544006599699,TRANSITION
1544006599716,1544006692615,WASHING_DISHES
1544006692628,1544006695117,TRANSITION
1544006688897,1544006692615,WASHING_DISHES
1544006692628,1544006695126,TRANSITION
1544006688896,1544006692614,WASHING_DISHES
1544006692640,1544006695134,TRANSITION
1544006688899,1544006692614,WASHING_DISHES
1544006692647,1544006695135,TRANSITION
1544006688899,1544006692614,WASHING_DISHES
1544006692648,1544006708992,TRANSITION
1544006709006,1544006714302,WATCHING_TV
1544006708017,1544006708971,TRANSITION
1544006709012,1544006714305,WATCHING_TV
1544006708044,1544006708971,TRANSITION
1544006709012,1544006714315,WATCHING_TV
1544006708018,1544006708972,TRANSITION
1544006709006,1544006714322,WATCHING_TV
1544006708024,1544006708992,TRANSITION
1544006709012,1544006832790,WATCHING_TV
1544006832800,1544006835867,TRANSITION
1544006829299,1544006832790,WATCHING_TV
1544006832821,1544006835867,TRANSITION
1544006829297,1544006832789,WATCHING_TV
1544006832820,1544006835867,TRANSITION
1544006829297,1544006832789,WATCHING_TV
1544006832821,1544006835901,TRANSITION
1544006829320,1544006832767,WATCHING_TV
1544006832800,1544006839484,TRANSITION
1544006839519,1544006915493,MAKING_PHONE_CALL
1544006915510,1544006936996,TRANSITION
1544006937023,1544006968347,TAKING_MEDICINES
1544006968365,1544006969619,TRANSITION
