ts_start,ts_end,location
1544006082419,1544006120220,HALL
1544006120246,1544006123574,KITCHEN
1544006117044,1544006120220,HALL
1544006120246,1544006123592,KITCHEN
1544006117052,1544006120219,HALL
1544006120250,1544006123598,KITCHEN
1544006117048,1544006120216,HALL
1544006120246,1544006123598,KITCHEN
1544006117043,1544006120216,HALL
1544006120246,1544006130310,KITCHEN
1544006130326,1544006136298,DINING_ROOM
1544006130061,1544006130298,KITCHEN
1544006130358,1544006136298,DINING_ROOM
1544006130061,1544006130298,KITCHEN
1544006130358,1544006136315,DINING_ROOM
1544006130061,1544006130298,KITCHEN
1544006130326,1544006136341,DINING_ROOM
1544006130072,1544006130310,KITCHEN
1544006130345,1544006138451,DINING_ROOM
1544006138489,1544006142572,KITCHEN
1544006136348,1544006138451,DINING_ROOM
1544006138489,1544006142610,KITCHEN
1544006136348,1544006138421,DINING_ROOM
1544006138489,1544006142610,KITCHEN
1544006136348,1544006138421,DINING_ROOM
1544006138489,1544006142611,KITCHEN
1544006136376,1544006138442,DINING_ROOM
1544006138490,1544006156358,KITCHEN
1544006156387,1544006162250,DINING_ROOM
1544006162258,1544006165815,KITCHEN
1544006165834,1544006162250,DINING_ROOM
1544006162288,1544006165801,KITCHEN
1544006165834,1544006162228,DINING_ROOM
1544006162261,1544006165815,KITCHEN
1544006165843,1544006162229,DINING_ROOM
1544006162288,1544006165815,KITCHEN
1544006165845,1544006162227,DINING_ROOM
1544006162258,1544006165812,KITCHEN
1544006165841,1544006172868,DINING_ROOM
1544006172897,1544006174289,KITCHEN
1544006167985,1544006172866,DINING_ROOM
1544006172897,1544006174290,KITCHEN
1544006167985,1544006172867,DINING_ROOM
1544006172897,1544006174309,KITCHEN
1544006167979,1544006172862,DINING_ROOM
1544006172905,1544006174322,KITCHEN
1544006167985,1544006172868,DINING_ROOM
1544006172905,1544006178030,KITCHEN
1544006178054,1544006180577,DINING_ROOM
1544006174349,1544006178025,KITCHEN
1544006178086,1544006180610,DINING_ROOM
1544006174350,1544006178025,KITCHEN
1544006178054,1544006180610,DINING_ROOM
1544006174349,1544006178025,KITCHEN
1544006178055,1544006180614,DINING_ROOM
1544006174344,1544006178030,KITCHEN
1544006178069,1544006181407,DINING_ROOM
1544006181434,1544006186851,KITCHEN
1544006180648,1544006181407,DINING_ROOM
1544006181441,1544006186860,KITCHEN
1544006180633,1544006181405,DINING_ROOM
1544006181436,1544006186860,KITCHEN
1544006180633,1544006181405,DINING_ROOM
1544006181436,1544006186861,KITCHEN
1544006180634,1544006181404,DINING_ROOM
1544006181434,1544006257668,KITCHEN
1544006257689,1544006270471,DINING_ROOM
