ts_start,ts_end,location
1542376529791,1542376532245,OUT
1542376532299,1542376544377,HALL
1542376544403,1542376556238,OUT
1542376556269,1542376558358,HALL
1542376558435,1542376560374,KITCHEN
1542376560481,1542376562852,DINING_ROOM
1542376562858,1542376564831,KITCHEN
1542376564833,1542376578740,HALL
1542376578750,1542376579385,KITCHEN
1542376579391,1542376691244,DINING_ROOM
1542376691280,1542376692823,KITCHEN
1542376692832,1542376694103,HALL
1542376694123,1542376695390,MEDICINE_AREA
1542376695408,1542376826777,LIVING_ROOM
1542376826812,1542376836859,MEDICINE_AREA
1542376836879,1542376849129,LIVING_ROOM
1542376849151,1542376853750,MEDICINE_AREA
1542376853771,1542376865337,LIVING_ROOM
1542376865421,1542376872243,MEDICINE_AREA
1542376872272,1542376879474,LIVING_ROOM
1542376879578,1542376886128,MEDICINE_AREA
1542376886151,1542376893519,LIVING_ROOM
1542376893527,1542376899770,MEDICINE_AREA
1542376899782,1542376912511,LIVING_ROOM
1542376912583,1542376933334,MEDICINE_AREA
1542376933366,1542376941449,HALL
