value,ts
993.57,1542732867554
993.58,1542732867608
993.58,1542732867661
993.56,1542732867726
993.55,1542732867755
993.57,1542732867809
993.58,1542732867855
993.59,1542732867906
993.56,1542732867958
993.56,1542732868006
993.57,1542732868061
993.57,1542732868109
993.57,1542732868159
993.56,1542732868212
993.55,1542732868327
993.56,1542732868332
993.57,1542732868357
993.57,1542732868408
993.56,1542732868471
993.58,1542732868507
993.58,1542732868558
993.57,1542732868616
993.57,1542732868659
993.58,1542732868710
993.57,1542732868771
993.56,1542732868812
993.56,1542732868860
993.58,1542732868912
993.56,1542732868963
993.58,1542732869012
993.58,1542732869064
993.58,1542732869129
993.56,1542732869167
993.56,1542732869218
993.57,1542732869268
993.55,1542732869320
993.55,1542732869379
993.56,1542732869421
993.57,1542732869464
993.57,1542732869532
993.57,1542732869564
993.56,1542732869616
993.56,1542732869666
993.57,1542732869717
993.58,1542732869771
993.58,1542732869820
993.58,1542732869883
993.58,1542732869950
993.57,1542732869979
993.56,1542732870049
993.55,1542732870073
993.55,1542732870124
993.55,1542732870172
993.55,1542732870230
993.57,1542732870273
993.56,1542732870321
993.57,1542732870387
993.55,1542732870424
993.56,1542732870480
993.56,1542732870523
993.56,1542732870573
993.57,1542732870623
993.58,1542732870674
993.57,1542732870729
993.58,1542732870773
993.58,1542732870825
993.57,1542732870874
993.6,1542732870928
993.57,1542732870977
993.58,1542732871027
993.59,1542732871078
993.59,1542732871131
993.58,1542732871175
993.57,1542732871230
993.55,1542732871297
993.55,1542732871375
993.56,1542732871437
993.57,1542732871474
993.57,1542732871533
993.56,1542732871575
993.57,1542732871644
993.57,1542732871680
993.56,1542732871729
993.54,1542732871786
993.56,1542732871831
993.56,1542732871879
993.56,1542732871960
993.56,1542732871982
993.56,1542732872033
993.57,1542732872089
993.57,1542732872137
993.57,1542732872190
993.58,1542732872237
993.56,1542732872300
993.55,1542732872335
993.53,1542732872383
993.57,1542732872436
993.56,1542732872485
993.59,1542732872535
993.58,1542732872600
993.61,1542732872647
993.62,1542732872688
993.62,1542732872738
993.6,1542732872792
993.59,1542732872846
993.6,1542732872890
993.61,1542732872941
993.57,1542732873009
993.56,1542732873052
993.54,1542732873101
993.5,1542732873145
993.52,1542732873205
993.52,1542732873244
993.53,1542732873322
993.66,1542732873342
993.61,1542732873392
993.59,1542732873443
993.6,1542732873492
993.58,1542732873552
993.56,1542732873606
993.55,1542732873643
993.53,1542732873692
993.54,1542732873742
993.55,1542732873792
993.56,1542732873841
993.55,1542732873899
993.55,1542732873941
993.57,1542732873995
993.57,1542732874055
993.55,1542732874101
993.57,1542732874147
993.57,1542732874209
993.57,1542732874244
993.57,1542732874296
993.57,1542732874345
993.58,1542732874407
993.58,1542732874445
993.58,1542732874493
993.57,1542732874544
993.56,1542732874595
993.54,1542732874648
993.56,1542732874706
993.57,1542732874752
993.56,1542732874807
993.57,1542732874852
993.56,1542732874934
993.58,1542732874955
993.57,1542732875002
993.56,1542732875055
993.55,1542732875103
993.57,1542732875179
993.58,1542732875223
993.57,1542732875252
993.57,1542732875302
993.57,1542732875352
993.57,1542732875404
993.57,1542732875456
993.59,1542732875510
993.55,1542732875554
993.57,1542732875609
993.58,1542732875658
993.58,1542732875711
993.57,1542732875757
993.55,1542732875807
993.55,1542732875875
993.56,1542732875908
993.66,1542732875959
993.78,1542732876025
993.8,1542732876059
993.7,1542732876109
993.64,1542732876159
993.59,1542732876209
993.5,1542732876266
993.42,1542732876311
993.34,1542732876357
993.26,1542732876410
993.22,1542732876460
993.29,1542732876513
993.35,1542732876559
993.46,1542732876609
993.46,1542732876660
993.44,1542732876710
993.45,1542732876765
993.52,1542732876812
993.57,1542732876866
993.58,1542732876922
993.63,1542732876964
993.63,1542732877015
993.61,1542732877070
993.59,1542732877117
993.55,1542732877167
993.53,1542732877216
993.54,1542732877294
993.51,1542732877315
993.49,1542732877365
993.51,1542732877416
993.54,1542732877465
993.58,1542732877518
993.59,1542732877569
993.62,1542732877621
993.63,1542732877672
993.59,1542732877727
993.54,1542732877786
993.51,1542732877834
993.49,1542732877879
993.48,1542732877927
993.51,1542732877981
993.59,1542732878029
993.58,1542732878083
993.6,1542732878135
993.61,1542732878183
993.59,1542732878230
993.58,1542732878281
993.55,1542732878337
993.55,1542732878384
993.52,1542732878434
993.47,1542732878506
993.46,1542732878532
993.46,1542732878578
993.49,1542732878629
993.51,1542732878687
993.48,1542732878730
993.53,1542732878792
993.52,1542732878841
993.49,1542732878885
993.44,1542732878933
993.46,1542732878987
993.47,1542732879037
993.49,1542732879086
993.51,1542732879138
993.52,1542732879189
993.52,1542732879240
993.5,1542732879286
993.5,1542732879336
993.55,1542732879387
993.58,1542732879444
993.62,1542732879487
993.59,1542732879538
993.54,1542732879588
993.52,1542732879643
993.55,1542732879691
993.56,1542732879739
993.57,1542732879791
993.57,1542732879839
993.61,1542732879895
993.61,1542732879947
993.61,1542732879995
993.64,1542732880043
993.66,1542732880093
993.63,1542732880141
993.59,1542732880196
993.54,1542732880241
993.51,1542732880290
993.5,1542732880341
993.52,1542732880391
993.56,1542732880451
993.6,1542732880493
993.63,1542732880549
993.7,1542732880595
993.67,1542732880651
993.68,1542732880694
993.65,1542732880764
993.63,1542732880794
993.65,1542732880855
993.68,1542732880896
993.68,1542732880947
993.65,1542732880998
993.6,1542732881050
993.57,1542732881099
993.59,1542732881152
993.58,1542732881219
993.56,1542732881252
993.48,1542732881300
993.46,1542732881348
993.47,1542732881412
993.57,1542732881500
993.63,1542732881510
993.67,1542732881551
993.69,1542732881619
993.66,1542732881652
993.61,1542732881707
993.58,1542732881755
993.56,1542732881804
993.58,1542732881854
993.65,1542732881902
993.67,1542732881953
993.63,1542732882007
993.55,1542732882053
993.52,1542732882104
993.47,1542732882156
993.43,1542732882209
993.45,1542732882258
993.47,1542732882324
993.49,1542732882357
993.53,1542732882406
993.54,1542732882459
993.51,1542732882507
993.5,1542732882556
993.49,1542732882608
993.47,1542732882662
993.47,1542732882707
993.47,1542732882761
993.45,1542732882807
993.43,1542732882863
993.44,1542732882909
993.44,1542732882973
993.44,1542732883016
993.43,1542732883064
993.41,1542732883109
