ts_start,ts_end,location
1542360623264,1542360624444,HALL
1542360624464,1542360637221,MEDICINE_AREA
1542360637245,1542360638801,HALL
1542360638827,1542360671863,KITCHEN
1542360671871,1542360673319,HALL
1542360673349,1542360680784,MEDICINE_AREA
1542360680795,1542360681883,HALL
1542360681898,1542360685571,KITCHEN
1542360685584,1542360700142,DINING_ROOM
1542360700158,1542360711466,KITCHEN
1542360711497,1542360715215,DINING_ROOM
1542360715244,1542360720150,KITCHEN
1542360720177,1542360728307,DINING_ROOM
1542360728344,1542360796114,KITCHEN
1542360796131,1542360894241,DINING_ROOM
1542360894270,1542360899084,KITCHEN
1542360899105,1542360904247,DINING_ROOM
1542360904266,1542360909348,KITCHEN
1542360909367,1542360918787,DINING_ROOM
1542360918806,1542360977866,KITCHEN
1542360977892,1542360979289,HALL
1542360979311,1542360980447,MEDICINE_AREA
1542360980479,1542361143063,LIVING_ROOM
1542361143064,1542361144585,MEDICINE_AREA
1542361144603,1542361147885,HALL
