value,ts
995.09973,1542627846493
994.7982,1542627846527
994.5601,1542627846556
994.0356,1542627846600
993.8693,1542627846623
993.944,1542627846658
994.35986,1542627846696
994.7095,1542627846727
994.6845,1542627846765
994.813,1542627846797
995.1921,1542627846830
995.2751,1542627846865
995.35266,1542627846903
995.3465,1542627846934
995.1116,1542627846972
994.4704,1542627847004
994.0928,1542627847052
994.23645,1542627847072
991.1748,1542627847110
991.94556,1542627847140
993.1485,1542627847175
993.5664,1542627847209
993.4476,1542627847244
993.84906,1542627847284
993.36017,1542627847314
993.79144,1542627847347
994.9502,1542627847384
994.9753,1542627847416
994.66516,1542627847451
994.55334,1542627847487
994.59595,1542627847520
994.6247,1542627847557
994.59827,1542627847589
994.55145,1542627847625
994.4361,1542627847657
994.4065,1542627847692
994.37866,1542627847731
994.4512,1542627847772
994.6188,1542627847796
994.86597,1542627847833
995.2367,1542627847864
995.6484,1542627847917
995.9949,1542627847933
996.4619,1542627847973
996.4271,1542627848002
996.1388,1542627848036
995.6759,1542627848076
995.2595,1542627848106
994.8965,1542627848139
994.3126,1542627848178
993.865,1542627848210
993.85126,1542627848253
994.2551,1542627848278
994.53906,1542627848360
994.7569,1542627848360
994.41016,1542627848381
994.91327,1542627848417
995.4541,1542627848449
995.8867,1542627848485
995.93097,1542627848519
995.51105,1542627848560
994.886,1542627848589
995.1111,1542627848624
995.44324,1542627848657
995.4124,1542627848697
995.11755,1542627848730
994.8794,1542627848760
994.50037,1542627848794
994.4717,1542627848832
994.4884,1542627848863
994.41833,1542627848912
994.3629,1542627848932
994.4935,1542627848975
994.2255,1542627849001
994.26044,1542627849039
995.07117,1542627849071
995.32605,1542627849104
994.60645,1542627849139
994.693,1542627849173
994.3428,1542627849208
994.29803,1542627849242
993.60516,1542627849278
993.8037,1542627849311
994.51056,1542627849346
994.36365,1542627849382
994.6438,1542627849414
994.9381,1542627849449
994.7115,1542627849485
995.1052,1542627849517
995.1839,1542627849554
995.58026,1542627849593
995.49414,1542627849621
994.9225,1542627849657
995.34247,1542627849690
995.64,1542627849724
995.73065,1542627849774
995.35,1542627849793
994.6002,1542627849828
994.39825,1542627849863
994.30273,1542627849900
989.92957,1542627849931
991.1348,1542627849967
988.4897,1542627850001
991.6732,1542627850036
994.23596,1542627850072
994.39734,1542627850104
994.4852,1542627850138
994.0344,1542627850173
994.3376,1542627850207
994.70154,1542627850241
994.7018,1542627850276
994.5961,1542627850318
994.5232,1542627850345
993.77814,1542627850379
993.96405,1542627850415
994.2179,1542627850448
994.25397,1542627850482
993.7037,1542627850523
993.89526,1542627850552
994.1088,1542627850590
994.1129,1542627850621
993.6928,1542627850655
993.5322,1542627850695
993.49445,1542627850725
994.0086,1542627850761
994.3238,1542627850798
994.2998,1542627850830
994.25354,1542627850862
