value,ts
984.07,1543245819259
984.08,1543245819331
984.07,1543245819364
984.06,1543245819412
984.06,1543245819464
984.09,1543245819517
984.07,1543245819562
984.07,1543245819614
984.06,1543245819671
984.08,1543245819721
984.06,1543245819771
984.06,1543245819823
984.05,1543245819875
984.06,1543245819920
984.06,1543245819976
984.08,1543245820026
984.06,1543245820074
984.07,1543245820119
984.07,1543245820169
984.08,1543245820222
984.07,1543245820270
984.07,1543245820326
984.09,1543245820372
984.07,1543245820424
984.09,1543245820471
984.08,1543245820524
984.07,1543245820591
984.04,1543245820623
984.06,1543245820673
984.07,1543245820725
984.05,1543245820781
984.06,1543245820838
984.07,1543245820877
984.06,1543245820938
984.06,1543245820977
984.08,1543245821026
984.07,1543245821076
984.09,1543245821135
984.1,1543245821182
984.09,1543245821231
984.07,1543245821280
984.06,1543245821331
984.08,1543245821379
984.09,1543245821432
984.08,1543245821480
984.08,1543245821529
984.06,1543245821582
984.07,1543245821633
984.06,1543245821719
984.08,1543245821733
984.09,1543245821785
984.07,1543245821835
984.08,1543245821886
984.06,1543245821933
984.06,1543245822037
984.06,1543245822037
984.06,1543245822094
984.05,1543245822135
984.06,1543245822186
984.08,1543245822236
984.09,1543245822289
984.08,1543245822456
984.08,1543245822456
984.1,1543245822456
984.12,1543245822490
984.1,1543245822544
984.11,1543245822593
984.12,1543245822646
984.12,1543245822742
984.11,1543245822750
984.07,1543245822829
984.1,1543245822865
984.09,1543245822923
984.1,1543245822965
984.1,1543245823005
984.11,1543245823054
984.09,1543245823103
984.11,1543245823156
984.11,1543245823214
984.11,1543245823272
984.08,1543245823318
984.07,1543245823377
984.07,1543245823437
984.08,1543245823461
984.07,1543245823520
984.06,1543245823563
984.08,1543245823629
984.09,1543245823665
984.08,1543245823714
984.1,1543245823765
984.08,1543245823820
984.08,1543245823865
984.05,1543245823915
984.03,1543245823965
984.07,1543245824016
984.07,1543245824066
984.09,1543245824123
984.11,1543245824170
984.12,1543245824220
984.12,1543245824270
984.11,1543245824324
984.12,1543245824389
984.11,1543245824424
984.09,1543245824473
984.03,1543245824526
983.99,1543245824576
984.02,1543245824625
984.05,1543245824678
984.01,1543245824724
984.0,1543245824777
983.99,1543245824827
983.96,1543245824877
983.95,1543245824927
983.94,1543245824979
983.96,1543245825028
983.96,1543245825082
983.96,1543245825130
983.95,1543245825181
983.99,1543245825232
984.0,1543245825281
984.0,1543245825334
983.98,1543245825390
984.01,1543245825435
984.01,1543245825487
984.05,1543245825538
984.08,1543245825592
984.11,1543245825643
