x,y,z,ts
23.012506,-3.4730742,30.12257,1542816401745
21.69695,-5.811043,29.847984,1542816401791
19.615688,-11.788366,26.744312,1542816401814
17.092512,-15.173164,22.879951,1542816401849
14.588034,-12.900896,20.2166,1542816401884
14.588034,-12.900896,20.2166,1542816401932
14.588034,-12.900896,20.2166,1542816401953
14.588034,-12.900896,20.2166,1542816401997
0.12565477,-13.725125,11.004425,1542816402033
-0.6050303,-12.254572,10.938341,1542816402106
-1.7974231,-12.453146,9.804502,1542816402106
-4.1071715,-14.553323,12.186998,1542816402161
-8.256837,-17.075537,12.768444,1542816402172
-9.957311,-23.02383,19.936234,1542816402204
-10.896716,-21.272142,20.874657,1542816402239
-10.571568,-19.66078,19.006077,1542816402299
-8.358505,-19.309515,19.069225,1542816402327
-7.485059,-17.614017,17.578894,1542816402346
-6.3265715,-14.655864,15.727758,1542816402381
-5.7306943,-14.217191,16.823809,1542816402416
-5.1233454,-12.649205,17.383034,1542816402451
-3.4127727,-12.328873,17.86525,1542816402486
-1.5456698,-12.961348,18.42031,1542816402554
-0.16617358,-12.786841,20.446789,1542816402559
-0.008319996,-13.766111,19.91075,1542816402598
3.8310394,-18.087774,21.810314,1542816402628
7.605482,-20.163704,24.118835,1542816402664
8.406692,-16.99818,22.47982,1542816402703
11.69049,-17.940506,24.384926,1542816402735
12.226618,-16.319225,22.299822,1542816402772
14.022804,-20.707073,18.445095,1542816402805
15.910136,-24.319366,21.096628,1542816402853
16.07445,-21.336678,17.906504,1542816402880
16.07445,-21.336678,17.906504,1542816402910
16.07445,-21.336678,17.906504,1542816402944
16.07445,-21.336678,17.906504,1542816402979
17.877193,-21.351322,16.396074,1542816403021
16.508587,-17.381073,13.135813,1542816403064
16.326809,-13.505517,14.831931,1542816403093
16.382368,-11.9902,14.490966,1542816403123
16.728283,-13.464176,14.876346,1542816403169
17.044086,-14.527311,15.144705,1542816403226
17.397272,-13.805479,16.185545,1542816403258
17.41635,-13.042399,16.410496,1542816403267
17.344955,-10.821484,15.993485,1542816403302
16.94931,-9.138226,15.71792,1542816403336
16.67297,-8.459131,15.501817,1542816403379
16.094393,-9.061347,14.971829,1542816403408
16.192837,-9.366444,15.024159,1542816403475
16.073153,-9.733793,14.479881,1542816403478
16.239347,-10.33757,14.768066,1542816403515
16.377203,-10.5538025,14.91099,1542816403549
16.780087,-11.069976,14.481083,1542816403585
16.97712,-11.384093,14.601231,1542816403622
17.960014,-12.091112,15.071611,1542816403657
17.86239,-12.038883,15.275155,1542816403691
17.59641,-11.34951,15.056234,1542816403732
17.47734,-10.834943,14.543947,1542816403768
17.583673,-10.043398,13.9363165,1542816403797
19.202944,-9.731274,13.500161,1542816403836
20.187344,-11.051675,12.936458,1542816403869
20.187344,-11.051675,12.936458,1542816403903
20.187344,-11.051675,12.936458,1542816404028
20.187344,-11.051675,12.936458,1542816404028
20.210354,1.986375,12.518817,1542816404028
19.168222,-3.4373233,15.763836,1542816404047
18.90485,-3.5969458,16.150223,1542816404079
15.3230295,-2.9494305,12.640874,1542816404128
16.617222,-0.27380753,13.688934,1542816404150
16.526775,3.283069,15.095764,1542816404186
14.347145,0.8886962,12.866362,1542816404234
15.565382,0.011197567,13.057269,1542816404257
14.761267,-0.48794937,13.099636,1542816404291
16.095274,-0.10102987,13.238396,1542816404327
17.27158,-1.1946888,10.984648,1542816404364
18.776663,-5.7262387,10.137084,1542816404405
16.582376,-7.388545,11.315753,1542816404434
15.759049,-7.911407,11.207997,1542816404495
15.44726,-4.596999,9.881756,1542816404506
15.583729,-4.8433094,8.748557,1542816404544
14.854944,-8.273456,10.009159,1542816404578
15.60567,-6.3872623,9.617741,1542816404614
15.873193,-7.704376,8.427347,1542816404655
16.29611,-8.333282,8.058063,1542816404684
16.843689,-7.5897884,8.730899,1542816404719
16.389317,-6.4863086,7.909595,1542816404754
16.544884,-6.025453,8.2062025,1542816404791
16.543772,-10.331179,8.781437,1542816404824
15.628661,-8.640946,7.319572,1542816404862
15.400859,-7.6893835,7.370581,1542816404897
15.400859,-7.6893835,7.370581,1542816404931
15.400859,-7.6893835,7.370581,1542816404968
15.400859,-7.6893835,7.370581,1542816405000
15.099833,-10.044326,5.909787,1542816405038
15.167726,-10.012003,6.118752,1542816405076
15.205109,-9.284342,5.8191404,1542816405125
14.52222,-10.734732,4.117852,1542816405143
14.8588915,-12.67989,3.6547737,1542816405191
13.519732,-10.707114,3.9305234,1542816405212
14.215094,-10.218323,2.9281816,1542816405248
14.123105,-9.024415,3.217505,1542816405285
12.477838,-9.582039,1.9296503,1542816405321
13.816061,-11.124646,0.8881159,1542816405358
14.723459,-13.322097,-0.65561867,1542816405393
16.573795,-12.372459,0.5569372,1542816405428
16.56101,-10.764273,1.2661142,1542816405465
15.199497,-9.898013,-0.58984375,1542816405524
14.1623955,-10.747448,-0.8775921,1542816405733
13.522442,-9.657396,0.3589487,1542816405733
13.444574,-10.005409,1.0467119,1542816405733
13.064357,-10.908466,1.0447636,1542816405733
13.613566,-10.485034,0.72808266,1542816405733
14.298016,-9.7191515,1.6156616,1542816405733
15.418202,-10.471309,0.9314041,1542816405794
14.476104,-9.730347,0.7910404,1542816405794
13.985106,-9.510161,0.9457865,1542816405832
14.102545,-9.878015,1.5877314,1542816406888
14.514947,-10.458844,2.1139603,1542816406915
14.514947,-10.458844,2.1139603,1542816406918
14.514947,-10.458844,2.1139603,1542816406918
13.689766,-10.276861,3.230867,1542816406918
14.335561,-9.348158,3.1185846,1542816406918
14.404358,-9.697533,4.03047,1542816406919
14.393244,-9.111871,4.2625475,1542816406919
14.138468,-9.029697,4.3020244,1542816406919
15.355803,-8.997702,3.3877454,1542816406919
16.31446,-6.806896,2.3971577,1542816406919
16.15235,-5.105563,3.826529,1542816406919
16.133255,-5.9909344,4.500962,1542816406919
15.669178,-4.9914165,4.917806,1542816406919
17.299799,-4.603229,4.009337,1542816406957
17.777548,-9.566156,2.5459304,1542816407005
17.849215,-11.048774,0.27186584,1542816407005
16.734167,-11.458016,-2.698987,1542816407020
16.674324,-10.199075,-2.9689083,1542816407066
16.320208,-9.294296,-3.1050882,1542816407066
15.464634,-8.137791,-2.6590686,1542816407066
16.000263,-9.533003,-0.32244682,1542816407066
16.892103,-8.653741,0.220572,1542816407066
16.97977,-8.789651,0.96810913,1542816407066
17.363052,-8.95912,1.5145774,1542816407066
17.58446,-6.420604,-2.6383495,1542816407102
17.123365,-3.794301,-2.47688,1542816407103
16.34456,-5.2901754,0.38112068,1542816407164
15.646721,-7.205736,3.5120468,1542816407164
16.103827,0.79260695,3.8892741,1542816407603
20.478205,-5.715886,2.2117848,1542816407603
20.527822,-3.9001079,0.4251337,1542816407604
18.332188,-8.513157,2.29388,1542816407809
17.399246,-8.485097,3.0303173,1542816407809
16.066885,-10.957141,4.8822474,1542816407809
15.360071,-9.59022,3.9705768,1542816407809
15.246175,-11.743185,7.705228,1542816407810
16.109564,-2.8270526,3.716951,1542816407810
17.163584,-5.6717496,2.9725118,1542816407810
16.322376,-15.428339,7.5619593,1542816407810
13.386349,-9.073158,9.05052,1542816407810
14.321546,-10.562342,11.929165,1542816407810
14.513622,-3.8938427,16.163322,1542816407810
13.84934,-6.728338,15.749786,1542816407810
12.1360035,-12.027525,11.437027,1542816407810
12.900763,-15.252773,8.878966,1542816407811
13.682522,-13.445858,10.220072,1542816407811
11.966457,-12.690225,9.642647,1542816407811
10.925748,-10.96365,9.1015415,1542816407811
8.544586,-9.231712,9.974995,1542816407811
7.812182,-10.821494,11.399981,1542816407811
6.507895,-6.949108,12.012018,1542816407811
5.8290772,-1.2219725,11.707342,1542816407811
5.3414726,0.3807869,12.731509,1542816407853
5.4040236,0.898221,14.773832,1542816407875
5.4040236,0.898221,14.773832,1542816407959
5.4040236,0.898221,14.773832,1542816408002
5.4040236,0.898221,14.773832,1542816408015
3.778461,6.6760445,10.623957,1542816408020
6.97622,13.173256,19.997059,1542816408050
9.936288,5.033016,23.084383,1542816408098
6.331477,1.6648674,21.471268,1542816408122
0.69959795,-1.7391357,18.943615,1542816408161
-0.11342048,-2.9009314,19.214582,1542816408197
