ts_start,ts_end,location
1542816401724,1542816412486,MEDICINE_AREA
1542816412498,1542816417892,HALL
1542816417894,1542816645559,KITCHEN
1542816645603,1542816652835,HALL
1542816652866,1542816661972,MEDICINE_AREA
1542816661989,1542816718630,LIVING_ROOM
1542816718635,1542816720120,MEDICINE_AREA
1542816720130,1542816724860,HALL
1542816724880,1542816732356,KITCHEN
1542816732359,1542816751161,DINING_ROOM
1542816751165,1542816753103,KITCHEN
1542816753109,1542816757189,DINING_ROOM
1542816757217,1542816761001,KITCHEN
1542816761037,1542816767542,DINING_ROOM
1542816767551,1542816778886,KITCHEN
1542816778905,1542816954330,DINING_ROOM
1542816954386,1542817086476,KITCHEN
1542817086513,1542817089398,HALL
1542817089443,1542817091928,MEDICINE_AREA
1542817091940,1542817175073,LIVING_ROOM
1542817175109,1542817178199,MEDICINE_AREA
1542817178217,1542817195481,HALL
1542817195483,1542817208886,OUT
