value,ts
1009.48,1544007975454
1009.49,1544007975690
1009.48,1544007975690
1009.49,1544007975690
1009.5,1544007975690
1009.51,1544007975697
1009.48,1544007975746
1009.49,1544007975800
1009.51,1544007975853
1009.53,1544007975899
1009.56,1544007975950
1009.51,1544007976016
1009.47,1544007976048
1009.43,1544007976100
1009.41,1544007976153
1009.39,1544007976203
1009.38,1544007976265
1009.39,1544007976306
1009.42,1544007976357
1009.42,1544007976405
1009.43,1544007976458
1009.45,1544007976506
1009.48,1544007976578
1009.48,1544007976658
1009.47,1544007976658
1009.47,1544007976706
1009.45,1544007976765
1009.45,1544007976813
1009.46,1544007976861
1009.48,1544007976910
1009.49,1544007976962
1009.52,1544007977009
1009.53,1544007977060
1009.53,1544007977110
1009.54,1544007977162
1009.54,1544007977277
1009.55,1544007977285
1009.52,1544007977349
1009.53,1544007977367
1009.5,1544007977417
1009.51,1544007977470
1009.51,1544007977518
1009.5,1544007977572
1009.51,1544007977626
1009.51,1544007977673
1009.51,1544007977722
1009.53,1544007977790
1009.52,1544007977823
1009.52,1544007977900
1009.51,1544007977922
1009.49,1544007977975
1009.51,1544007978032
1009.5,1544007978081
1009.48,1544007978131
1009.48,1544007978180
1009.48,1544007978232
1009.49,1544007978291
1009.55,1544007978337
1009.54,1544007978388
1009.54,1544007978446
1009.54,1544007978487
1009.53,1544007978537
1009.55,1544007978595
1009.55,1544007978648
1009.53,1544007978687
1009.52,1544007978743
1009.51,1544007978791
1009.48,1544007978863
1009.48,1544007978889
1009.48,1544007978939
1009.47,1544007978991
1009.49,1544007979044
1009.49,1544007979100
1009.5,1544007979142
1009.51,1544007979199
1009.51,1544007979247
1009.51,1544007979297
1009.49,1544007979347
1009.47,1544007979409
1009.48,1544007979448
1009.49,1544007979501
1009.51,1544007979552
1009.5,1544007979603
1009.5,1544007979658
1009.49,1544007979703
1009.5,1544007979754
1009.49,1544007979805
1009.5,1544007979856
1009.5,1544007979905
1009.5,1544007979956
1009.51,1544007980008
1009.51,1544007980060
1009.5,1544007980111
1009.5,1544007980156
1009.5,1544007980223
1009.51,1544007980260
1009.5,1544007980309
1009.5,1544007980361
1009.51,1544007980410
1009.52,1544007980487
1009.53,1544007980521
1009.51,1544007980568
1009.51,1544007980626
1009.51,1544007980675
1009.51,1544007980714
1009.49,1544007980767
1009.53,1544007980829
1009.52,1544007980866
1009.5,1544007980914
1009.48,1544007980983
1009.49,1544007981013
1009.48,1544007981067
1009.49,1544007981152
1009.51,1544007981169
1009.5,1544007981220
1009.51,1544007981273
1009.49,1544007981322
1009.5,1544007981375
1009.51,1544007981422
1009.49,1544007981474
1009.5,1544007981526
1009.5,1544007981579
1009.49,1544007981630
1009.49,1544007981683
1009.49,1544007981731
1009.49,1544007981791
1009.5,1544007981829
1009.5,1544007981961
1009.5,1544007981961
1009.48,1544007981991
1009.48,1544007982029
1009.49,1544007982145
1009.5,1544007982152
1009.49,1544007982193
1009.49,1544007982235
1009.49,1544007982292
1009.5,1544007982342
1009.49,1544007982389
1009.49,1544007982456
1009.47,1544007982495
1009.49,1544007982548
1009.5,1544007982595
1009.51,1544007982645
1009.5,1544007982695
1009.49,1544007982842
1009.48,1544007982842
1009.48,1544007982847
1009.47,1544007982903
1009.48,1544007982948
1009.47,1544007983005
1009.48,1544007983048
1009.5,1544007983153
1009.48,1544007983153
1009.45,1544007983231
1009.46,1544007983274
1009.46,1544007983310
1009.45,1544007983355
1009.44,1544007983437
1009.42,1544007983487
1009.45,1544007983515
1009.46,1544007983583
1009.45,1544007983612
1009.47,1544007983663
1009.47,1544007983710
1009.46,1544007983759
1009.46,1544007983809
1009.46,1544007983858
1009.46,1544007983908
1009.47,1544007983957
1009.47,1544007984008
1009.49,1544007984059
1009.5,1544007984113
1009.49,1544007984167
1009.48,1544007984211
1009.47,1544007984263
1009.46,1544007984311
1009.47,1544007984367
1009.47,1544007984417
1009.46,1544007984477
1009.51,1544007984529
1009.52,1544007984568
1009.54,1544007984619
1009.51,1544007984670
1009.5,1544007984720
1009.49,1544007984771
1009.47,1544007984821
1009.47,1544007984871
1009.47,1544007984922
1009.46,1544007984983
1009.48,1544007985019
1009.49,1544007985069
1009.52,1544007985121
1009.53,1544007985173
1009.53,1544007985222
1009.53,1544007985339
1009.53,1544007985339
1009.53,1544007985375
1009.48,1544007985433
1009.48,1544007985472
1009.49,1544007985524
1009.52,1544007985596
1009.49,1544007985687
1009.49,1544007985687
1009.49,1544007985755
1009.49,1544007985781
1009.49,1544007985831
1009.5,1544007985881
1009.48,1544007985931
1009.5,1544007985985
1009.53,1544007986039
1009.53,1544007986093
1009.54,1544007986134
1009.55,1544007986185
1009.55,1544007986239
1009.52,1544007986285
1009.51,1544007986337
1009.51,1544007986385
1009.5,1544007986435
1009.5,1544007986495
1009.5,1544007986542
1009.5,1544007986594
1009.5,1544007986641
1009.5,1544007986693
1009.5,1544007986748
1009.5,1544007986798
1009.49,1544007986853
1009.49,1544007986897
1009.5,1544007986945
1009.49,1544007987018
1009.49,1544007987048
1009.5,1544007987103
1009.48,1544007987162
1009.46,1544007987288
1009.47,1544007987289
1009.49,1544007987322
1009.49,1544007987346
1009.49,1544007987422
1009.51,1544007987456
1009.5,1544007987505
1009.51,1544007987573
1009.51,1544007987642
1009.5,1544007987675
1009.52,1544007987709
1009.51,1544007987767
1009.52,1544007987809
1009.49,1544007987859
1009.48,1544007987914
1009.46,1544007987962
1009.47,1544007988011
1009.47,1544007988123
1009.46,1544007988123
1009.48,1544007988170
1009.49,1544007988214
1009.49,1544007988263
1009.5,1544007988328
1009.47,1544007988366
1009.49,1544007988420
1009.49,1544007988469
1009.48,1544007988520
1009.48,1544007988570
1009.49,1544007988624
1009.51,1544007988672
1009.49,1544007988726
1009.47,1544007989095
1009.48,1544007989096
1009.5,1544007989096
1009.5,1544007989096
1009.47,1544007989096
1009.47,1544007989096
1009.49,1544007989096
1009.48,1544007989125
1009.48,1544007989212
1009.49,1544007989236
1009.49,1544007989280
1009.49,1544007989350
1009.48,1544007989381
1009.48,1544007989438
1009.49,1544007989486
1009.5,1544007989542
1009.49,1544007989589
1009.49,1544007989653
1009.48,1544007989694
1009.5,1544007989738
1009.48,1544007989788
1009.48,1544007989858
1009.48,1544007989887
1009.47,1544007989943
1009.48,1544007989992
1009.49,1544007990046
1009.48,1544007990091
1009.49,1544007990146
1009.49,1544007990194
1009.49,1544007990245
1009.5,1544007990311
1009.47,1544007990347
1009.49,1544007990407
1009.5,1544007990466
1009.52,1544007990505
1009.52,1544007990560
1009.53,1544007990607
1009.51,1544007990690
1009.5,1544007990708
1009.5,1544007990761
1009.5,1544007990809
1009.52,1544007990865
1009.49,1544007990908
1009.5,1544007990993
1009.49,1544007991007
1009.5,1544007991059
1009.49,1544007991113
1009.48,1544007991161
1009.5,1544007991209
1009.48,1544007991262
1009.5,1544007991309
1009.49,1544007991361
1009.5,1544007991477
1009.5,1544007991477
1009.49,1544007991517
1009.49,1544007991566
1009.51,1544007991616
1009.5,1544007991666
1009.5,1544007991717
1009.5,1544007991766
1009.49,1544007991817
1009.5,1544007991867
1009.48,1544007991916
1009.48,1544007992008
1009.47,1544007992035
1009.49,1544007992079
1009.49,1544007992122
1009.48,1544007992171
1009.48,1544007992240
1009.5,1544007992279
1009.51,1544007992326
1009.5,1544007992446
1009.49,1544007992446
1009.5,1544007992489
1009.47,1544007992526
1009.47,1544007992587
1009.5,1544007992630
1009.48,1544007992686
1009.47,1544007992733
1009.49,1544007992789
1009.49,1544007992835
1009.51,1544007992881
1009.5,1544007992931
1009.49,1544007992980
1009.49,1544007993032
1009.47,1544007993081
1009.48,1544007993133
1009.51,1544007993182
1009.5,1544007993245
1009.52,1544007993288
1009.49,1544007993336
1009.49,1544007993446
1009.49,1544007993446
1009.48,1544007993487
1009.51,1544007993546
1009.5,1544007993595
1009.52,1544007993645
1009.51,1544007993693
1009.51,1544007993743
1009.51,1544007993797
1009.51,1544007993844
1009.52,1544007993893
1009.51,1544007993943
1009.5,1544007993995
1009.49,1544007994042
1009.51,1544007994094
1009.47,1544007994149
1009.48,1544007994193
1009.47,1544007994245
1009.46,1544007994306
1009.46,1544007994345
1009.44,1544007994398
1009.48,1544007994445
1009.47,1544007994495
1009.47,1544007994544
1009.47,1544007994620
1009.48,1544007994644
1009.48,1544007994694
1009.46,1544007994743
1009.47,1544007994793
1009.44,1544007994843
1009.45,1544007994896
1009.47,1544007994946
1009.48,1544007995022
1009.5,1544007995042
1009.51,1544007995118
1009.5,1544007995149
1009.51,1544007995198
1009.55,1544007995246
1009.57,1544007995307
1009.55,1544007995373
1009.51,1544007995401
1009.51,1544007995492
1009.5,1544007995598
1009.49,1544007995598
1009.49,1544007995598
1009.5,1544007995658
1009.51,1544007995703
1009.5,1544007995750
1009.5,1544007995801
1009.5,1544007995851
1009.5,1544007995901
1009.5,1544007995951
1009.48,1544007996001
1009.47,1544007996053
1009.49,1544007996106
1009.48,1544007996168
1009.5,1544007996208
1009.5,1544007996265
1009.5,1544007996308
1009.51,1544007996410
1009.49,1544007996423
1009.47,1544007996465
1009.5,1544007996514
1009.5,1544007996568
1009.5,1544007996615
1009.5,1544007996665
1009.5,1544007996731
1009.5,1544007996783
1009.49,1544007996820
1009.49,1544007996872
1009.49,1544007996919
1009.49,1544007996969
1009.49,1544007997020
1009.49,1544007997070
1009.5,1544007997122
1009.49,1544007997173
1009.48,1544007997225
1009.49,1544007997274
1009.5,1544007997325
1009.49,1544007997387
1009.49,1544007997425
1009.51,1544007997475
1009.49,1544007997524
1009.51,1544007997575
1009.48,1544007997624
1009.48,1544007997675
1009.48,1544007997738
1009.48,1544007997779
1009.48,1544007997834
1009.48,1544007997881
1009.48,1544007997928
1009.48,1544007997978
1009.47,1544007998028
1009.49,1544007998085
1009.5,1544007998127
1009.5,1544007998178
1009.49,1544007998229
1009.5,1544007998283
1009.5,1544007998335
1009.5,1544007998382
1009.5,1544007998457
1009.5,1544007998481
1009.5,1544007998537
1009.49,1544007998581
1009.5,1544007998637
1009.52,1544007998683
1009.5,1544007998734
1009.52,1544007998792
1009.53,1544007998839
1009.51,1544007998890
1009.49,1544007998941
1009.48,1544007998988
1009.48,1544007999037
1009.47,1544007999100
1009.49,1544007999135
1009.5,1544007999188
1009.5,1544007999236
1009.49,1544007999286
1009.49,1544007999494
1009.49,1544007999494
1009.49,1544007999494
1009.47,1544007999494
1009.47,1544007999543
1009.49,1544007999594
1009.5,1544007999649
1009.5,1544007999693
1009.5,1544007999743
1009.49,1544007999796
1009.48,1544007999849
1009.48,1544007999898
1009.47,1544007999949
1009.46,1544007999998
1009.47,1544008000046
1009.47,1544008000096
1009.47,1544008000148
1009.48,1544008000198
1009.49,1544008000265
1009.52,1544008000307
1009.52,1544008000366
1009.54,1544008000402
1009.54,1544008000452
1009.51,1544008000504
1009.53,1544008000555
1009.51,1544008000606
1009.51,1544008000663
1009.48,1544008000709
1009.48,1544008000761
1009.49,1544008000812
1009.49,1544008000864
1009.48,1544008000913
1009.48,1544008000963
1009.49,1544008001021
1009.46,1544008001105
1009.46,1544008001117
1009.47,1544008001168
1009.45,1544008001219
1009.45,1544008001283
1009.46,1544008001323
1009.46,1544008001373
1009.47,1544008001425
1009.49,1544008001497
1009.53,1544008001520
1009.55,1544008001575
1009.56,1544008001624
1009.56,1544008001676
1009.55,1544008001734
1009.52,1544008001778
1009.51,1544008001827
1009.49,1544008001883
1009.48,1544008001927
1009.48,1544008001977
1009.5,1544008002028
1009.53,1544008002084
1009.56,1544008002132
1009.49,1544008002177
1009.45,1544008002229
1009.42,1544008002281
1009.43,1544008002332
1009.42,1544008002381
1009.46,1544008002432
1009.44,1544008002500
1009.44,1544008002531
1009.43,1544008002581
1009.44,1544008002635
1009.47,1544008002689
1009.48,1544008002738
1009.46,1544008002793
1009.48,1544008002839
1009.47,1544008002888
1009.46,1544008002939
1009.45,1544008002988
1009.5,1544008003195
1009.51,1544008003195
1009.51,1544008003195
1009.47,1544008003235
1009.45,1544008003246
1009.43,1544008003293
1009.46,1544008003346
1009.46,1544008003394
1009.49,1544008003447
1009.51,1544008003493
1009.53,1544008003554
1009.53,1544008003600
1009.52,1544008003647
1009.49,1544008003698
1009.47,1544008003750
1009.45,1544008003931
1009.46,1544008003931
1009.44,1544008003931
1009.45,1544008003951
1009.44,1544008004000
1009.43,1544008004053
1009.48,1544008004120
1009.47,1544008004155
1009.49,1544008004207
1009.5,1544008004259
1009.5,1544008004311
1009.5,1544008004362
1009.49,1544008004412
1009.48,1544008004469
1009.47,1544008004511
1009.48,1544008004565
1009.55,1544008004612
1009.61,1544008004667
1009.66,1544008004716
1009.76,1544008004768
1009.77,1544008004819
1009.75,1544008004870
1009.69,1544008004927
1009.68,1544008004978
1009.65,1544008005019
1009.65,1544008005072
1009.67,1544008005127
1009.63,1544008005171
1009.57,1544008005225
1009.54,1544008005271
1009.5,1544008005445
1009.48,1544008005445
1009.43,1544008005446
1009.42,1544008005475
1009.41,1544008005529
1009.41,1544008005580
1009.4,1544008005644
1009.38,1544008005679
1009.36,1544008005729
1009.34,1544008005779
1009.28,1544008005836
1009.28,1544008005891
1009.28,1544008005938
1009.28,1544008005984
1009.28,1544008006041
1009.3,1544008006082
1009.32,1544008006134
1009.43,1544008006181
1009.51,1544008006239
1009.61,1544008006283
1009.66,1544008006336
1009.67,1544008006385
1009.64,1544008006435
1009.58,1544008006484
1009.48,1544008006536
1009.44,1544008006601
1009.43,1544008006638
1009.43,1544008006688
1009.44,1544008006742
1009.46,1544008006790
1009.46,1544008006840
1009.47,1544008006891
1009.49,1544008007076
1009.51,1544008007076
1009.52,1544008007076
1009.57,1544008007091
1009.59,1544008007143
1009.63,1544008007194
1009.66,1544008007240
1009.68,1544008007291
1009.7,1544008007343
1009.71,1544008007394
1009.6,1544008007452
1009.46,1544008007500
1009.35,1544008007552
1009.37,1544008007603
1009.41,1544008007653
1009.46,1544008007703
1009.47,1544008007763
1009.44,1544008007807
1009.35,1544008007855
1009.38,1544008007907
1009.35,1544008007962
1009.37,1544008008024
1009.37,1544008008055
1009.39,1544008008108
1009.35,1544008008155
1009.33,1544008008239
1009.33,1544008008256
1009.34,1544008008312
1009.39,1544008008364
1009.43,1544008008408
1009.45,1544008008472
1009.51,1544008008516
1009.48,1544008008714
1009.47,1544008008737
1009.44,1544008008737
1009.47,1544008008752
1009.49,1544008008761
1009.49,1544008008827
1009.46,1544008008870
1009.46,1544008008925
1009.45,1544008008965
1009.46,1544008009012
1009.49,1544008009064
1009.49,1544008009115
1009.48,1544008009167
1009.46,1544008009217
1009.47,1544008009358
1009.46,1544008009359
1009.44,1544008009371
1009.46,1544008009426
1009.45,1544008009467
1009.46,1544008009517
1009.46,1544008009568
1009.47,1544008009620
1009.47,1544008009672
1009.48,1544008009724
1009.44,1544008009777
1009.43,1544008009825
1009.42,1544008009875
1009.43,1544008009922
1009.47,1544008009972
1009.49,1544008010021
1009.48,1544008010076
1009.44,1544008010125
1009.41,1544008010180
1009.39,1544008010242
1009.35,1544008010277
1009.34,1544008010346
1009.34,1544008010382
