ts_start,ts_end,location
1544007975451,1544008001641,OUT
1544008001655,1544008017953,HALL
1544008017970,1544008020987,MEDICINE_AREA
1544008020996,1544008114764,LIVING_ROOM
1544008114770,1544008117447,MEDICINE_AREA
1544008117464,1544008118813,HALL
1544008118829,1544008433159,KITCHEN
1544008433172,1544008556490,DINING_ROOM
1544008556502,1544008558290,KITCHEN
1544008558323,1544008559818,HALL
1544008559853,1544008579853,MEDICINE_AREA
1544008579916,1544008580931,LIVING_ROOM
1544008580942,1544009223142,OFFICE
1544009223227,1544009229125,LIVING_ROOM
1544009229144,1544009409293,MEDICINE_AREA
1544009409294,1544009421254,HALL
1544009421268,1544009424356,OUT
