ts_start,ts_end,location
1542886375669,1542886388445,HALL
1542886388454,1542886432690,OUT
1542886432711,1542886449804,HALL
1542886449812,1542886451982,KITCHEN
1542886452013,1542886631988,DINING_ROOM
1542886632010,1542886633917,KITCHEN
1542886633935,1542886634909,HALL
1542886634927,1542886636536,MEDICINE_AREA
1542886636551,1542886723106,LIVING_ROOM
1542886723118,1542886740248,MEDICINE_AREA
1542886740336,1542886961980,LIVING_ROOM
1542886962028,1542886963485,MEDICINE_AREA
1542886963503,1542886968594,HALL
1542886968609,1542886968880,OUT
