ts_start,ts_end,location
1543334491900,1543334500931,MEDICINE_AREA
1543334500951,1543334509890,HALL
1543334509899,1543334537075,OUT
1543334537091,1543334553628,HALL
1543334553653,1543334571183,KITCHEN
1543334571197,1543334695187,DINING_ROOM
1543334695202,1543334697736,KITCHEN
1543334697750,1543334699654,HALL
1543334699868,1543334702671,MEDICINE_AREA
1543334702711,1543334791066,LIVING_ROOM
1543334791074,1543334800767,MEDICINE_AREA
1543334800792,1543334867274,LIVING_ROOM
1543334867303,1543334895588,MEDICINE_AREA
1543334895608,1543335050913,LIVING_ROOM
1543335050933,1543335059347,MEDICINE_AREA
