ts_start,ts_end,location
1542203870549,1542203892320,HALL
1542203892338,1542203953089,KITCHEN
1542203953146,1542203968280,DINING_ROOM
1542203968557,1542203973826,KITCHEN
1542203973853,1542203978578,DINING_ROOM
1542203978599,1542203986262,KITCHEN
1542203986280,1542203990567,DINING_ROOM
1542203990581,1542204002837,KITCHEN
1542204002859,1542204008587,DINING_ROOM
1542204008611,1542204011653,KITCHEN
1542204011667,1542204027687,DINING_ROOM
1542204027688,1542204029964,KITCHEN
1542204029998,1542204031091,HALL
1542204031123,1542204042746,MEDICINE_AREA
1542204042828,1542204044227,HALL
1542204044228,1542204045740,KITCHEN
1542204045766,1542204177999,DINING_ROOM
1542204178022,1542204185080,KITCHEN
1542204185096,1542204188664,HALL
1542204188680,1542204197490,MEDICINE_AREA
1542204197502,1542204205184,LIVING_ROOM
1542204205281,1542204213384,OFFICE
1542204213501,1542204217587,LIVING_ROOM
1542204217714,1542204234975,MEDICINE_AREA
1542204234986,1542204236161,HALL
1542204236237,1542204237824,KITCHEN
1542204237847,1542204244496,DINING_ROOM
1542204244513,1542204247528,KITCHEN
1542204247535,1542204252869,DINING_ROOM
1542204252980,1542204258709,KITCHEN
1542204258725,1542204264306,DINING_ROOM
1542204264331,1542204270762,KITCHEN
1542204270785,1542204275233,DINING_ROOM
1542204275270,1542204277231,KITCHEN
1542204277356,1542204278591,HALL
1542204278606,1542204288460,MEDICINE_AREA
1542204288475,1542204289601,HALL
1542204289630,1542204291354,KITCHEN
1542204291377,1542204318249,DINING_ROOM
1542204318327,1542204331254,KITCHEN
1542204331475,1542204332579,HALL
1542204332596,1542204334564,MEDICINE_AREA
1542204334596,1542204337082,LIVING_ROOM
1542204337114,1542204462971,OFFICE
1542204462990,1542204466209,LIVING_ROOM
