value,ts
997.5795,1543848890901
997.5825,1543848890901
997.7434,1543848890901
997.6962,1543848890901
995.6833,1543848890931
996.7703,1543848890959
997.5402,1543848890993
997.41205,1543848891030
997.65076,1543848891067
997.74756,1543848891104
997.7217,1543848891131
997.4422,1543848891166
997.47644,1543848891204
997.6692,1543848891236
997.63165,1543848891269
997.37415,1543848891304
997.2755,1543848891343
997.38904,1543848891373
997.329,1543848891408
997.536,1543848891443
997.6795,1543848891476
997.8127,1543848891511
997.52295,1543848891546
997.5747,1543848891579
997.72327,1543848891614
997.55835,1543848891649
997.69305,1543848891685
997.9009,1543848891717
997.8546,1543848891887
997.8316,1543848891888
997.7408,1543848891888
997.6774,1543848891888
997.6692,1543848891894
997.6512,1543848891924
997.4718,1543848891960
996.9166,1543848891994
997.40106,1543848892027
997.70465,1543848892064
997.5594,1543848892095
997.6726,1543848892130
997.44965,1543848892165
997.5793,1543848892202
997.7567,1543848892235
997.79224,1543848892269
997.7642,1543848892303
997.51794,1543848892340
997.57715,1543848892374
997.6512,1543848892409
997.4534,1543848892441
997.55505,1543848892475
997.64294,1543848892509
997.0113,1543848892544
997.39325,1543848892579
997.4889,1543848892621
997.42957,1543848892647
997.6176,1543848892684
997.69543,1543848892716
997.50775,1543848892752
997.4019,1543848892785
997.6361,1543848892820
997.7479,1543848892854
997.76556,1543848892889
997.49817,1543848893144
997.57446,1543848893144
997.8313,1543848893144
997.9689,1543848893145
998.0942,1543848893145
998.1241,1543848893145
998.1332,1543848893145
998.12384,1543848893171
997.77515,1543848893199
997.6167,1543848893235
997.8956,1543848893268
998.0408,1543848893304
998.04974,1543848893337
998.0762,1543848893373
997.3871,1543848893404
997.6915,1543848893441
997.96216,1543848893474
997.94476,1543848893511
998.0249,1543848893543
998.1484,1543848893580
998.15894,1543848893614
998.0038,1543848893650
998.1905,1543848893681
998.26196,1543848893718
998.44775,1543848893750
998.6518,1543848893786
998.4489,1543848893820
998.59625,1543848893856
998.6762,1543848893888
998.5777,1543848893924
998.5125,1543848893957
998.25476,1543848893994
998.20166,1543848894026
998.2905,1543848894065
998.2676,1543848894094
998.2881,1543848894235
998.2171,1543848894235
997.9452,1543848894235
997.92944,1543848894235
997.8124,1543848894269
997.7787,1543848894303
997.805,1543848894340
998.05005,1543848894377
998.02844,1543848894408
998.15875,1543848894440
998.3693,1543848894476
998.47046,1543848894508
998.6205,1543848894545
998.69275,1543848894577
998.7449,1543848894619
998.54987,1543848894646
998.2721,1543848894680
998.0912,1543848894715
997.8658,1543848894752
997.68585,1543848894784
997.661,1543848894818
997.74133,1543848894853
997.7571,1543848894907
997.76544,1543848894923
997.75714,1543848894958
997.7129,1543848894990
997.806,1543848895030
997.68933,1543848895061
997.7585,1543848895094
997.7946,1543848895128
997.6377,1543848895167
997.7312,1543848895197
997.8045,1543848895231
997.74634,1543848895269
997.7217,1543848895301
997.7217,1543848895335
997.6843,1543848895368
997.6143,1543848895405
997.60846,1543848895439
997.7022,1543848895475
997.5463,1543848895507
997.31104,1543848895543
997.51996,1543848895578
997.69446,1543848895613
997.75684,1543848895844
997.6027,1543848895844
997.62427,1543848895845
997.7414,1543848895845
997.8916,1543848895845
997.87256,1543848895845
997.7405,1543848895852
997.6413,1543848895886
997.53564,1543848895921
997.1378,1543848895960
997.31714,1543848895990
997.6068,1543848896024
997.741,1543848896058
997.97235,1543848896098
997.92725,1543848896127
997.9203,1543848896161
998.2515,1543848896196
998.3368,1543848896232
998.20746,1543848896274
997.891,1543848896301
