value,ts
992.59,1543333343202
992.59,1543333343273
992.6,1543333343294
992.59,1543333343346
992.62,1543333343396
992.62,1543333343444
992.63,1543333343498
992.63,1543333343563
992.64,1543333343597
992.64,1543333343649
992.62,1543333343695
992.62,1543333343750
992.63,1543333343798
992.61,1543333343847
992.62,1543333343898
992.59,1543333343950
992.59,1543333344014
992.59,1543333344067
992.58,1543333344095
992.62,1543333344145
992.63,1543333344200
992.63,1543333344254
992.64,1543333344305
992.66,1543333344354
992.64,1543333344403
992.61,1543333344456
992.58,1543333344504
992.58,1543333344551
992.6,1543333344632
992.6,1543333344655
992.59,1543333344713
992.59,1543333344765
992.58,1543333344806
992.57,1543333344857
992.55,1543333344916
992.55,1543333344960
992.57,1543333345042
992.58,1543333345055
992.63,1543333345116
992.62,1543333345158
992.61,1543333345214
992.59,1543333345262
992.58,1543333345312
992.6,1543333345465
992.58,1543333345465
992.6,1543333345479
992.61,1543333345525
992.65,1543333345611
992.61,1543333345643
992.59,1543333345665
992.59,1543333345725
992.65,1543333345771
992.64,1543333345827
992.65,1543333345869
992.65,1543333345918
992.62,1543333345969
992.61,1543333346019
992.63,1543333346079
992.63,1543333346124
992.64,1543333346180
992.66,1543333346235
992.66,1543333346309
992.63,1543333346323
992.61,1543333346376
992.58,1543333346431
992.58,1543333346492
992.61,1543333346544
992.63,1543333346592
992.66,1543333346630
992.63,1543333346683
992.63,1543333346732
992.62,1543333346821
992.61,1543333346835
992.63,1543333346886
992.62,1543333346950
992.62,1543333346988
992.56,1543333347037
992.55,1543333347092
992.54,1543333347149
992.6,1543333347192
992.62,1543333347255
992.62,1543333347293
992.64,1543333347343
992.63,1543333347391
992.64,1543333347446
992.61,1543333347495
992.63,1543333347547
992.64,1543333347604
992.65,1543333347645
992.66,1543333347698
992.68,1543333347763
992.66,1543333347802
992.63,1543333347891
992.6,1543333347901
992.61,1543333347950
992.59,1543333348003
992.59,1543333348054
992.57,1543333348116
992.58,1543333348154
992.58,1543333348210
992.57,1543333348301
992.56,1543333348316
992.53,1543333348359
992.48,1543333348415
992.47,1543333348474
992.48,1543333348515
992.5,1543333348566
992.54,1543333348633
992.56,1543333348680
992.56,1543333348715
992.59,1543333348766
992.6,1543333348926
992.59,1543333348926
992.59,1543333348927
992.57,1543333348964
992.51,1543333349017
992.49,1543333349068
992.45,1543333349116
992.53,1543333349184
992.58,1543333349218
992.58,1543333349296
992.66,1543333349335
992.71,1543333349369
992.75,1543333349423
992.77,1543333349470
992.75,1543333349525
992.73,1543333349569
