value,ts
1005.4214,1542985090506
1005.4198,1542985090541
1005.4116,1542985090578
1004.6888,1542985090610
1005.10333,1542985090644
1005.4201,1542985090680
1005.1881,1542985090723
1005.30524,1542985090749
1005.4116,1542985090782
1005.2222,1542985090817
1005.2712,1542985090851
1005.2788,1542985090886
1004.87537,1542985091011
1005.118,1542985091011
1005.3329,1542985091012
1005.38696,1542985091023
1005.39355,1542985091058
1005.3854,1542985091094
1005.3854,1542985091127
1005.1341,1542985091165
1005.2422,1542985091196
1005.4214,1542985091230
1005.43787,1542985091265
1004.9159,1542985091302
1004.9961,1542985091334
1004.05066,1542985091460
1004.53503,1542985091460
1005.35095,1542985091460
1005.34106,1542985091668
1005.2975,1542985091668
1005.2179,1542985091668
1005.2129,1542985091668
1005.1853,1542985091668
1004.2324,1542985091669
1004.8564,1542985091678
1005.3329,1542985091715
1005.31506,1542985091748
1005.2739,1542985091785
1005.3397,1542985091816
1005.061,1542985091853
1005.23694,1542985091885
1005.0954,1542985091926
1002.11694,1542985091955
1003.603,1542985091989
1005.3262,1542985092031
1005.4321,1542985092057
1005.35736,1542985092091
1005.0282,1542985092131
1005.2251,1542985092160
1005.4116,1542985092195
1005.3773,1542985092232
1005.20966,1542985092264
1005.2894,1542985092385
1005.1157,1542985092385
1005.28284,1542985092385
1005.2767,1542985092401
1005.34985,1542985092436
1005.4116,1542985092552
1005.1144,1542985092552
1005.22156,1542985092552
1005.3509,1542985092680
1005.3771,1542985092681
1005.0008,1542985092681
1005.16016,1542985092681
1005.3674,1542985092712
1005.34106,1542985092746
1005.36896,1542985092781
1004.9894,1542985092815
1005.148,1542985092849
1005.3419,1542985092884
1005.3949,1542985092918
1005.4116,1542985092971
1005.42944,1542985092989
1005.40204,1542985093023
1005.4372,1542985093057
1005.57874,1542985093091
1005.73376,1542985093128
1005.9505,1542985093160
1005.94836,1542985093198
1006.6172,1542985093228
1007.1314,1542985093267
1007.5292,1542985093298
1007.88257,1542985093332
1007.6638,1542985093366
1008.12024,1542985093403
1008.4215,1542985093451
1008.13135,1542985093474
1007.65607,1542985093513
1007.4007,1542985093542
1006.63904,1542985093573
1006.021,1542985093692
1006.08795,1542985093692
1005.9487,1542985093692
1005.8053,1542985093711
1005.5172,1542985093832
1005.2503,1542985093832
1005.02466,1542985093833
1004.90393,1542985093856
1004.74817,1542985093886
1004.68066,1542985093917
1004.5212,1542985094150
1004.42267,1542985094150
1004.3633,1542985094150
1004.3882,1542985094150
1004.47736,1542985094150
1004.5422,1542985094150
1004.649,1542985094158
1004.73425,1542985094194
1004.7886,1542985094234
1004.5915,1542985094262
1004.74133,1542985094297
1004.6534,1542985094331
1004.71173,1542985094369
1004.8897,1542985094400
1004.67786,1542985094434
1004.838,1542985094470
1004.7766,1542985094503
1004.7167,1542985094538
1004.7203,1542985094572
1004.796,1542985094607
1004.3595,1542985094758
1004.94073,1542985094758
1005.4149,1542985094758
1005.50525,1542985094758
1005.22064,1542985094859
1005.1657,1542985094859
1005.36584,1542985094859
1005.4202,1542985094979
1005.3758,1542985094980
1005.3936,1542985094980
1005.37634,1542985094985
1005.3411,1542985095021
1005.27893,1542985095055
1005.23627,1542985095093
1005.11115,1542985095123
1004.5883,1542985095163
1004.54114,1542985095202
1004.6456,1542985095227
1004.6374,1542985095262
1004.602,1542985095296
1004.67456,1542985095331
1004.7245,1542985095367
1004.7466,1542985095399
1004.80963,1542985095434
1004.81616,1542985095472
1004.8917,1542985095506
1004.8872,1542985095537
1005.0542,1542985095573
1004.8924,1542985095804
1005.07117,1542985095804
1005.2238,1542985095804
1004.96844,1542985095804
1005.0549,1542985095804
1005.1443,1542985095805
1005.442,1542985095813
1005.22174,1542985095847
1005.6616,1542985095885
1005.83307,1542985095919
1005.57654,1542985096007
1005.3783,1542985096007
1005.3504,1542985096023
1005.4393,1542985096164
1005.17053,1542985096164
1005.2404,1542985096164
1005.45123,1542985096164
1005.59204,1542985096195
1005.65216,1542985096228
1005.7053,1542985096261
1005.68146,1542985096295
1005.52563,1542985096329
1004.6725,1542985096364
1004.9118,1542985096412
1005.1529,1542985096433
1004.948,1542985096702
1004.8424,1542985096702
1005.0056,1542985096702
1005.1192,1542985096702
1005.1181,1542985096702
1005.1277,1542985096702
1005.04596,1542985096702
1005.1491,1542985096710
1005.1968,1542985096945
1005.2156,1542985096946
1005.2634,1542985096946
1005.2459,1542985096946
1005.21906,1542985096946
1005.2238,1542985096946
1004.8761,1542985096951
1005.05914,1542985097072
1005.16077,1542985097072
1005.18774,1542985097072
1005.22363,1542985097087
1005.1107,1542985097122
1005.1114,1542985097157
1005.1903,1542985097191
1004.92017,1542985097226
1005.1341,1542985097267
1005.3526,1542985097303
1005.29675,1542985097328
1005.29846,1542985097484
1005.3788,1542985097484
1005.56494,1542985097485
1005.77264,1542985097485
1005.7472,1542985097501
1005.3622,1542985097537
1005.1425,1542985097570
1005.1887,1542985097608
1003.35254,1542985097638
1004.3643,1542985097677
1005.5297,1542985097708
1005.4846,1542985097742
1005.41,1542985097777
1005.35046,1542985097812
1005.3329,1542985097858
1005.25275,1542985097880
1005.24164,1542985097914
1005.25415,1542985097949
1005.227,1542985097983
1005.1978,1542985098021
1005.206,1542985098071
1005.2418,1542985098093
1005.20935,1542985098123
1005.2335,1542985098155
1005.209,1542985098190
1005.17163,1542985098350
1005.1101,1542985098350
1005.0475,1542985098350
1004.9683,1542985098350
1004.9572,1542985098362
1004.324,1542985098398
1004.7388,1542985098434
1005.03925,1542985098467
1004.7604,1542985098508
1004.9981,1542985098538
1005.2405,1542985098568
1005.3443,1542985098603
1005.2499,1542985098638
1005.3627,1542985098683
1005.2146,1542985098707
1005.5171,1542985098743
1005.6646,1542985098776
1005.42847,1542985098810
1005.69385,1542985098844
1005.5703,1542985098883
1005.5548,1542985099048
1005.49207,1542985099048
1005.19556,1542985099048
1005.3269,1542985099048
1005.1763,1542985099051
1005.00305,1542985099153
1005.24,1542985099153
1005.1273,1542985099157
1004.9262,1542985099189
1005.1112,1542985099388
1005.1787,1542985099388
1005.072,1542985099388
1004.87396,1542985099388
1004.8966,1542985099388
1004.9956,1542985099398
1005.0048,1542985099431
1005.02277,1542985099466
1004.9866,1542985099500
1004.9923,1542985099533
1005.0048,1542985099571
1005.0219,1542985099602
1005.03107,1542985099637
1005.01306,1542985099674
1004.81836,1542985099707
1004.97186,1542985099740
1005.08356,1542985099785
1005.0664,1542985099809
1005.0752,1542985099849
1005.1015,1542985099878
1004.83307,1542985099917
1004.9912,1542985099947
1005.15234,1542985099993
1005.14526,1542985100016
1005.13605,1542985100138
1005.15393,1542985100138
1005.17926,1542985100139
1005.21484,1542985100154
1005.2279,1542985100252
