ts_start,ts_end,location
1543312327889,1543312335848,LIVING_ROOM
1543312335873,1543312337296,MEDICINE_AREA
1543312337346,1543312338261,HALL
1543312338272,1543312396006,KITCHEN
1543312396026,1543312413166,DINING_ROOM
1543312413196,1543312417549,KITCHEN
1543312417576,1543312437318,DINING_ROOM
1543312437455,1543312439610,KITCHEN
1543312439625,1543312441451,HALL
1543312441475,1543312449678,MEDICINE_AREA
1543312449688,1543312450961,HALL
1543312450979,1543312452638,KITCHEN
1543312452648,1543312459436,DINING_ROOM
1543312459450,1543312464780,KITCHEN
1543312464809,1543312590435,DINING_ROOM
1543312590462,1543312592915,KITCHEN
1543312592940,1543312593650,HALL
1543312593671,1543312594945,MEDICINE_AREA
1543312595000,1543312596730,LIVING_ROOM
1543312596805,1543312688426,OFFICE
1543312688454,1543312880107,LIVING_ROOM
1543312880127,1543312881428,MEDICINE_AREA
1543312881433,1543312882928,HALL
