x,y,z,ts
0.0061249733,0.050717354,0.07428074,1543312327973
0.049355984,0.08984089,0.13575792,1543312327973
0.19989157,0.25727797,0.35008097,1543312327973
0.1609211,0.34736156,0.2959404,1543312328007
0.38896275,0.21713924,-0.014954567,1543312328028
0.45815372,0.21401739,-0.07760811,1543312328081
0.55470276,0.35977983,-0.1207304,1543312328110
0.6971607,0.0024719238,-0.23234272,1543312328141
0.67130613,-0.034721375,-0.26525307,1543312328177
0.5237889,0.14496851,-0.3749256,1543312328199
0.547832,0.3776374,-0.31652594,1543312328274
0.54774,0.3237977,-0.25745296,1543312328294
0.5494337,0.090242386,-0.17540312,1543312328325
0.43954515,-0.0014648438,-0.08735752,1543312328353
0.30202866,0.07901192,-0.10299826,1543312328385
0.20508242,0.27046728,-0.20500565,1543312328414
0.124162674,-0.0011053085,-0.2017498,1543312328442
-0.09430838,-0.3242426,-0.166677,1543312328472
-0.44573545,-0.83001995,-0.2887683,1543312328533
-0.8922663,-1.2213202,-0.5031557,1543312328561
-1.1960568,-0.98881817,-0.696188,1543312328591
-1.3443084,-0.4390378,-0.2986493,1543312328622
-1.1069331,-0.36799574,-0.13724327,1543312328650
-1.5632887,-0.4807639,0.17051935,1543312328680
-0.5649817,-0.53987026,0.28328323,1543312328739
-0.54510474,-0.20361137,-0.24443531,1543312328786
-0.44967413,0.030827045,-0.29697514,1543312328798
-0.22750401,-0.32197666,0.14722633,1543312328827
-0.1402638,-0.29058456,0.2345419,1543312328858
-0.4213686,0.037265778,-0.05350256,1543312328892
-0.8826239,0.11324072,0.00029087067,1543312328945
-0.8589771,-0.11696148,0.70610666,1543312328976
-0.42376184,-0.291965,0.11005211,1543312329004
-0.49495387,-0.19048691,-0.05821991,1543312329036
-0.38139868,0.07237911,-0.3308215,1543312329064
-0.25429106,-0.21280146,-0.3126936,1543312329095
-0.2624209,-0.15562248,-0.2926383,1543312329124
0.00384593,-0.10196781,-0.38263655,1543312329188
0.030506372,-0.08671045,-0.18217897,1543312329212
-0.0638268,-0.10097265,-0.47032785,1543312329241
-0.15130925,-0.0019302368,-0.4863968,1543312329272
-0.015448332,-0.060543537,-0.08568096,1543312329300
-0.11794114,-0.3067112,-0.055835724,1543312329332
-0.028025627,-0.17479467,-0.1900177,1543312329389
-0.1286776,-0.077783585,-0.20322132,1543312329420
-0.062113762,-0.08555651,-0.14725351,1543312329451
0.029592276,-0.21390629,-0.13795137,1543312329479
0.055858135,-0.24562979,-0.08958483,1543312329508
0.29378414,-0.40528345,-0.13118601,1543312329542
-0.18671417,0.40545464,-0.4794588,1543312329597
-0.4611535,-0.2576065,-0.20906067,1543312329627
-0.27347636,-0.9039974,0.043278217,1543312329674
-0.0970366,-0.72642326,-0.12510633,1543312329688
-0.29814243,-0.25559092,-0.36763334,1543312329718
-0.24146318,-0.29518223,-0.10492802,1543312329745
-0.030239344,-0.38911963,0.06264591,1543312329805
-0.10033655,-0.2688799,0.10458803,1543312329833
-0.3203435,0.22050524,0.032861233,1543312329863
-0.3745699,0.3981247,0.06850624,1543312329895
