value,ts
1008.6,1544018318432
1008.61,1544018318432
1008.61,1544018318433
1008.68,1544018318433
1008.69,1544018318433
1008.65,1544018318472
1008.62,1544018318518
1008.55,1544018318567
1008.52,1544018318619
1008.51,1544018318685
1008.53,1544018318719
1008.56,1544018318777
1008.56,1544018318819
1008.56,1544018318887
1008.46,1544018318919
1008.43,1544018318976
1008.35,1544018319017
1008.33,1544018319082
1008.25,1544018319117
1008.22,1544018319175
1008.24,1544018319219
1008.25,1544018319276
1008.3,1544018319318
1008.3,1544018319374
1008.31,1544018319423
1008.33,1544018319472
1008.35,1544018319533
1008.38,1544018319573
1008.45,1544018319636
1008.78,1544018319671
1008.85,1544018319721
1008.94,1544018319769
1008.83,1544018319895
1008.64,1544018319896
1008.61,1544018319927
1008.55,1544018319970
1008.47,1544018320020
1008.49,1544018320074
1008.57,1544018320120
1008.72,1544018320171
1009.29,1544018320267
1009.52,1544018320278
1009.59,1544018320336
1009.29,1544018320375
1009.17,1544018320424
1009.06,1544018320477
1008.98,1544018320524
1008.71,1544018320607
1008.57,1544018320628
1008.35,1544018320678
1008.13,1544018320730
1008.1,1544018320778
1008.13,1544018320828
1008.18,1544018320889
1008.08,1544018320931
1007.91,1544018320982
1007.84,1544018321035
1007.87,1544018321076
1008.14,1544018321127
1008.35,1544018321178
1008.47,1544018321228
1008.55,1544018321280
1008.5,1544018321336
1008.44,1544018321384
1008.4,1544018321462
1008.29,1544018321487
1008.25,1544018321553
1008.24,1544018321588
1008.18,1544018321638
1008.21,1544018321726
1008.25,1544018321741
1008.27,1544018321790
1008.37,1544018321847
1008.39,1544018321889
1008.46,1544018321939
1008.52,1544018321990
1008.59,1544018322047
1008.62,1544018322090
1008.57,1544018322139
1008.43,1544018322237
1008.35,1544018322241
1008.34,1544018322291
1008.39,1544018322340
1008.43,1544018322411
1008.36,1544018322444
1008.33,1544018322490
1008.32,1544018322541
1008.32,1544018322596
1008.36,1544018322641
1008.39,1544018322695
1008.47,1544018322769
1008.5,1544018322791
1008.56,1544018322843
1008.59,1544018322922
1008.63,1544018322948
1008.61,1544018322993
1008.57,1544018323039
1008.54,1544018323100
1008.46,1544018323139
1008.46,1544018323196
1008.46,1544018323248
1008.46,1544018323330
1008.47,1544018323343
1008.45,1544018323395
1008.44,1544018323446
1008.47,1544018323497
1008.49,1544018323548
1008.51,1544018323600
1008.53,1544018323647
1008.57,1544018323700
1008.62,1544018323747
1008.65,1544018323799
1008.66,1544018323846
1008.64,1544018323896
1008.6,1544018323946
1008.56,1544018323997
1008.43,1544018324062
1008.38,1544018324099
1008.36,1544018324154
1008.36,1544018324204
1008.35,1544018324253
1008.35,1544018324301
1008.36,1544018324351
1008.43,1544018324400
1008.45,1544018324452
1008.49,1544018324504
1008.51,1544018324615
1008.54,1544018324621
1008.56,1544018324675
1008.55,1544018324711
1008.53,1544018324757
1008.52,1544018324816
1008.54,1544018324861
1008.54,1544018324923
1008.55,1544018324983
1008.55,1544018325007
1008.54,1544018325058
1008.57,1544018325109
1008.57,1544018325241
1008.58,1544018325241
1008.57,1544018325261
1008.53,1544018325310
1008.55,1544018325360
1008.55,1544018325414
1008.53,1544018325460
1008.55,1544018325515
1008.55,1544018325565
1008.57,1544018325632
1008.56,1544018325678
1008.56,1544018325718
1008.55,1544018325764
1008.54,1544018325835
1008.54,1544018325863
1008.62,1544018325918
1008.72,1544018325965
1008.84,1544018326032
1008.81,1544018326066
1008.73,1544018326138
1008.53,1544018326185
1008.5,1544018326220
1008.48,1544018326273
1008.45,1544018326327
1008.41,1544018326373
1008.4,1544018326423
1008.41,1544018326478
1008.46,1544018326551
1008.5,1544018326585
1008.53,1544018326629
1008.57,1544018326679
1008.59,1544018326734
1008.59,1544018326778
1008.61,1544018326857
1008.9,1544018326878
1008.92,1544018326931
1008.83,1544018326980
1008.69,1544018327031
1008.58,1544018327086
1008.6,1544018327130
1008.67,1544018327182
1008.77,1544018327233
1008.78,1544018327281
1008.81,1544018327335
1008.85,1544018327394
1008.92,1544018327439
1008.97,1544018327489
1008.99,1544018327537
1008.93,1544018327589
1008.88,1544018327639
1008.82,1544018327704
1008.74,1544018327741
1008.57,1544018327799
1008.5,1544018327837
1008.45,1544018327886
1008.36,1544018327937
1008.28,1544018327987
1008.31,1544018328038
1008.33,1544018328120
1008.36,1544018328136
1008.38,1544018328185
1008.41,1544018328240
1008.44,1544018328290
1008.45,1544018328343
1008.46,1544018328395
1008.46,1544018328451
1008.53,1544018328495
1008.56,1544018328550
1008.47,1544018328626
1008.37,1544018328646
1008.32,1544018328697
1008.3,1544018328752
1008.29,1544018328806
1008.37,1544018328865
1008.4,1544018328955
1008.48,1544018328955
1008.56,1544018329013
1008.63,1544018329050
1008.62,1544018329102
1008.6,1544018329157
1008.51,1544018329208
1008.45,1544018329253
1008.43,1544018329311
1008.44,1544018329359
1008.49,1544018329413
1008.5,1544018329496
1008.53,1544018329510
1008.55,1544018329563
1008.56,1544018329627
1008.55,1544018329660
1008.57,1544018329712
1008.57,1544018329764
1008.59,1544018329824
1008.62,1544018329859
1008.64,1544018329915
1008.66,1544018329960
1008.66,1544018330014
1008.69,1544018330059
1008.67,1544018330112
1008.67,1544018330161
1008.66,1544018330214
1008.63,1544018330263
1008.65,1544018330313
1008.6,1544018330365
1008.6,1544018330413
1008.53,1544018330467
1008.46,1544018330519
1008.43,1544018330567
1008.45,1544018330618
1008.5,1544018330671
1008.53,1544018330736
1008.56,1544018330766
1008.55,1544018330816
1008.56,1544018330868
1008.56,1544018330915
1008.55,1544018330965
1008.55,1544018331032
1008.57,1544018331092
1008.59,1544018331121
1008.61,1544018331170
1008.58,1544018331221
1008.61,1544018331271
1008.6,1544018331322
1008.61,1544018331377
1008.59,1544018331425
1008.59,1544018331476
1008.56,1544018331541
1008.54,1544018331577
1008.54,1544018331635
1008.54,1544018331677
1008.53,1544018331731
1008.53,1544018331783
1008.54,1544018331857
1008.55,1544018331878
1008.56,1544018331932
1008.54,1544018331979
1008.54,1544018332036
1008.53,1544018332081
1008.53,1544018332135
1008.5,1544018332183
1008.51,1544018332241
1008.52,1544018332295
1008.54,1544018332335
1008.59,1544018332387
1008.7,1544018332436
1008.77,1544018332485
1008.77,1544018332534
1008.73,1544018332589
1008.78,1544018332662
1008.72,1544018332689
1008.64,1544018332736
1008.62,1544018332787
1008.63,1544018332841
1008.67,1544018332886
1008.61,1544018332935
1008.48,1544018333010
1008.48,1544018333041
1008.5,1544018333099
1008.64,1544018333140
1008.72,1544018333189
1008.77,1544018333241
1008.77,1544018333291
1008.76,1544018333341
1008.72,1544018333418
1008.73,1544018333440
1008.74,1544018333494
1008.73,1544018333544
1008.64,1544018333594
1008.57,1544018333651
1008.57,1544018333702
1008.66,1544018333767
1008.81,1544018333802
1008.87,1544018333862
1008.89,1544018333901
1009.06,1544018334001
1009.2,1544018334019
1009.09,1544018334082
1008.93,1544018334111
1008.92,1544018334154
1009.38,1544018334227
1009.31,1544018334255
1009.0,1544018334311
1008.64,1544018334355
1008.3,1544018334408
1008.37,1544018334458
1008.43,1544018334509
1008.39,1544018334559
1008.26,1544018334614
1008.17,1544018334664
1008.15,1544018334713
1008.24,1544018334775
1008.32,1544018334814
1008.39,1544018334912
1008.98,1544018334914
1009.13,1544018334962
1009.03,1544018335017
1008.67,1544018335070
1008.29,1544018335119
1008.26,1544018335170
1008.33,1544018335222
1008.6,1544018335268
1008.7,1544018335319
1008.71,1544018335370
1008.56,1544018335426
1008.48,1544018335477
1008.49,1544018335527
1008.48,1544018335591
1008.59,1544018335645
