value,ts
997.2409,1543847194992
997.2428,1543847195091
997.2376,1543847195190
997.23944,1543847195290
997.2414,1543847195389
997.2363,1543847195488
997.24005,1543847195588
997.2365,1543847195687
997.24023,1543847195788
997.24023,1543847195887
997.2384,1543847195987
997.2436,1543847196085
997.23676,1543847196184
997.24207,1543847196283
997.2454,1543847196387
997.2404,1543847196481
997.2458,1543847196581
997.24414,1543847196687
997.24457,1543847196781
997.2475,1543847196880
997.2531,1543847196979
997.24835,1543847197078
997.24316,1543847197176
997.2381,1543847197276
997.24316,1543847197377
997.2431,1543847197473
997.2431,1543847197575
997.2467,1543847197673
997.24164,1543847197774
997.24164,1543847197871
997.24,1543847197971
997.24335,1543847198069
997.24524,1543847198169
997.2471,1543847198270
997.2437,1543847198367
997.2475,1543847198466
997.244,1543847198567
997.24066,1543847198667
997.23895,1543847198768
997.2461,1543847198864
997.2499,1543847198963
997.2481,1543847199062
997.2503,1543847199161
997.2556,1543847199261
997.25726,1543847199359
997.2523,1543847199460
997.25116,1543847199559
997.246,1543847199659
997.24976,1543847199758
997.24805,1543847199858
997.2409,1543847199955
997.24426,1543847200054
997.246,1543847200155
997.24976,1543847200256
997.2553,1543847200354
997.25867,1543847200452
997.2589,1543847200553
997.2589,1543847200649
997.2659,1543847200752
997.2657,1543847200849
997.2589,1543847200946
997.25903,1543847201047
997.25903,1543847201145
997.261,1543847201245
997.2629,1543847201346
997.2646,1543847201451
997.26965,1543847201543
997.2646,1543847201642
997.2666,1543847201743
997.26855,1543847201841
997.2652,1543847201941
997.2669,1543847202040
997.26886,1543847202139
997.2655,1543847202239
997.2587,1543847202338
997.2554,1543847202438
997.2607,1543847202535
997.2659,1543847202638
997.2744,1543847202735
997.2817,1543847202835
997.27655,1543847202933
997.2732,1543847203033
997.27527,1543847203133
997.2735,1543847203230
997.2768,1543847203331
997.2768,1543847203430
997.2701,1543847203531
997.2667,1543847203628
997.26324,1543847203728
997.2687,1543847203826
997.27203,1543847203926
997.2669,1543847204025
997.2669,1543847204128
997.2621,1543847204223
997.26404,1543847204322
997.2657,1543847204422
997.2606,1543847204522
997.26935,1543847204622
997.27295,1543847204720
997.27466,1543847204820
997.278,1543847204924
997.2766,1543847205018
997.278,1543847205118
997.27637,1543847205217
997.28,1543847205317
997.27844,1543847205417
997.2766,1543847205516
997.2818,1543847205616
997.27844,1543847205716
997.27844,1543847205815
997.27527,1543847205916
997.2668,1543847206017
997.26385,1543847206112
997.2621,1543847206212
997.26373,1543847206310
997.257,1543847206410
997.25854,1543847206510
997.25555,1543847206608
997.2521,1543847206707
997.247,1543847206807
997.2487,1543847206909
997.24896,1543847207005
997.2461,1543847207106
997.2512,1543847207204
997.2472,1543847207303
997.2528,1543847207403
997.2562,1543847207501
997.25824,1543847207603
997.25824,1543847207700
997.2585,1543847207800
997.26184,1543847207899
997.26715,1543847208002
997.2688,1543847208098
997.2688,1543847208199
997.26904,1543847208296
997.2659,1543847208396
997.2659,1543847208495
997.2645,1543847208596
997.2662,1543847208694
997.254,1543847208792
997.254,1543847208894
997.2543,1543847208992
997.256,1543847209092
997.26605,1543847209189
997.2593,1543847209289
997.25256,1543847209388
997.2475,1543847209487
997.2524,1543847209586
997.2524,1543847209686
997.24274,1543847209784
997.2359,1543847209886
997.2376,1543847209986
997.23785,1543847210083
997.24304,1543847210182
997.24304,1543847210281
997.23456,1543847210381
997.23474,1543847210482
997.2331,1543847210581
997.23157,1543847210681
997.2281,1543847210781
997.22473,1543847210878
997.21967,1543847210976
997.2336,1543847211076
997.2352,1543847211176
997.23706,1543847211276
997.236,1543847211377
997.2411,1543847211474
997.2362,1543847211574
997.2311,1543847211673
997.2328,1543847211776
997.2311,1543847211875
997.2347,1543847211973
997.24146,1543847212070
997.2449,1543847212170
997.2433,1543847212268
997.2484,1543847212369
997.2434,1543847212470
997.24677,1543847212568
997.2487,1543847212667
997.2487,1543847212766
997.24536,1543847212867
997.2471,1543847212966
997.25073,1543847213065
997.24896,1543847213165
997.25604,1543847213263
997.24927,1543847213362
997.2496,1543847213462
997.2461,1543847213561
997.24805,1543847213660
997.24976,1543847213763
997.25006,1543847213860
997.24835,1543847213959
997.24316,1543847214062
997.2485,1543847214159
997.24164,1543847214260
997.2403,1543847214357
997.23846,1543847214458
997.2369,1543847214555
997.23865,1543847214654
997.24536,1543847214760
997.2437,1543847214855
997.23846,1543847214952
997.2336,1543847215055
997.2302,1543847215151
997.2284,1543847215256
997.2272,1543847215348
997.2238,1543847215449
997.22754,1543847215547
997.2242,1543847215647
997.22266,1543847215746
997.2243,1543847215846
997.2243,1543847215945
997.22266,1543847216045
997.22125,1543847216143
997.2178,1543847216241
997.2248,1543847216342
997.22833,1543847216440
997.225,1543847216540
997.2233,1543847216640
997.2253,1543847216739
997.2253,1543847216840
997.227,1543847216938
997.23047,1543847217037
997.2287,1543847217136
997.23047,1543847217234
997.2372,1543847217335
997.2372,1543847217434
997.2324,1543847217533
997.2239,1543847217632
997.2171,1543847217732
997.2171,1543847217829
997.21735,1543847217930
997.2104,1543847218032
997.21576,1543847218128
997.21576,1543847218226
997.21375,1543847218325
997.21906,1543847218425
997.21375,1543847218525
997.21375,1543847218627
997.21576,1543847218724
997.2055,1543847218822
997.2091,1543847218922
997.21106,1543847219022
997.20605,1543847219122
997.20953,1543847219221
997.20605,1543847219320
997.20435,1543847219419
997.201,1543847219520
997.2065,1543847219618
997.2065,1543847219719
997.20984,1543847219819
997.20984,1543847219916
997.2115,1543847220016
997.208,1543847220116
997.20984,1543847220214
997.2117,1543847220315
997.2105,1543847220414
997.21387,1543847220514
997.22253,1543847220616
997.226,1543847220712
997.2311,1543847220811
997.23645,1543847220912
997.22766,1543847221010
997.22253,1543847221113
997.22253,1543847221208
997.2192,1543847221310
997.2192,1543847221408
997.22296,1543847221510
997.22144,1543847221607
997.2195,1543847221708
997.21967,1543847221805
997.2216,1543847221905
997.2216,1543847222007
997.2146,1543847222107
997.22327,1543847222203
997.2182,1543847222303
997.2168,1543847222402
997.21344,1543847222504
997.2154,1543847222603
997.2068,1543847222700
997.20886,1543847222802
997.2055,1543847222902
997.2071,1543847222998
997.2071,1543847223098
997.2074,1543847223197
997.2074,1543847223299
997.221,1543847223396
997.221,1543847223496
997.22125,1543847223595
997.22125,1543847223694
997.2181,1543847223794
997.21985,1543847223897
997.2218,1543847223993
997.2218,1543847224091
997.22516,1543847224190
997.2285,1543847224292
997.237,1543847224394
997.2303,1543847224489
997.236,1543847224589
997.2342,1543847224689
997.2397,1543847224795
997.2295,1543847224887
997.22797,1543847224986
997.221,1543847225091
997.22626,1543847225185
997.22296,1543847225285
997.2214,1543847225384
997.2248,1543847225485
997.2248,1543847225582
997.2281,1543847225683
997.2286,1543847225782
997.2287,1543847225881
997.22375,1543847225982
997.22375,1543847226080
997.22217,1543847226180
997.22217,1543847226278
997.2256,1543847226377
997.2205,1543847226477
997.21906,1543847226576
997.21594,1543847226680
997.2194,1543847226778
997.2141,1543847226875
997.2107,1543847226975
997.21436,1543847227073
997.21594,1543847227174
997.2209,1543847227273
997.2224,1543847227374
997.2241,1543847227471
997.2207,1543847227572
997.2189,1543847227669
997.2189,1543847227770
997.2169,1543847227870
997.2068,1543847227971
997.2015,1543847228068
997.2027,1543847228170
997.2044,1543847228267
997.211,1543847228365
997.20233,1543847228465
997.2006,1543847228564
997.19696,1543847228663
997.2001,1543847228764
997.2003,1543847228866
997.2018,1543847228967
997.20654,1543847229065
997.2099,1543847229162
997.2062,1543847229266
997.213,1543847229361
997.213,1543847229460
997.2144,1543847229559
997.21625,1543847229661
997.21106,1543847229760
997.20087,1543847229858
997.20087,1543847229960
997.2007,1543847230058
997.2007,1543847230155
997.2007,1543847230256
997.20404,1543847230354
997.20374,1543847230453
997.2071,1543847230552
997.2055,1543847230653
997.2055,1543847230751
997.2055,1543847230853
997.2071,1543847230950
997.2105,1543847231050
997.2071,1543847231149
997.21576,1543847231248
997.2241,1543847231348
997.22046,1543847231447
997.2168,1543847231546
997.2168,1543847231646
997.22046,1543847231745
997.21344,1543847231845
997.2066,1543847231945
997.20856,1543847232043
997.2066,1543847232142
997.2119,1543847232244
997.20856,1543847232342
997.20844,1543847232441
997.20844,1543847232541
997.2101,1543847232642
997.20154,1543847232740
997.1999,1543847232839
997.1982,1543847232940
997.20496,1543847233038
997.20636,1543847233137
997.2062,1543847233236
997.21136,1543847233335
997.21295,1543847233436
997.21136,1543847233534
997.21967,1543847233633
997.22144,1543847233734
997.22144,1543847233833
997.22144,1543847233934
997.22644,1543847234032
997.2248,1543847234133
997.2299,1543847234231
997.2281,1543847234330
997.2195,1543847234434
997.2248,1543847234530
997.2164,1543847234627
997.22125,1543847234729
997.22626,1543847234828
997.22253,1543847234926
997.22253,1543847235026
997.2243,1543847235125
997.21747,1543847235224
997.22253,1543847235323
997.2314,1543847235424
997.22766,1543847235523
997.2209,1543847235624
997.22626,1543847235721
997.2192,1543847235820
997.21747,1543847235920
997.2107,1543847236019
997.2093,1543847236120
997.2177,1543847236218
997.2248,1543847236317
997.2231,1543847236419
997.2248,1543847236516
997.22125,1543847236619
997.2246,1543847236715
997.22125,1543847236815
997.2177,1543847236918
997.2161,1543847237014
997.21106,1543847237116
997.2127,1543847237212
997.2141,1543847237313
997.2141,1543847237410
997.2177,1543847237512
997.2177,1543847237609
997.2195,1543847237711
997.2161,1543847237819
997.2161,1543847237908
997.21967,1543847238008
997.2231,1543847238107
997.22797,1543847238206
997.22797,1543847238305
997.22797,1543847238406
997.2299,1543847238505
997.22125,1543847238607
997.2231,1543847238704
997.2281,1543847238803
997.2335,1543847238906
997.2386,1543847239003
997.2403,1543847239104
997.24005,1543847239199
997.24005,1543847239301
997.24194,1543847239399
997.235,1543847239499
997.2316,1543847239599
997.2331,1543847239696
997.22797,1543847239799
997.2297,1543847239896
997.2248,1543847239996
997.2281,1543847240100
997.2316,1543847240196
997.2299,1543847240294
997.22144,1543847240393
997.22144,1543847240495
997.2231,1543847240591
997.2182,1543847240691
997.2182,1543847240790
997.2182,1543847240890
997.2147,1543847240990
997.2147,1543847241088
997.2131,1543847241188
997.2117,1543847241289
997.2203,1543847241386
997.215,1543847241488
997.2131,1543847241585
997.20636,1543847241685
997.21344,1543847241784
997.20844,1543847241884
997.20844,1543847241988
997.2117,1543847242083
997.208,1543847242180
997.21136,1543847242280
997.20953,1543847242381
997.21295,1543847242481
997.2164,1543847242580
997.21106,1543847242679
997.2144,1543847242778
997.21106,1543847242877
997.2093,1543847242976
997.2127,1543847243077
997.21796,1543847243174
997.2164,1543847243274
997.21967,1543847243373
997.21796,1543847243474
997.22144,1543847243573
997.21967,1543847243671
997.2127,1543847243774
997.2144,1543847243874
997.2124,1543847243971
997.2195,1543847244071
997.2161,1543847244171
997.2195,1543847244269
997.2281,1543847244368
997.2316,1543847244469
997.23834,1543847244568
997.2403,1543847244666
997.2403,1543847244769
997.2299,1543847244867
997.2246,1543847244965
997.2141,1543847245066
997.2192,1543847245164
997.22626,1543847245262
997.2261,1543847245362
997.22253,1543847245465
997.2192,1543847245561
997.22797,1543847245660
997.2314,1543847245762
997.235,1543847245860
997.2403,1543847245960
997.2367,1543847246057
997.2367,1543847246157
997.2246,1543847246257
997.22125,1543847246357
997.2161,1543847246459
997.2164,1543847246554
997.21106,1543847246656
997.2127,1543847246753
997.2161,1543847246857
997.2161,1543847246952
997.2144,1543847247053
997.2107,1543847247151
997.21747,1543847247251
997.2192,1543847247350
997.2209,1543847247450
997.2243,1543847247552
997.2192,1543847247649
997.2192,1543847247749
997.22626,1543847247848
997.22797,1543847247946
997.2299,1543847248046
997.23334,1543847248144
997.23334,1543847248245
997.23834,1543847248345
997.24005,1543847248446
997.24005,1543847248545
997.2417,1543847248644
