x,y,z,ts
-0.7216767,-1.1905833,0.08303556,1544016864071
-0.72778225,-1.1844778,0.13188,1544016864091
-0.6777167,-1.1698245,0.20026223,1544016864110
-0.53973114,-1.1038845,0.18194556,1544016864130
-0.3614489,-0.9744467,0.21491556,1544016864150
-0.31504667,-0.84745115,0.22590557,1544016864170
-0.27108666,-0.7851745,0.20148334,1544016864191
-0.2075889,-0.6752745,0.22224224,1544016864209
-0.21369445,-0.6239878,0.23933779,1544016864230
-0.21247335,-0.6337567,0.23079,1544016864250
-0.15508112,-0.6239878,0.24422224,1544016864268
-0.21247335,-0.58979666,0.29062447,1544016864295
-0.37366003,-0.59834445,0.36633334,1544016864308
-0.6618422,-0.57636446,0.38709223,1544016864329
-0.87065226,-0.4798967,0.39075556,1544016864354
-0.8437878,-0.38709223,0.32725778,1544016864369
-0.6838223,-0.29917222,0.26864445,1544016864408
-0.40663,-0.17217667,0.24178001,1544016864408
-0.1746189,-0.07693,0.19171445,1544016864430
-0.04396,-0.039075557,0.18316667,1544016864455
0.0061055557,0.007326667,0.1746189,1544016864468
0.017095556,0.035412222,0.1746189,1544016864500
-0.01099,0.09280445,0.12943779,1544016864508
-0.04396,0.07570889,0.109900005,1544016864527
-0.10013112,0.06594,0.059834447,1544016864546
0.012211111,0.026864445,0.02198,1544016864565
0.13310112,-0.007326667,0.007326667,1544016864588
0.17706113,-0.0061055557,0.0012211112,1544016864605
0.18683001,-0.008547778,-0.026864445,1544016864652
0.24300112,0.02198,-0.06716111,1544016864654
0.34679556,0.007326667,-0.09036223,1544016864681
0.5519422,-0.017095556,-0.10135223,1544016864687
0.5336256,-0.008547778,-0.09768889,1544016864705
0.45059,0.025643334,-0.11600556,1544016864724
0.31016225,0.05617111,-0.106236674,1544016864744
0.17339778,0.045181114,-0.098910004,1544016864764
0.22712667,0.042738892,-0.09768889,1544016864787
0.26009667,0.042738892,-0.07326667,1544016864803
0.26009667,0.03174889,-0.098910004,1544016864823
0.28085557,0.015874445,-0.11478445,1544016864853
0.24666445,0.023201112,-0.11112112,1544016864864
0.23323223,0.042738892,-0.11356334,1544016864884
0.25399113,0.048844445,-0.11356334,1544016864910
0.15386,0.04151778,-0.059834447,1544016864927
0.05250778,0.039075557,-0.046402223,1544016864946
0.0036633336,0.029306669,-0.045181114,1544016864962
0.012211111,0.025643334,-0.05006556,1544016864982
0.014653334,0.026864445,-0.036633335,1544016865013
0.01099,0.03297,-0.03174889,1544016865024
-0.0036633336,0.04029667,-0.02075889,1544016865041
-0.0061055557,0.035412222,-0.02198,1544016865137
-0.014653334,0.029306669,-0.026864445,1544016865137
0.0048844446,0.02198,-0.026864445,1544016865137
0.024422223,0.019537779,-0.023201112,1544016865137
0.029306669,0.01099,-0.014653334,1544016865144
0.013432222,0.0061055557,-0.013432222,1544016865159
0.012211111,-0.0024422223,-0.018316668,1544016865181
0.039075557,-0.0024422223,-0.018316668,1544016865198
0.06716111,-0.0012211112,-0.007326667,1544016865218
0.054950003,0.007326667,-0.0012211112,1544016865241
0.06716111,0.014653334,0.0,1544016865261
0.05617111,0.019537779,-0.0036633336,1544016865278
0.05250778,0.01099,-0.008547778,1544016865298
0.10379445,0.007326667,-0.012211111,1544016865326
0.12089001,0.02075889,-0.007326667,1544016865340
0.11356334,0.013432222,-0.009768889,1544016865362
0.08059334,0.0061055557,-0.0024422223,1544016865377
0.09280445,0.0036633336,-0.012211111,1544016865408
0.11112112,-0.007326667,-0.03174889,1544016865427
0.14042778,0.0048844446,-0.03052778,1544016865454
0.18072446,0.01099,-0.03174889,1544016865527
0.16485001,0.008547778,-0.01099,1544016865527
0.21247335,0.0061055557,-0.008547778,1544016865528
0.19537778,0.0,-0.0024422223,1544016865528
0.11234222,-0.0061055557,0.008547778,1544016865543
0.098910004,-0.017095556,0.0012211112,1544016865572
0.07937223,-0.014653334,-0.014653334,1544016865575
0.10867889,0.0,-0.03052778,1544016865595
0.009768889,-0.0061055557,-0.04029667,1544016865619
0.0,-0.0048844446,-0.04029667,1544016865637
0.057392225,0.01099,-0.039075557,1544016865654
0.11478445,0.02075889,-0.042738892,1544016865674
0.13676445,0.02198,-0.047623336,1544016865694
0.12455334,0.017095556,-0.042738892,1544016865715
0.14531223,0.0036633336,-0.06716111,1544016865733
