value,ts
1009.63715,1544016857383
1009.6037,1544016857407
1009.16144,1544016857440
1009.3385,1544016857474
1009.33435,1544016857510
1009.39197,1544016857543
1009.4534,1544016857578
1009.4265,1544016857612
1009.41406,1544016857647
1008.5644,1544016857682
1008.82715,1544016857716
1009.0111,1544016857750
1009.3076,1544016857788
1009.47174,1544016857820
1009.4977,1544016857856
1009.34314,1544016857890
1009.1422,1544016857922
1009.2395,1544016857957
1009.46277,1544016857992
1009.3783,1544016858028
1009.5802,1544016858060
1009.6774,1544016858097
1009.5414,1544016858129
1009.5518,1544016858185
1009.43115,1544016858198
1009.4062,1544016858235
1009.40027,1544016858270
1009.49774,1544016858303
1009.5584,1544016858335
1009.5404,1544016858370
1009.478,1544016858405
1009.4707,1544016858445
1009.5326,1544016858473
1009.5746,1544016858514
1009.63855,1544016858545
1009.0823,1544016858578
1009.4475,1544016858611
1009.75525,1544016858651
1009.8052,1544016858685
1009.869,1544016858715
1010.0214,1544016858751
1009.9933,1544016858785
1009.8348,1544016858818
1009.748,1544016858858
1009.69434,1544016858892
1009.6675,1544016858923
1009.5912,1544016858957
1009.2516,1544016858992
1009.45557,1544016859025
1009.03217,1544016859059
1009.40857,1544016859094
1009.69476,1544016859128
1009.56836,1544016859171
1009.71344,1544016859199
1009.84393,1544016859232
1009.89636,1544016859266
1009.72296,1544016859301
1009.4573,1544016859341
1009.74646,1544016859370
1009.83624,1544016859407
1009.85364,1544016859438
1009.6064,1544016859473
1009.6397,1544016859572
1009.71155,1544016859572
1009.70276,1544016859577
1009.56976,1544016859610
1009.5781,1544016859646
1009.3491,1544016859680
1008.5362,1544016859714
1009.10425,1544016859748
1009.339,1544016859784
1009.3536,1544016859817
1009.3335,1544016859852
1009.2729,1544016859891
1009.2387,1544016859924
1009.2124,1544016859955
1009.2041,1544016859994
1009.2041,1544016860028
1009.25824,1544016860058
1009.2467,1544016860093
1009.2659,1544016860130
1009.3995,1544016860161
1009.25494,1544016860199
1009.3022,1544016860233
1009.36975,1544016860265
1009.3977,1544016860299
1009.4227,1544016860338
1009.2949,1544016860369
1009.465,1544016860410
1009.48505,1544016860437
1009.21924,1544016860472
1009.01306,1544016860506
1009.22614,1544016860545
1008.066,1544016860578
1008.7031,1544016860610
1009.3343,1544016860646
1009.3967,1544016860679
1009.4592,1544016860714
1009.4165,1544016860749
1009.26166,1544016860782
1009.1049,1544016860816
1009.33057,1544016860851
1009.4534,1544016860890
1009.37213,1544016860920
1009.38947,1544016860955
1009.3779,1544016860990
1009.3796,1544016861023
1009.3878,1544016861069
1009.35205,1544016861092
1009.3353,1544016861127
1009.3353,1544016861162
1009.31726,1544016861196
1009.2911,1544016861231
1009.30084,1544016861265
1009.32623,1544016861302
1009.37054,1544016861335
1009.36975,1544016861368
1009.379,1544016861404
1009.37006,1544016861436
1009.4224,1544016861482
1009.63965,1544016861506
1009.8374,1544016861540
1009.83215,1544016861574
1009.8792,1544016861610
1009.9397,1544016861643
1009.96936,1544016861690
1010.05237,1544016861710
1010.18445,1544016861746
1010.1284,1544016861781
1009.95,1544016861818
1010.1189,1544016861850
1010.1361,1544016861890
1010.0314,1544016861919
1009.6603,1544016861955
1009.92035,1544016861988
1010.3837,1544016862026
1010.4501,1544016862057
1010.09186,1544016862098
1009.9461,1544016862128
1010.10443,1544016862161
1010.29724,1544016862197
1010.45355,1544016862241
1010.53845,1544016862266
1010.4206,1544016862301
1010.2506,1544016862342
1010.15436,1544016862365
1009.57605,1544016862401
1009.0807,1544016862440
1009.13446,1544016862473
1009.28436,1544016862508
1009.27466,1544016862541
1009.2919,1544016862575
1009.2746,1544016862611
1009.3094,1544016862644
1009.37134,1544016862678
1009.35175,1544016862711
1009.28125,1544016862796
1009.31067,1544016862796
1008.0111,1544016862815
1008.7147,1544016862849
1009.4083,1544016862887
1009.4534,1544016862918
1009.23883,1544016862953
1009.29126,1544016862987
1009.3804,1544016863020
1009.36945,1544016863056
1009.1732,1544016863091
1009.31116,1544016863124
1009.423,1544016863159
1009.4988,1544016863194
1009.4149,1544016863228
1009.6384,1544016863264
1009.63196,1544016863298
