x,y,z,ts
1.1966095,-1.4725952,0.8691864,1544016857381
0.71876526,-1.3406067,1.0635529,1544016857404
0.3940277,-1.2935638,1.2407379,1544016857434
0.4569702,-1.3490143,1.2757263,1544016857460
0.31607056,-1.4341736,1.1266785,1544016857700
0.30018616,-1.6637573,1.0374146,1544016857700
0.86961365,-1.9282532,1.0441284,1544016857700
0.82896423,-2.0759888,1.0893097,1544016857700
0.8634491,-2.3085785,0.9891968,1544016857700
1.4054108,-2.3650818,0.83288574,1544016857700
1.7767181,-2.2268982,0.7855377,1544016857702
1.5559235,-2.0808105,0.81477356,1544016857732
0.9701233,-1.9213867,0.82040405,1544016857795
0.98760986,-1.6020508,0.6376648,1544016857819
0.79571533,-1.1196747,0.22653198,1544016857848
-0.22161865,-0.93640137,0.3646698,1544016857879
-0.19761658,-0.7893219,0.22044373,1544016857909
0.49551392,-0.74823,0.12823486,1544016857938
1.7361603,-0.8698883,0.029846191,1544016857997
1.8091278,-1.144043,-0.1671753,1544016858027
0.4046631,-0.31958008,-0.29768372,1544016858056
-0.66625977,0.28404236,-0.44335938,1544016858085
-1.3370819,0.47540283,-0.42460632,1544016858115
-1.4872742,0.5875397,-0.27023315,1544016858148
-0.80514526,0.80596924,-0.080200195,1544016858205
-0.26263428,0.630661,0.40400696,1544016858233
0.31895447,0.66993713,0.116485596,1544016858265
0.57614136,0.772522,-0.038406372,1544016858294
0.20474243,0.94369507,0.013442993,1544016858325
-0.13885498,0.79452515,0.15841675,1544016858354
-0.34735107,0.6602936,0.095214844,1544016858413
-0.34623718,0.5783844,-0.028366089,1544016858441
-0.9493561,0.65963745,-0.4008484,1544016858471
-0.7187195,0.73994446,-0.50483704,1544016858503
0.39675903,0.746109,0.21702576,1544016858531
0.5361786,0.6146393,0.5366974,1544016858561
0.6619415,0.43605042,0.4423523,1544016858621
0.53004456,-0.062179565,0.4049225,1544016858651
0.6741638,-0.23374939,0.17156982,1544016858681
0.88075256,-0.4851532,-0.1796875,1544016858711
0.26631165,-0.7618561,-0.31904602,1544016858741
-0.49676514,-0.8538971,-0.41427612,1544016858771
-0.10697937,-0.5857086,0.058807373,1544016858826
0.64979553,-0.63697815,0.21611023,1544016858859
1.1528015,-0.6668091,-0.0060577393,1544016858888
1.1788635,-0.4586792,-0.04524231,1544016858916
1.0123291,-0.12263489,0.1829071,1544016858944
0.56851196,-0.018630981,0.27485657,1544016858979
0.072052,0.029754639,0.29891968,1544016859011
-0.2881775,0.22712708,0.0725708,1544016859062
-0.45973206,0.3529663,-0.0708313,1544016859093
-0.4295044,0.5058594,-0.26852417,1544016859122
-0.353302,0.5020752,-0.3316803,1544016859151
-0.3359375,0.42481995,-0.3574829,1544016859182
-0.25343323,0.48605347,-0.36543274,1544016859212
-0.06687927,0.57862854,-0.3444519,1544016859269
0.004058838,0.6412506,-0.33010864,1544016859299
0.10209656,0.8626251,-0.4953308,1544016859341
0.77500916,1.3591614,-0.7295227,1544016859363
1.8276062,1.8292084,-0.767746,1544016859390
2.319168,2.183075,-0.83299255,1544016859419
1.6550446,2.3507843,-0.94055176,1544016859476
0.62905884,2.3079376,-0.97850037,1544016859571
0.10055542,2.6264496,-0.9066925,1544016859571
-0.32583618,2.870926,-0.71832275,1544016859571
-0.97351074,3.023819,-0.47406006,1544016859595
-1.2305145,2.9869843,-0.27116394,1544016859634
-1.2450409,2.7417908,-0.22703552,1544016859685
-0.79667664,2.4664764,-0.21168518,1544016859713
-0.55075073,2.1727142,-0.2745819,1544016859748
-0.52360535,1.8424225,-0.46777344,1544016859777
-0.5050812,1.6098022,-0.74664307,1544016859804
-1.2670898,1.2738953,-1.0847168,1544016859833
-2.2459412,0.9765167,-1.5630493,1544016859893
-2.7063446,0.75852966,-2.1793518,1544016859921
-3.1764832,0.26623535,-2.8867798,1544016859950
-2.195694,-0.23530579,-3.2163544,1544016859982
0.563797,-0.43138123,-3.539505,1544016860014
0.42268372,-0.5202637,-3.6937866,1544016860040
-0.63430786,-0.75457764,-3.5718079,1544016860101
-0.4624176,-1.0338593,-3.2824402,1544016860128
0.4404297,-0.54533386,-3.192749,1544016860158
0.652771,-0.11180115,-2.9730835,1544016860189
-0.06427002,-0.6197815,-2.3323364,1544016860222
-0.5739136,-0.53923035,-0.9909363,1544016860248
-0.89712524,0.09510803,-0.17414856,1544016860309
-0.31567383,0.34620667,0.20550537,1544016860336
0.07685852,0.8711548,0.18530273,1544016860366
0.0599823,0.9635315,0.2627716,1544016860397
-0.7528229,0.68540955,0.5366211,1544016860427
-1.463211,0.52934265,0.6683655,1544016860455
-1.807312,0.6191101,0.72499084,1544016860486
-1.643219,1.1215668,0.47885132,1544016860543
-2.2874603,0.96585083,0.7300873,1544016860579
-2.3093414,0.8392029,0.6798706,1544016860603
-1.9206543,0.6914673,0.36183167,1544016860633
-2.4299774,1.0225525,-0.12683105,1544016860671
-1.7507935,1.1106262,-0.5299988,1544016860692
-0.95513916,0.7599335,-0.5149689,1544016860751
-0.10733032,0.5819397,-0.34257507,1544016860780
0.41729736,0.5366974,-0.1761322,1544016860809
1.1205902,0.5272522,-0.054122925,1544016860841
1.6908417,0.28987122,-0.056427002,1544016860871
1.6431122,0.25006104,-0.22203064,1544016860903
0.77983093,0.1630249,-0.32450867,1544016860960
-0.03578186,0.06542969,-0.24595642,1544016860988
-0.6503296,0.473526,-0.05279541,1544016861018
-0.60176086,0.36671448,0.2788391,1544016861046
0.17596436,-0.099731445,0.5248108,1544016861085
0.3008728,-0.58717346,0.8038025,1544016861109
0.41864014,-0.5576782,1.1133728,1544016861172
0.8550415,-0.5002899,1.2542572,1544016861194
0.34934998,-0.30586243,1.421051,1544016861228
0.047546387,0.023361206,1.4400482,1544016861261
0.52986145,0.3069458,1.213562,1544016861288
0.001663208,0.46748352,1.2173309,1544016861314
-1.0437317,0.28956604,1.3661346,1544016861374
-0.88856506,-0.065582275,1.5826874,1544016861405
0.18287659,-0.85546875,1.8488007,1544016861432
1.2861938,-1.0368652,1.4727173,1544016861462
0.1689148,-0.8243866,1.7446594,1544016861496
0.48249817,-0.66955566,1.6094513,1544016861525
1.4813538,-0.70373535,1.1635284,1544016861582
1.8618317,-1.4319916,0.8990936,1544016861609
2.9280548,-1.1491547,0.40701294,1544016861640
1.6589966,-1.4186859,0.34680176,1544016861668
1.4716187,-1.1518707,0.15977478,1544016861703
2.0753021,-0.72821045,-0.3480072,1544016861730
1.510086,-1.1448059,-0.2997589,1544016861762
0.31195068,-1.436264,-0.22052002,1544016861816
0.7084198,-1.1989899,-0.68692017,1544016861848
1.2562561,-1.2284698,-1.1937408,1544016861883
1.6816711,-0.6347809,-1.9514008,1544016861907
1.5423279,0.05467224,-1.9757996,1544016861935
1.7464752,0.42863464,-1.1413727,1544016861965
0.2956848,1.5119476,0.80181885,1544016862026
-0.45695496,1.8172913,1.8139496,1544016862054
-2.0910797,1.46138,2.8001099,1544016862085
-2.3148499,0.9359131,3.2943115,1544016862116
-1.5173645,0.82392883,3.5705414,1544016862142
-1.3082886,0.841629,3.540207,1544016862175
-2.2339325,0.54196167,3.2601624,1544016862232
-2.557022,0.15733337,2.4576416,1544016862264
-2.2047882,-0.16096497,1.870224,1544016862292
-1.7190399,-0.45547485,1.0806732,1544016862330
-0.64476013,0.084732056,0.64338684,1544016862352
1.1874847,1.7559662,-0.65289307,1544016862379
-0.6373291,1.1837921,0.30908203,1544016862438
-1.5155334,0.30093384,0.4729004,1544016862474
0.39237976,-0.2110138,0.07991028,1544016862508
0.794281,-0.117507935,-0.09869385,1544016862529
1.2197418,-0.106781006,-0.054870605,1544016862558
0.26585388,0.17366028,-0.4867859,1544016862589
-0.7421417,0.27882385,-0.60180664,1544016862649
-0.7595215,0.23106384,-0.5988617,1544016862676
-0.7185669,0.30955505,-0.6037903,1544016862705
-0.6626129,0.45272827,-0.59983826,1544016862735
-0.19955444,0.47808838,-0.545578,1544016862798
0.16723633,0.36976624,-0.43139648,1544016862798
0.63723755,0.4514618,-0.41844177,1544016862856
0.44204712,0.49520874,-0.39424133,1544016862883
-0.14926147,0.42338562,-0.3943329,1544016862913
-0.27197266,0.39691162,-0.1733551,1544016862941
-0.03555298,0.37304688,0.08244324,1544016862971
0.69255066,0.09094238,0.3352356,1544016863006
0.6998291,0.008285522,0.22503662,1544016863059
0.6083832,-0.066207886,0.21263123,1544016863090
1.085144,-0.041168213,0.078323364,1544016863120
1.3256378,-0.14768982,-0.042373657,1544016863149
1.2866211,-0.30892944,-0.08869934,1544016863180
1.854599,-0.38905334,-0.05241394,1544016863222
1.3275299,-0.38346863,0.08647156,1544016863241
1.1251068,-0.2354126,-0.18478394,1544016863297
0.5299988,-0.3164673,-0.20103455,1544016863340
0.87338257,-0.35499573,-0.11282349,1544016863359
1.3278809,-0.15896606,-0.14990234,1544016863386
1.0434265,-0.119903564,-0.0365448,1544016863418
0.7136383,-0.008895874,0.060653687,1544016863445
0.07821655,0.18618774,0.0819397,1544016863505
-0.29711914,0.23803711,0.12974548,1544016863534
-0.752655,0.35760498,0.16241455,1544016863567
-0.9289856,0.4750824,0.14758301,1544016863596
-1.139801,0.43095398,0.26635742,1544016863625
-1.1480103,0.20028687,0.25579834,1544016863656
1.1966095,-1.4725952,0.8691864,1544016857381
0.71876526,-1.3406067,1.0635529,1544016857404
0.3940277,-1.2935638,1.2407379,1544016857434
0.4569702,-1.3490143,1.2757263,1544016857460
0.31607056,-1.4341736,1.1266785,1544016857700
0.30018616,-1.6637573,1.0374146,1544016857700
0.86961365,-1.9282532,1.0441284,1544016857700
0.82896423,-2.0759888,1.0893097,1544016857700
0.8634491,-2.3085785,0.9891968,1544016857700
1.4054108,-2.3650818,0.83288574,1544016857700
1.7767181,-2.2268982,0.7855377,1544016857702
1.5559235,-2.0808105,0.81477356,1544016857732
0.9701233,-1.9213867,0.82040405,1544016857795
0.98760986,-1.6020508,0.6376648,1544016857819
0.79571533,-1.1196747,0.22653198,1544016857848
-0.22161865,-0.93640137,0.3646698,1544016857879
-0.19761658,-0.7893219,0.22044373,1544016857909
0.49551392,-0.74823,0.12823486,1544016857938
1.7361603,-0.8698883,0.029846191,1544016857997
1.8091278,-1.144043,-0.1671753,1544016858027
0.4046631,-0.31958008,-0.29768372,1544016858056
-0.66625977,0.28404236,-0.44335938,1544016858085
-1.3370819,0.47540283,-0.42460632,1544016858115
-1.4872742,0.5875397,-0.27023315,1544016858148
-0.80514526,0.80596924,-0.080200195,1544016858205
-0.26263428,0.630661,0.40400696,1544016858233
0.31895447,0.66993713,0.116485596,1544016858265
0.57614136,0.772522,-0.038406372,1544016858294
0.20474243,0.94369507,0.013442993,1544016858325
-0.13885498,0.79452515,0.15841675,1544016858354
-0.34735107,0.6602936,0.095214844,1544016858413
-0.34623718,0.5783844,-0.028366089,1544016858441
-0.9493561,0.65963745,-0.4008484,1544016858471
-0.7187195,0.73994446,-0.50483704,1544016858503
0.39675903,0.746109,0.21702576,1544016858531
0.5361786,0.6146393,0.5366974,1544016858561
0.6619415,0.43605042,0.4423523,1544016858621
0.53004456,-0.062179565,0.4049225,1544016858651
0.6741638,-0.23374939,0.17156982,1544016858681
0.88075256,-0.4851532,-0.1796875,1544016858711
0.26631165,-0.7618561,-0.31904602,1544016858741
-0.49676514,-0.8538971,-0.41427612,1544016858771
-0.10697937,-0.5857086,0.058807373,1544016858826
0.64979553,-0.63697815,0.21611023,1544016858859
1.1528015,-0.6668091,-0.0060577393,1544016858888
1.1788635,-0.4586792,-0.04524231,1544016858916
1.0123291,-0.12263489,0.1829071,1544016858944
0.56851196,-0.018630981,0.27485657,1544016858979
0.072052,0.029754639,0.29891968,1544016859011
-0.2881775,0.22712708,0.0725708,1544016859062
-0.45973206,0.3529663,-0.0708313,1544016859093
-0.4295044,0.5058594,-0.26852417,1544016859122
-0.353302,0.5020752,-0.3316803,1544016859151
-0.3359375,0.42481995,-0.3574829,1544016859182
-0.25343323,0.48605347,-0.36543274,1544016859212
-0.06687927,0.57862854,-0.3444519,1544016859269
0.004058838,0.6412506,-0.33010864,1544016859299
0.10209656,0.8626251,-0.4953308,1544016859341
0.77500916,1.3591614,-0.7295227,1544016859363
1.8276062,1.8292084,-0.767746,1544016859390
2.319168,2.183075,-0.83299255,1544016859419
1.6550446,2.3507843,-0.94055176,1544016859476
0.62905884,2.3079376,-0.97850037,1544016859571
0.10055542,2.6264496,-0.9066925,1544016859571
-0.32583618,2.870926,-0.71832275,1544016859571
-0.97351074,3.023819,-0.47406006,1544016859595
-1.2305145,2.9869843,-0.27116394,1544016859634
-1.2450409,2.7417908,-0.22703552,1544016859685
-0.79667664,2.4664764,-0.21168518,1544016859713
-0.55075073,2.1727142,-0.2745819,1544016859748
-0.52360535,1.8424225,-0.46777344,1544016859777
-0.5050812,1.6098022,-0.74664307,1544016859804
-1.2670898,1.2738953,-1.0847168,1544016859833
-2.2459412,0.9765167,-1.5630493,1544016859893
-2.7063446,0.75852966,-2.1793518,1544016859921
-3.1764832,0.26623535,-2.8867798,1544016859950
-2.195694,-0.23530579,-3.2163544,1544016859982
0.563797,-0.43138123,-3.539505,1544016860014
0.42268372,-0.5202637,-3.6937866,1544016860040
-0.63430786,-0.75457764,-3.5718079,1544016860101
-0.4624176,-1.0338593,-3.2824402,1544016860128
0.4404297,-0.54533386,-3.192749,1544016860158
0.652771,-0.11180115,-2.9730835,1544016860189
-0.06427002,-0.6197815,-2.3323364,1544016860222
-0.5739136,-0.53923035,-0.9909363,1544016860248
-0.89712524,0.09510803,-0.17414856,1544016860309
