ts_start,ts_end,location
1542381007035,1542381019126,OUT
1542381019140,1542381021505,HALL
1542381021528,1542381027859,KITCHEN
1542381027874,1542381032345,DINING_ROOM
1542381032521,1542381051001,KITCHEN
1542381051022,1542381060919,DINING_ROOM
1542381060936,1542381125866,KITCHEN
1542381125885,1542381132722,DINING_ROOM
1542381132794,1542381143100,KITCHEN
1542381143118,1542381279266,DINING_ROOM
1542381279344,1542381289403,KITCHEN
1542381289421,1542381293176,DINING_ROOM
1542381293270,1542381343948,KITCHEN
1542381343962,1542381345202,HALL
1542381345220,1542381346291,MEDICINE_AREA
1542381346305,1542381453597,LIVING_ROOM
1542381453790,1542381457351,MEDICINE_AREA
1542381457386,1542381463501,LIVING_ROOM
1542381463502,1542381465669,OFFICE
1542381465690,1542381470444,LIVING_ROOM
1542381470631,1542381491643,MEDICINE_AREA
1542381491668,1542381501763,HALL
1542381501782,1542381508722,MEDICINE_AREA
1542381508968,1542381511447,HALL
1542381511562,1542381554443,MEDICINE_AREA
1542381554602,1542381642458,LIVING_ROOM
1542381642474,1542381651334,MEDICINE_AREA
1542381651349,1542381652555,HALL
1542381652571,1542381666007,KITCHEN
1542381666013,1542381707853,DINING_ROOM
1542381707872,1542381716706,KITCHEN
1542381716789,1542381718033,HALL
1542381718049,1542381724964,MEDICINE_AREA
1542381724984,1542381726999,HALL
