ts_start,ts_end,location
1543311844002,1543311852454,OUT
1543311852467,1543311868087,HALL
1543311868092,1543311870357,MEDICINE_AREA
1543311870373,1543311976621,LIVING_ROOM
1543311976637,1543311979837,MEDICINE_AREA
1543311979860,1543311981465,HALL
1543311981474,1543312078601,KITCHEN
1543312078615,1543312082191,HALL
1543312082194,1543312091528,MEDICINE_AREA
1543312091557,1543312112217,HALL
1543312112230,1543312124498,MEDICINE_AREA
1543312124507,1543312130266,HALL
1543312130279,1543312139238,MEDICINE_AREA
1543312139247,1543312141178,HALL
1543312141190,1543312155709,KITCHEN
1543312155712,1543312167492,HALL
1543312167539,1543312191899,MEDICINE_AREA
1543312191916,1543312206762,HALL
1543312206776,1543312212220,MEDICINE_AREA
1543312212222,1543312220193,LIVING_ROOM
1543312220211,1543312234280,MEDICINE_AREA
1543312234316,1543312237767,LIVING_ROOM
1543312237768,1543312248494,MEDICINE_AREA
1543312248512,1543312269155,HALL
1543312269185,1543312296004,OUT
1543312296033,1543312314017,HALL
