x,y,z,ts
-0.34583634,0.105152346,-0.40314084,1544016852238
-0.34849948,0.100891285,-0.41326088,1544016852238
-0.33039,0.10355445,-0.42657667,1544016852238
-0.29683417,0.09982602,-0.44255564,1544016852269
-0.26700675,0.096097596,-0.45800197,1544016852269
-0.25582147,0.0944997,-0.4697199,1544016852269
-0.26753938,0.09236917,-0.47291568,1544016852300
-0.28511626,0.088108115,-0.47238305,1544016852300
-0.29150784,0.08384705,-0.47131777,1544016852300
-0.27819204,0.07585757,-0.47078514,1544016852330
-0.25741938,0.06627019,-0.4798399,1544016852330
-0.23451617,0.055084914,-0.49901468,1544016852330
-0.2052214,0.053487018,-0.5213852,1544016852361
-0.1951014,0.059878603,-0.5378968,1544016852361
-0.21747194,0.07585757,-0.53842944,1544016852361
-0.24570145,0.09236917,-0.5197873,1544016852389
-0.24570145,0.10675024,-0.49262306,1544016852389
-0.20948246,0.11473972,-0.47078514,1544016852389
-0.16261083,0.11633762,-0.46758935,1544016852421
-0.13757712,0.109946035,-0.48569885,1544016852421
-0.1439687,0.093967065,-0.52724415,1544016852421
-0.16580662,0.079053365,-0.57251793,1544016852453
-0.1903077,0.069998614,-0.60660636,1544016852453
-0.22652669,0.06786808,-0.6188569,1544016852453
-0.25688675,0.07053125,-0.6007474,1544016852482
-0.25848463,0.08065126,-0.5608,1544016852482
-0.23291828,0.09343443,-0.51605886,1544016852482
-0.1903077,0.10355445,-0.48250306,1544016852512
-0.1423708,0.11420709,-0.46492618,1544016852512
-0.1109455,0.12059868,-0.45959988,1544016852512
-0.10828234,0.12379447,-0.4601325,1544016852541
-0.13118553,0.12379447,-0.45959988,1544016852541
-0.15941504,0.11527236,-0.44788197,1544016852541
-0.17273083,0.100891285,-0.4239135,1544016852571
-0.17006768,0.081183895,-0.3924882,1544016852571
-0.15781714,0.05668281,-0.36479133,1544016852571
-0.13864237,0.03218173,-0.34455132,1544016852602
-0.09283601,0.010876438,-0.32857233,1544016852602
-0.03797489,-0.005635161,-0.3163218,1544016852602
-0.000158,-0.015222541,-0.29714704,1544016852631
0.016353598,-0.024809921,-0.27211332,1544016852632
0.009962012,-0.03386467,-0.24122065,1544016852632
-0.0044190576,-0.042919416,-0.20819746,1544016852664
-0.013473806,-0.050376266,-0.17890269,1544016852664
-0.00974538,-0.056767855,-0.15333635,1544016852664
0.0057009547,-0.060496278,-0.12776999,1544016852693
0.022745185,-0.06315944,-0.10273629,1544016852693
0.050974693,-0.062094178,-0.07131099,1544016852693
0.0792042,-0.060496278,-0.038820416,1544016852725
0.0973137,-0.056767855,-0.00366669,1544016852725
0.10210739,-0.05144153,0.032552302,1544016852725
0.10317265,-0.04611521,0.065575495,1544016852753
0.10690108,-0.035462566,0.094337635,1544016852753
0.11435793,-0.023212023,0.116175555,1544016852753
0.12394531,-0.005635161,0.13481769,1544016852785
0.13193479,0.009811173,0.1513293,1544016852785
0.13832638,0.024724877,0.16997142,1544016852785
0.14578323,0.041236475,0.18808092,1544016852821
0.14738113,0.05615018,0.20405988,1544016852821
0.14578323,0.06840072,0.21364726,1544016852822
0.14205481,0.07585757,0.21790832,1544016852848
0.14258744,0.08651022,0.21471253,1544016852848
0.14897902,0.098760754,0.20459251,1544016852849
0.15110956,0.108880766,0.19553776,1544016852876
0.14578323,0.12059868,0.18648303,1544016852876
0.12607583,0.12965342,0.176363,1544016852876
0.09252001,0.13178395,0.16517773,1544016852905
0.05203996,0.12326183,0.15026402,1544016852905
0.025940979,0.11260919,0.1316219,1544016852905
0.013690438,0.10195655,0.110316604,1544016852934
0.0072988514,0.09343443,0.095402904,1544016852934
0.002505161,0.08917338,0.08901131,1544016852934
0.0046356902,0.0944997,0.095402904,1544016852966
0.017951496,0.10675024,0.11084924,1544016852966
0.04458311,0.12166394,0.12789348,1544016852966
0.07014946,0.1392408,0.14174192,1544016852994
0.07813894,0.15362187,0.1465356,1544016852994
0.0642905,0.16640504,0.14120927,1544016852994
0.039789416,0.17759033,0.12682821,1544016853026
0.018484127,0.18504716,0.110316604,1544016853026
0.006233587,0.1903735,0.09380501,1544016853026
-0.0033537934,0.19623245,0.08208709,1544016853055
-0.007082219,0.20155877,0.07409761,1544016853055
-0.007082219,0.21114615,0.06451023,1544016853055
-0.007082219,0.21966827,0.050129164,1544016853090
-0.013473806,0.22712511,0.037878625,1544016853090
-0.025724348,0.23032092,0.026693348,1544016853090
-0.047562268,0.22605985,0.018171232,1544016853117
-0.07685704,0.21913563,0.0117796445,1544016853117
-0.09869496,0.21274404,0.005388058,1544016853117
-0.09869496,0.21008089,0.0021922644,1544016853151
-0.08910758,0.20901562,0.001127,1544016853151
-0.08111809,0.20848298,0.003790161,1544016853151
-0.078454934,0.20528719,0.009649116,1544016853177
-0.075791776,0.19836298,0.018703863,1544016853177
-0.06993282,0.19090612,0.020834394,1544016853177
-0.065671764,0.17439452,0.019769128,1544016853210
-0.062475972,0.15468714,0.018703863,1544016853210
-0.053421225,0.13604501,0.012312277,1544016853210
-0.039572787,0.11473972,0.0064533222,1544016853239
-0.030518038,0.09769549,-0.0020687934,1544016853239
-0.0315833,0.081183895,-0.012188806,1544016853239
-0.032648567,0.065204926,-0.014851966,1544016853270
-0.0315833,0.048693325,-0.014851966,1544016853271
-0.02625698,0.035910152,-0.0116561735,1544016853271
-0.010810644,0.021529082,-0.006862483,1544016853299
0.008364116,0.0076806443,-0.0047319545,1544016853299
0.027006242,-0.005635161,-0.006862483,1544016853299
0.03179993,-0.024809921,-0.019113023,1544016853330
0.028604139,-0.043452047,-0.035091992,1544016853330
0.027538875,-0.05516996,-0.05160359,1544016853330
0.02381045,-0.062094178,-0.0633215,1544016853360
0.018484127,-0.0658226,-0.07024572,1544016853360
0.014755703,-0.06315944,-0.07131099,1544016853360
0.013690438,-0.058898382,-0.06704993,1544016853391
0.013690438,-0.049843635,-0.06119097,1544016853391
0.011559909,-0.042386785,-0.056929912,1544016853391
0.004103058,-0.032799404,-0.056929912,1544016853421
-0.00495169,-0.024809921,-0.06119097,1544016853421
-0.007614851,-0.016820438,-0.06438677,1544016853421
-0.007082219,-0.0104288515,-0.06598467,1544016853454
-0.015071702,-0.009363587,-0.06811519,1544016853455
-0.02892014,-0.008298323,-0.06545203,1544016853455
-0.039040152,-0.007233058,-0.06065834,1544016853480
-0.03105067,0.00022379332,-0.05426675,1544016853481
-0.010810644,0.0076806443,-0.049473062,1544016853481
0.011559909,0.013006966,-0.046277266,1544016853514
0.026473612,0.015137496,-0.045744635,1544016853514
0.029669404,0.014072231,-0.048407797,1544016853514
0.017418863,0.015137496,-0.055332016,1544016853542
0.006766219,0.016735394,-0.06119097,1544016853542
0.002505161,0.019398555,-0.06545203,1544016853542
-0.0006906322,0.024724877,-0.06651729,1544016853573
-0.0012232645,0.030583832,-0.06598467,1544016853573
0.0046356902,0.03537752,-0.06438677,1544016853573
0.012092541,0.037508048,-0.0633215,1544016853601
0.006233587,0.037508048,-0.063854136,1544016853601
-0.008680115,0.034312256,-0.06758256,1544016853601
-0.015604335,0.031649094,-0.07344151,1544016853640
-0.020930657,0.028985932,-0.0782352,1544016853640
-0.02838751,0.028453302,-0.08249626,1544016853640
-0.032115933,0.02792067,-0.08409416,1544016853662
-0.02838751,0.028453302,-0.083561525,1544016853662
-0.023061186,0.029518567,-0.08089837,1544016853662
-0.019332761,0.029518567,-0.07610468,1544016853696
-0.021995923,0.03271436,-0.07344151,1544016853696
-0.029985406,0.03484489,-0.06758256,1544016853696
-0.032648567,0.036975417,-0.0649194,1544016853726
-0.0315833,0.04017121,-0.06438677,1544016853726
-0.0315833,0.043367006,-0.06758256,1544016853726
-0.03584436,0.04922596,-0.07397415,1544016853754
-0.040105417,0.057748076,-0.07610468,1544016853754
-0.036909625,0.06360703,-0.07450678,1544016853754
-0.036376994,0.07106388,-0.070778355,1544016853783
-0.041703314,0.07372704,-0.06704993,1544016853783
-0.050758064,0.0747923,-0.06598467,1544016853783
-0.051290695,0.07585757,-0.06758256,1544016853819
-0.04276858,0.079053365,-0.07237625,1544016853819
-0.03584436,0.08384705,-0.07397415,1544016853819
-0.040105417,0.09077127,-0.070778355,1544016853845
-0.050758064,0.10408708,-0.063854136,1544016853846
-0.05768228,0.12326183,-0.05479938,1544016853846
-0.053421225,0.14296922,-0.043081474,1544016853876
-0.04596437,0.16001345,-0.034026727,1544016853877
-0.051290695,0.16853558,-0.028700404,1544016853877
-0.06513913,0.16853558,-0.02337408,1544016853905
-0.069400184,0.16267662,-0.02337408,1544016853905
-0.06407386,0.15575239,-0.021243554,1544016853905
-0.058214914,0.14882818,-0.012188806,1544016853937
-0.0496928,0.14829555,0.0016596322,1544016853937
-0.040105417,0.1525566,0.023497555,1544016853937
-0.023061186,0.15575239,0.049063902,1544016853966
-0.0017558967,0.1541545,0.074630246,1544016853966
0.02434308,0.14616501,0.09806606,1544016853966
0.050442062,0.13817553,0.11511029,1544016854000
0.073877886,0.12858815,0.12523031,1544016854000
0.09092212,0.11953341,0.13108927,1544016854000
0.102640025,0.10728287,0.13268717,1544016854028
0.1122274,0.105152346,0.13588296,1544016854028
0.11009687,0.10461971,0.14174192,1544016854028
0.10796635,0.10408708,0.1497314,1544016854058
0.1138253,0.10675024,0.1582535,1544016854058
0.117553726,0.11260919,0.16357984,1544016854058
0.11169477,0.117935516,0.1646451,1544016854087
0.09784633,0.12059868,0.16251457,1544016854087
0.076541044,0.122729205,0.15718825,1544016854087
0.062692605,0.122729205,0.15452509,1544016854119
0.0658884,0.12059868,0.1582535,1544016854119
0.076541044,0.117935516,0.16251457,1544016854119
0.08026947,0.11207656,0.17156932,1544016854148
0.0839979,0.10621761,0.18009144,1544016854148
0.09198738,0.09929339,0.18595038,1544016854148
0.102640025,0.08864074,0.18648303,1544016854183
0.10530318,0.077988096,0.18648303,1544016854183
0.10370529,0.07106388,0.18861355,1544016854183
0.08346526,0.06254177,0.19340724,1544016854210
0.06535577,0.052954383,0.1976683,1544016854210
0.06855156,0.043899637,0.20086409,1544016854211
0.0839979,0.033779625,0.20459251,1544016854242
0.10104213,0.01833329,0.2093862,1544016854242
0.11968426,0.0055501154,0.21258199,1544016854243
0.1303369,-0.008298323,0.21631043,1544016854271
0.13140216,-0.02214676,0.22057149,1544016854271
0.13353269,-0.0343973,0.22110412,1544016854271
0.13513058,-0.0509089,0.21631043,1544016854301
0.13246743,-0.061028913,0.2109841,1544016854301
0.128739,-0.07061629,0.20246199,1544016854301
0.12927164,-0.07594261,0.1960704,1544016854333
0.13726112,-0.07860578,0.18861355,1544016854333
0.14258744,-0.078073144,0.18168934,1544016854333
0.13672848,-0.075409986,0.17156932,1544016854361
0.11861899,-0.066355236,0.1582535,1544016854361
