ts_start,ts_end,location
1542625081110,1542625085090,OUT
1542625085107,1542625097453,HALL
1542625097486,1542625098545,MEDICINE_AREA
1542625098562,1542625190856,LIVING_ROOM
1542625190875,1542625192705,MEDICINE_AREA
1542625192821,1542625205522,LIVING_ROOM
1542625205544,1542625208026,MEDICINE_AREA
1542625208035,1542625209139,HALL
1542625209216,1542625314951,KITCHEN
1542625314979,1542625320290,HALL
1542625320319,1542625493834,KITCHEN
1542625493848,1542625508172,HALL
1542625508320,1542625523179,OUT
1542625523279,1542625540478,HALL
