value,ts
994.8634,1542625081110
994.8782,1542625081141
994.91516,1542625081175
994.90027,1542625081209
994.8791,1542625081246
994.8478,1542625081278
994.84235,1542625081316
994.8506,1542625081347
994.8568,1542625081384
994.84033,1542625081416
994.882,1542625081450
994.9265,1542625081484
992.29596,1542625081520
991.4806,1542625081558
994.8523,1542625081587
994.874,1542625081625
994.10077,1542625081657
993.7203,1542625081692
994.80054,1542625081726
994.66626,1542625081763
994.53284,1542625081889
994.53284,1542625081889
994.5187,1542625081889
994.4992,1542625081899
994.5066,1542625081975
994.5284,1542625081975
994.5591,1542625082001
994.5591,1542625082036
994.58765,1542625082121
994.6247,1542625082121
994.6247,1542625082139
994.6247,1542625082182
994.6247,1542625082209
994.6365,1542625082241
994.68384,1542625082279
994.7297,1542625082312
994.7297,1542625082357
994.76276,1542625082380
994.8198,1542625082415
994.8631,1542625082449
994.93066,1542625082488
995.00684,1542625082545
995.0977,1542625082552
995.18176,1542625082589
995.2387,1542625082648
995.2546,1542625082656
995.18604,1542625082690
995.0857,1542625082725
995.03076,1542625082812
994.979,1542625082812
994.979,1542625082873
995.01917,1542625082873
995.07086,1542625082897
995.1022,1542625082936
995.1496,1542625082966
995.1496,1542625083003
995.10236,1542625083035
994.9972,1542625083069
994.94135,1542625083104
994.9163,1542625083145
994.91895,1542625083173
994.95276,1542625083207
994.94165,1542625083244
994.9265,1542625083276
994.93774,1542625083311
994.9639,1542625083345
994.99036,1542625083381
995.00525,1542625083420
994.984,1542625083515
994.9933,1542625083515
995.0466,1542625083523
995.04297,1542625083588
995.07556,1542625083588
995.07996,1542625083664
995.04626,1542625083664
995.04297,1542625083691
995.05774,1542625083724
995.0749,1542625083759
995.0818,1542625083799
995.05774,1542625083827
995.06335,1542625083877
995.0653,1542625083899
995.05774,1542625083931
995.05774,1542625083966
995.05774,1542625084000
995.05774,1542625084036
995.06335,1542625084069
995.0815,1542625084105
995.0869,1542625084178
995.0654,1542625084178
995.05774,1542625084205
995.0637,1542625084272
995.0823,1542625084275
995.12006,1542625084333
995.1496,1542625084345
995.1267,1542625084380
995.0857,1542625084413
995.0811,1542625084453
995.08844,1542625084485
995.08093,1542625084516
995.1194,1542625084564
995.1496,1542625084585
995.1283,1542625084623
995.1175,1542625084654
995.1385,1542625084691
